,Domain_1,Domain_2
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.010101010101010e-01,3.437585370877139e-01,2.295315350700013e-01
2.020202020202020e-01,6.622876986188743e-01,4.422171131464964e-01
3.030303030303030e-01,9.549624564404199e-01,6.376394149114190e-01
4.040404040404040e-01,1.221891284772980e+00,8.158708570707474e-01
5.050505050505051e-01,1.463870669169516e+00,9.774432736891424e-01
6.060606060606061e-01,1.682258518171571e+00,1.123263335470838e+00
7.070707070707071e-01,1.878801900199301e+00,1.254497655486635e+00
8.080808080808081e-01,2.055460152871544e+00,1.372454394824002e+00
9.090909090909091e-01,2.214252659302411e+00,1.478481936702705e+00
1.010101010101010e+00,2.357146046777404e+00,1.573893563899951e+00
1.111111111111111e+00,2.485981347500808e+00,1.659918342665848e+00
1.161616161616162e+00,2.545657944306031e+00,1.699765095231656e+00
1.167929292929293e+00,2.552909826801475e+00,1.704607251630593e+00
1.169507575757576e+00,2.554715727367299e+00,1.705813078596866e+00
1.170296717171717e+00,2.555617650704784e+00,1.706415273279982e+00
1.170691287878788e+00,2.556068330853452e+00,1.706716210888203e+00
1.170888573232323e+00,2.556293665569144e+00,1.706866679692313e+00
1.170987215909091e+00,2.556406267857767e+00,1.194858109535998e+01
1.171085858585859e+00,2.556518872060192e+00,1.194911944526695e+01
1.174242424242424e+00,2.560116723498929e+00,1.196593566374658e+01
1.186868686868687e+00,2.574397176661407e+00,1.203268236271760e+01
1.212121212121212e+00,2.602434633630205e+00,1.216372878470245e+01
1.313131313131313e+00,2.708002317373708e+00,1.265715007076254e+01
1.363636363636364e+00,2.757122881660930e+00,1.288673827922076e+01
1.376262626262626e+00,2.769047295037613e+00,1.294247308712191e+01
1.382575757575758e+00,2.774957781263489e+00,1.297009843245040e+01
1.385732323232323e+00,2.777900154067081e+00,1.298385109202181e+01
1.387310606060606e+00,2.779368182697810e+00,1.299071256021777e+01
1.387409248737374e+00,2.779459805903750e+00,1.299114109358287e+01
1.387507891414141e+00,1.945647075776818e+01,1.299156958707852e+01
1.387705176767677e+00,1.945785231131671e+01,1.299242645676166e+01
1.388099747474747e+00,1.946061449978946e+01,1.299413963386659e+01
1.388888888888889e+00,1.946583825884324e+01,1.299756402527320e+01
1.414141414141414e+00,1.962802109948117e+01,1.310585534123828e+01
1.515151515151515e+00,2.024111756672396e+01,1.351522703124755e+01
1.616161616161616e+00,2.080230848056864e+01,1.388994046530208e+01
1.717171717171717e+00,2.131765749138613e+01,1.423404510330555e+01
1.818181818181818e+00,2.179241091543290e+01,1.455104359577711e+01
1.919191919191919e+00,2.223110762145651e+01,1.484396614419260e+01
2.020202020202020e+00,2.263767837417329e+01,1.511543806179707e+01
2.121212121212121e+00,2.301553472227048e+01,1.536773726482767e+01
2.222222222222222e+00,2.336764374571802e+01,1.560284446328411e+01
2.323232323232323e+00,2.369659277055464e+01,1.582248741984186e+01
2.424242424242424e+00,2.400464405765516e+01,1.602817686940725e+01
2.525252525252525e+00,2.429378239129730e+01,1.622123787055471e+01
2.626262626262626e+00,2.456575366138281e+01,1.640283614108163e+01
2.727272727272727e+00,2.482209791094694e+01,1.657400029672257e+01
2.828282828282828e+00,2.506417939469415e+01,1.673564088241802e+01
2.929292929292929e+00,2.529320850732599e+01,1.688856626514261e+01
3.030303030303030e+00,2.551026335972951e+01,1.703349618925946e+01
3.131313131313131e+00,2.571630623766287e+01,1.717107337673854e+01
3.232323232323232e+00,2.591219893512607e+01,1.730187321466419e+01
3.333333333333333e+00,2.609871557491153e+01,1.742641254440217e+01
