,Domain_1,Domain_2
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.010101010101010e-01,2.968868060225212e-01,3.457757293017735e-01
2.020202020202020e-01,5.719842646045284e-01,6.661740137388829e-01
3.030303030303030e-01,8.247526780948633e-01,9.605663556701435e-01
4.040404040404040e-01,1.055285473979114e+00,1.229061511654733e+00
5.050505050505051e-01,1.264270817381115e+00,1.472460852905132e+00
6.060606060606061e-01,1.452881258368112e+00,1.692130281415315e+00
7.070707070707071e-01,1.622625826447934e+00,1.889826986783481e+00
8.080808080808081e-01,1.775196579746125e+00,2.067521942940871e+00
9.090909090909091e-01,1.912337533805470e+00,2.227246252166325e+00
1.010101010101010e+00,2.035747385598726e+00,2.370978134208286e+00
1.111111111111111e+00,2.147015911765768e+00,2.500569497512066e+00
1.212121212121212e+00,2.247590698346309e+00,2.617706102625474e+00
1.313131313131313e+00,2.338764131178167e+00,2.723893313118327e+00
1.319444444444444e+00,2.344177099037349e+00,2.730197645718265e+00
1.320233585858586e+00,2.344851480693906e+00,2.730983106548388e+00
1.320628156565656e+00,2.345188438139417e+00,2.731375562646512e+00
1.320825441919192e+00,2.345356946448231e+00,2.731571781070419e+00
1.320924084595959e+00,2.345441146058507e+00,2.731669803655971e+00
1.321022727272727e+00,1.641856476125746e+01,2.731767893617612e+00
1.322601010101010e+00,1.642810131007353e+01,2.733335844954812e+00
1.325757575757576e+00,1.644690688097251e+01,2.736464728965681e+00
1.338383838383838e+00,1.652157679846427e+01,2.748888446798965e+00
1.363636363636364e+00,1.666830906959783e+01,2.773302038197938e+00
1.388888888888889e+00,1.681165637722811e+01,2.797152413996689e+00
1.389678030303030e+00,1.681608250621732e+01,2.797888863149030e+00
1.389875315656566e+00,1.681718856136876e+01,2.798072915376144e+00
1.389973958333333e+00,1.681774141969239e+01,1.958677215796692e+01
1.390072601010101e+00,1.681829436826175e+01,1.958746551183217e+01
1.390467171717172e+00,1.682050567494776e+01,1.959023822273181e+01
1.392045454545455e+00,1.682934217793647e+01,1.960066515966642e+01
1.395202020202020e+00,1.684697685095953e+01,1.962120385781254e+01
1.401515151515151e+00,1.688209406515906e+01,1.966210369500771e+01
1.414141414141414e+00,1.695172527678671e+01,1.974320132786726e+01
1.515151515151515e+00,1.748122571251160e+01,2.035989580040605e+01
1.616161616161616e+00,1.796589772168951e+01,2.092437967466888e+01
1.717171717171717e+00,1.841097871941359e+01,2.144275307017748e+01
1.818181818181818e+00,1.882099920238910e+01,2.192029234905396e+01
1.919191919191919e+00,1.919987897635109e+01,2.236156328475142e+01
2.020202020202020e+00,1.955101348454856e+01,2.277051975455031e+01
2.121212121212121e+00,1.987734896955757e+01,2.315059362888740e+01
2.222222222222222e+00,2.018144770145085e+01,2.350476879842827e+01
2.323232323232323e+00,2.046554415825311e+01,2.383564829027783e+01
2.424242424242424e+00,2.073159252230949e+01,2.414550747199101e+01
2.525252525252525e+00,2.098130667105093e+01,2.443634223510210e+01
2.626262626262626e+00,2.121619419600360e+01,2.470990924714086e+01
2.727272727272727e+00,2.143758594984074e+01,2.496775810157754e+01
2.828282828282828e+00,2.164665957969602e+01,2.521126007393803e+01
2.929292929292929e+00,2.184446030847762e+01,2.544163334356185e+01
3.030303030303030e+00,2.203191944516295e+01,2.565996174148036e+01
3.131313131313131e+00,2.220986810677985e+01,2.586721355835603e+01
3.232323232323232e+00,2.237905090336385e+01,2.606425578971284e+01
3.333333333333333e+00,2.254013586829574e+01,2.625186714414168e+01
3.434343434343434e+00,2.269372463326140e+01,2.643074776085757e+01
3.535353535353535e+00,2.284036049747751e+01,2.660153044033130e+01
3.636363636363636e+00,2.298053443283514e+01,2.676478687369018e+01
3.737373737373737e+00,2.311469183249631e+01,2.692103640545981e+01
3.838383838383838e+00,2.324323783142619e+01,2.707075042764012e+01
3.939393939393939e+00,2.336654094266840e+01,2.721435825105039e+01
4.040404040404041e+00,2.348493801755531e+01,2.735225188903157e+01
4.141414141414141e+00,2.359873681060451e+01,2.748479028481471e+01
4.242424242424242e+00,2.370821962538077e+01,2.761230169855953e+01
4.343434343434343e+00,2.381364541130465e+01,2.773508821000228e+01
4.444444444444445e+00,2.391525243796783e+01,2.785342713335363e+01
4.545454545454545e+00,2.401326052648388e+01,2.796757432835222e+01
4.646464646464646e+00,2.410787200483706e+01,2.807776587311667e+01
4.747474747474747e+00,2.419927455607762e+01,2.818421965730145e+01
4.848484848484849e+00,2.428764137930969e+01,2.828713809254065e+01
4.949494949494950e+00,2.437313354500597e+01,2.838670844162830e+01
5.050505050505050e+00,2.445590042970800e+01,2.848310473777444e+01
5.151515151515151e+00,2.453608101351530e+01,2.857648875482085e+01
5.252525252525253e+00,2.461380456601918e+01,2.866701132088222e+01
5.353535353535354e+00,2.468919186114924e+01,2.875481295360648e+01
5.454545454545454e+00,2.476235564823641e+01,2.884002440611360e+01
5.555555555555555e+00,2.483340096407140e+01,2.892276902862382e+01
5.656565656565657e+00,2.490242656427501e+01,2.900316112448105e+01
5.757575757575758e+00,2.496952477949995e+01,2.908130853354463e+01
5.858585858585858e+00,2.503478213855616e+01,2.915731208355548e+01
5.959595959595959e+00,2.509828018492004e+01,2.923126650529592e+01
6.060606060606061e+00,2.516009517294003e+01,2.930326063702793e+01
6.161616161616162e+00,2.522029923045317e+01,2.937337868346356e+01
6.262626262626262e+00,2.527896015052557e+01,2.944169931100027e+01
6.363636363636363e+00,2.533614156334918e+01,2.950829699524273e+01
6.464646464646465e+00,2.539190426017650e+01,2.957324214420480e+01
6.565656565656566e+00,2.544630475864474e+01,2.963660078260448e+01
6.666666666666667e+00,2.549939694174423e+01,2.969843597061178e+01
6.767676767676767e+00,2.555123191567323e+01,2.975880681245773e+01
6.868686868686869e+00,2.560185791893090e+01,2.981776938044933e+01
6.969696969696970e+00,2.565132047603272e+01,2.987537719815233e+01
7.070707070707071e+00,2.569966332310772e+01,2.993168064363162e+01
7.171717171717171e+00,2.574692708726953e+01,2.998672739990850e+01
7.272727272727272e+00,2.579315134441757e+01,3.004056344250163e+01
7.373737373737374e+00,2.583837272672101e+01,3.009323169729535e+01
