,Domain_1,Domain_2
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.010101010101010e-01,4.504275238991052e-01,3.316736509110228e-01
2.020202020202020e-01,8.677968327712280e-01,6.390047588718669e-01
3.030303030303030e-01,1.251289377255938e+00,9.213905733865299e-01
4.040404040404040e-01,1.601046601739839e+00,1.178935515196526e+00
5.050505050505051e-01,1.918112707088165e+00,1.412408013861208e+00
6.060606060606061e-01,2.204266700324903e+00,1.623118378883426e+00
7.070707070707071e-01,2.461797996956432e+00,1.812752308177106e+00
8.080808080808081e-01,2.693273610106310e+00,1.983200084909155e+00
9.090909090909091e-01,2.901339769779091e+00,2.136410170571907e+00
1.010101010101010e+00,3.088573218807048e+00,2.274280167940038e+00
1.111111111111111e+00,3.257386423419910e+00,2.398586256284768e+00
1.212121212121212e+00,3.409975401443369e+00,2.510945577748666e+00
1.313131313131313e+00,3.548300952487297e+00,2.612801992546916e+00
1.363636363636364e+00,3.612663652698677e+00,2.660195666975138e+00
1.369949494949495e+00,3.620498727834450e+00,2.665965055679869e+00
1.371527777777778e+00,3.622450360453813e+00,2.667402127346618e+00
1.371922348484848e+00,3.622937823875705e+00,2.667761078031061e+00
1.372119633838384e+00,3.623181480356945e+00,2.667940482282239e+00
1.372218276515151e+00,3.623303277251853e+00,2.668030177021745e+00
1.372316919191919e+00,3.623425149376468e+00,1.867652705696131e+01
1.373106060606061e+00,3.624399186002058e+00,1.868186002088491e+01
1.376262626262626e+00,3.628288320594236e+00,1.870190649695147e+01
1.388888888888889e+00,3.643732483836486e+00,1.878151314031060e+01
1.414141414141414e+00,3.674090852145520e+00,1.893799408429257e+01
1.464646464646465e+00,3.732764443719987e+00,1.924042565288422e+01
1.477272727272727e+00,3.747022692388050e+00,1.931391948018380e+01
1.483585858585859e+00,3.754092085588908e+00,1.935035824924096e+01
1.485164141414141e+00,3.755853255649471e+00,1.935943647402398e+01
1.485558712121212e+00,3.756293186435107e+00,1.936170383332181e+01
1.485657354797980e+00,2.629453934216597e+01,1.936227063944727e+01
1.485755997474747e+00,2.629537007873886e+01,1.936283731446976e+01
1.485953282828283e+00,2.629703166222155e+01,1.936397047247660e+01
1.486742424242424e+00,2.630328389279623e+01,1.936850145925408e+01
1.489898989898990e+00,2.632785438388815e+01,1.938659414994003e+01
1.515151515151515e+00,2.652197751488630e+01,1.952953737262345e+01
1.616161616161616e+00,2.725730696897005e+01,2.007099937279758e+01
1.717171717171717e+00,2.793257020874197e+01,2.056823146494445e+01
1.818181818181818e+00,2.855464048750896e+01,2.102629479222557e+01
1.919191919191919e+00,2.912946550448895e+01,2.144956884548003e+01
2.020202020202020e+00,2.966219585201200e+01,2.184184640208254e+01
2.121212121212121e+00,3.015730206040531e+01,2.220641931344534e+01
2.222222222222222e+00,3.061867111319295e+01,2.254614981764483e+01
2.323232323232323e+00,3.104969376621634e+01,2.286353463030605e+01
2.424242424242424e+00,3.145333413762039e+01,2.316075637758827e+01
2.525252525252525e+00,3.183219263499540e+01,2.343972992538750e+01
2.626262626262626e+00,3.218855676201012e+01,2.370213985262617e+01
2.727272727272727e+00,3.252444558919900e+01,2.394947242375779e+01
2.828282828282828e+00,3.284164528996788e+01,2.418304368357825e+01
2.929292929292929e+00,3.314174269555076e+01,2.440402106336380e+01
3.030303030303030e+00,3.342614996784590e+01,2.461344526250969e+01
3.131313131313131e+00,3.369612845826651e+01,2.481224478434059e+01
3.232323232323232e+00,3.395280720171025e+01,2.500125090031378e+01
3.333333333333333e+00,3.419720030214442e+01,2.518121047225837e+01
3.434343434343434e+00,3.443022044887655e+01,2.535279562075734e+01
3.535353535353535e+00,3.465269191875542e+01,2.551661306817254e+01
3.636363636363636e+00,3.486535931284758e+01,2.567321140654995e+01
3.737373737373737e+00,3.506889899135273e+01,2.582308835075271e+01
3.838383838383838e+00,3.526392499418172e+01,2.596669632233943e+01
3.939393939393939e+00,3.545099669432528e+01,2.610444716742447e+01
4.040404040404041e+00,3.563062512968767e+01,2.623671719767923e+01
4.141414141414141e+00,3.580327723801764e+01,2.636385014291861e+01
4.242424242424242e+00,3.596938100763569e+01,2.648616089953791e+01
4.343434343434343e+00,3.612932984326466e+01,2.660393976827766e+01
4.444444444444445e+00,3.628348480787503e+01,2.671745238811818e+01
4.545454545454545e+00,3.643217966056758e+01,2.682694422517127e+01
4.646464646464646e+00,3.657572151408102e+01,2.693264153656391e+01
4.747474747474747e+00,3.671439443829496e+01,2.703475378568725e+01
4.848484848484849e+00,3.684846179987375e+01,2.713347486274683e+01
4.949494949494950e+00,3.697816798251912e+01,2.722898430678981e+01
5.050505050505050e+00,3.710373951541578e+01,2.732144921131434e+01
5.151515151515151e+00,3.722538687874439e+01,2.741102462127149e+01
5.252525252525253e+00,3.734330679818761e+01,2.749785533342282e+01
5.353535353535354e+00,3.745768200670260e+01,2.758207585571694e+01
5.454545454545454e+00,3.756868383743844e+01,2.766381223534499e+01
5.555555555555555e+00,3.767647135859426e+01,2.774318226370432e+01
5.656565656565657e+00,3.778119503459852e+01,2.782029559642246e+01
5.757575757575758e+00,3.788299451937080e+01,2.789525587685571e+01
5.858585858585858e+00,3.798200093828961e+01,2.796815970757726e+01
5.959595959595959e+00,3.807833810691366e+01,2.803909781183860e+01
6.060606060606061e+00,3.817212200387235e+01,2.810815587927601e+01
6.161616161616162e+00,3.826346167612993e+01,2.817541424276939e+01
6.262626262626262e+00,3.835246022950994e+01,2.824094859858538e+01
6.363636363636363e+00,3.843921423187290e+01,2.830483009981125e+01
6.464646464646465e+00,3.852381545343019e+01,2.836712644949512e+01
6.565656565656566e+00,3.860635020522411e+01,2.842790114911210e+01
6.666666666666667e+00,3.868690010897865e+01,2.848721420762814e+01
6.767676767676767e+00,3.876554260615370e+01,2.854512283025233e+01
6.868686868686869e+00,3.884235084510062e+01,2.860168099078261e+01
6.969696969696970e+00,3.891739413745571e+01,2.865693922848858e+01
7.070707070707071e+00,3.899073803988983e+01,2.871094631367304e+01
7.171717171717171e+00,3.906244533710999e+01,2.876374808436410e+01
7.272727272727272e+00,3.913257530460807e+01,2.881538843789662e+01
7.373737373737374e+00,3.920118398199556e+01,2.886590867539749e+01
7.474747474747475e+00,3.926832536664818e+01,2.891534857276757e+01
7.575757575757575e+00,3.933405003800527e+01,2.896374517675020e+01
7.676767676767676e+00,3.939840705837381e+01,2.901113456835849e+01
7.777777777777778e+00,3.946144250594904e+01,2.905755092668923e+01
7.878787878787879e+00,3.952320056414072e+01,2.910302662124904e+01
7.979797979797979e+00,3.958372330842214e+01,2.914759277514310e+01
8.080808080808081e+00,3.964305106743294e+01,2.919127898809707e+01
8.181818181818182e+00,3.970122238787157e+01,2.923411370576126e+01
8.282828282828282e+00,3.975827425266190e+01,2.927612385040639e+01
8.383838383838384e+00,3.981424107187163e+01,2.931733506651096e+01
8.484848484848484e+00,3.986915688443535e+01,2.935777256942205e+01
8.585858585858587e+00,3.992305401655794e+01,2.939745983912667e+01
8.686868686868687e+00,3.997596299194056e+01,2.943641956751681e+01
8.787878787878787e+00,4.002791366875221e+01,2.947467367279233e+01
8.888888888888889e+00,4.007893436947278e+01,2.951224281197949e+01
8.989898989898990e+00,4.012905212162821e+01,2.954914738248375e+01
9.090909090909090e+00,4.017829330225821e+01,2.958540610654708e+01
9.191919191919192e+00,4.022668261679841e+01,2.962103777436338e+01
9.292929292929292e+00,4.027424453245703e+01,2.965606003313029e+01
9.393939393939394e+00,4.032100173600590e+01,2.969048999455448e+01
9.494949494949495e+00,4.036697710479880e+01,2.972434401880871e+01
9.595959595959595e+00,4.041219148749508e+01,2.975763775146224e+01
9.696969696969697e+00,4.045666579795312e+01,2.979038653710152e+01
9.797979797979798e+00,4.050041969620296e+01,2.982260489307172e+01
9.898989898989900e+00,4.054347241597286e+01,2.985430680492006e+01
1.000000000000000e+01,4.058584227569638e+01,2.988550599414135e+01
