,Domain_1,Domain_2
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.010101010101010e-01,3.457782472033496e-01,2.943217478869239e-01
2.020202020202020e-01,6.661786793059755e-01,5.670423231469901e-01
3.030303030303030e-01,9.605730579961066e-01,8.176268860270751e-01
4.040404040404040e-01,1.229070177170449e+00,1.046167971607350e+00
5.050505050505051e-01,1.472471201898995e+00,1.253347663365181e+00
6.060606060606061e-01,1.692142128443817e+00,1.440328603554294e+00
7.070707070707071e-01,1.889840270362224e+00,1.608606636419058e+00
8.080808080808081e-01,2.067536422884762e+00,1.759859110831371e+00
9.090909090909091e-01,2.227261841118361e+00,1.895815274156114e+00
1.010101010101010e+00,2.370994758665979e+00,2.018158818177648e+00
1.111111111111111e+00,2.500587023791121e+00,2.128465990232946e+00
1.212121212121212e+00,2.617724474299380e+00,2.228171797662789e+00
1.313131313131313e+00,2.723912389976241e+00,2.318557554664062e+00
1.316287878787879e+00,2.727069222522635e+00,2.321244608027521e+00
1.316682449494950e+00,2.727463202154585e+00,2.321579949993280e+00
1.316781092171717e+00,2.727561648936458e+00,1.625157707987790e+01
1.316879734848485e+00,2.727660112273714e+00,1.625220728452515e+01
1.317077020202020e+00,2.727857047033412e+00,1.625340619001722e+01
1.317866161616162e+00,2.728644149652458e+00,1.625809635021033e+01
1.319444444444444e+00,2.730216766728736e+00,1.626746636233970e+01
1.325757575757576e+00,2.736483922743504e+00,1.630480809898927e+01
1.338383838383838e+00,2.748907769937600e+00,1.637883276308864e+01
1.363636363636364e+00,2.773321499592040e+00,1.652429734217070e+01
1.388888888888889e+00,2.797171984291173e+00,1.666640605520710e+01
1.389678030303030e+00,2.797908458236710e+00,1.667079404141017e+01
1.389875315656566e+00,2.798092540628508e+00,1.667189049354537e+01
1.389973958333333e+00,1.958690784830251e+01,1.667243883972030e+01
1.390072601010101e+00,1.958760120124855e+01,1.667298686539054e+01
1.390467171717172e+00,1.959037383338966e+01,1.667517892088061e+01
1.392045454545455e+00,1.960080239686060e+01,1.668393902175003e+01
1.395202020202020e+00,1.962134122922481e+01,1.670142143539537e+01
1.401515151515151e+00,1.966224135093801e+01,1.673623528334520e+01
1.414141414141414e+00,1.974333948631543e+01,1.680526485882176e+01
1.515151515151515e+00,2.036003831061582e+01,1.733019050540748e+01
1.616161616161616e+00,2.092452622873330e+01,1.781067494302906e+01
1.717171717171717e+00,2.144290312955560e+01,1.825191064106155e+01
1.818181818181818e+00,2.192044579139177e+01,1.865838845690077e+01
1.919191919191919e+00,2.236171991956912e+01,1.903399485244387e+01
2.020202020202020e+00,2.277067929393125e+01,1.938209564150755e+01
2.121212121212121e+00,2.315075565379157e+01,1.970561163123018e+01
2.222222222222222e+00,2.350493355906838e+01,2.000708283771106e+01
2.323232323232323e+00,2.383581507948441e+01,2.028872494628801e+01
2.424242424242424e+00,2.414567633505222e+01,2.055247470817638e+01
2.525252525252525e+00,2.443651349039541e+01,2.080003128164221e+01
2.626262626262626e+00,2.471008246764902e+01,2.103288941308662e+01
2.727272727272727e+00,2.496793297162326e+01,2.125236835784263e+01
2.828282828282828e+00,2.521143671865778e+01,2.145963547889009e+01
2.929292929292929e+00,2.544181143807801e+01,2.165572738607382e+01
3.030303030303030e+00,2.566014135929002e+01,2.184156686583028e+01
3.131313131313131e+00,2.586739486443968e+01,2.201797814448624e+01
3.232323232323232e+00,2.606443850466257e+01,2.218569914477785e+01
3.333333333333333e+00,2.625205091623148e+01,2.234539233811343e+01
3.434343434343434e+00,2.643093283078848e+01,2.249765422207433e+01
3.535353535353535e+00,2.660171666014209e+01,2.264302307741500e+01
