,Domain_1,Domain_2
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.010101010101010e-01,3.198210976830429e-01,3.267040135697555e-01
2.020202020202020e-01,6.161694617631027e-01,6.294302144113961e-01
3.030303030303030e-01,8.884641040357217e-01,9.075848659138829e-01
4.040404040404040e-01,1.136805357584937e+00,1.161270823133366e+00
5.050505050505051e-01,1.361934583301615e+00,1.391245091673027e+00
6.060606060606061e-01,1.565115062850205e+00,1.598798320656796e+00
7.070707070707071e-01,1.747972320390538e+00,1.785590768363788e+00
8.080808080808081e-01,1.912328983402233e+00,1.953484694907550e+00
9.090909090909091e-01,2.060063997651472e+00,2.104399172280778e+00
1.010101010101010e+00,2.193007059337366e+00,2.240203344956315e+00
1.111111111111111e+00,2.312871027806476e+00,2.362646867847190e+00
1.212121212121212e+00,2.421215104112206e+00,2.473322665287705e+00
1.313131313131313e+00,2.519431623014495e+00,2.573652941869847e+00
1.338383838383838e+00,2.542550609049226e+00,2.597269435775582e+00
1.351010101010101e+00,2.553907299257866e+00,2.608870534267052e+00
1.354166666666667e+00,2.556725652917655e+00,2.611749578780862e+00
1.355744949494950e+00,2.558131793937286e+00,2.613185981704560e+00
1.356139520202021e+00,2.558483000683694e+00,2.613544745038218e+00
1.356238162878788e+00,2.558570784564957e+00,2.613634419956667e+00
1.356336805555556e+00,1.791043200942081e+01,2.613724082143145e+00
1.356534090909091e+00,1.791175347181026e+01,2.613903419248072e+00
1.357323232323232e+00,1.791675110456868e+01,2.614620231106089e+00
1.363636363636364e+00,1.795592155900205e+01,2.620336451952305e+00
1.365214646464647e+00,1.796567838610510e+01,2.621760313883309e+00
1.365609217171717e+00,1.796811531059255e+01,2.622115950608347e+00
1.365707859848485e+00,1.796872456797728e+01,2.622204848876488e+00
1.365806502525253e+00,1.796933349275828e+01,1.835581780018643e+01
1.366003787878788e+00,1.797055144915234e+01,1.835715632334497e+01
1.366792929292930e+00,1.797542112740466e+01,1.836227455255502e+01
1.369949494949495e+00,1.799486395553416e+01,1.838213583999785e+01
1.376262626262626e+00,1.803358038985340e+01,1.842168537610338e+01
1.388888888888889e+00,1.811034210868120e+01,1.850009918555619e+01
1.414141414141414e+00,1.826123135009110e+01,1.865423567585585e+01
1.515151515151515e+00,1.883163517090927e+01,1.923691553296510e+01
1.616161616161616e+00,1.935374774716139e+01,1.977026446315691e+01
1.717171717171717e+00,1.983321085000538e+01,2.026004613024392e+01
1.818181818181818e+00,2.027490508482997e+01,2.071124594713907e+01
1.919191919191919e+00,2.068305297277082e+01,2.112817782434894e+01
2.020202020202020e+00,2.106131232155103e+01,2.151457792457985e+01
2.121212121212121e+00,2.141285685695772e+01,2.187368806625053e+01
2.222222222222222e+00,2.174044689151955e+01,2.220832829573412e+01
2.323232323232323e+00,2.204648968816619e+01,2.252095762977903e+01
2.424242424242424e+00,2.233308989634318e+01,2.281372586554183e+01
2.525252525252525e+00,2.260209437908896e+01,2.308851942296290e+01
2.626262626262626e+00,2.285512674364060e+01,2.334699752794029e+01
2.727272727272727e+00,2.309362080728023e+01,2.359062429471723e+01
2.828282828282828e+00,2.331884511172547e+01,2.382069562490188e+01
2.929292929292929e+00,2.353192578340392e+01,2.403836212319855e+01
3.030303030303030e+00,2.373386606234872e+01,2.424464827903334e+01
3.131313131313131e+00,2.392556125797093e+01,2.444046894645532e+01
3.232323232323232e+00,2.410781309125986e+01,2.462664322053123e+01
3.333333333333333e+00,2.428134151040597e+01,2.480390637447888e+01
3.434343434343434e+00,2.444679514965682e+01,2.497292061818375e+01
3.535353535353535e+00,2.460475840266596e+01,2.513428333578505e+01
3.636363636363636e+00,2.475576072044086e+01,2.528853526142079e+01
3.737373737373737e+00,2.490028180337965e+01,2.543616667969821e+01
3.838383838383838e+00,2.503875767111120e+01,2.557762292226823e+01
3.939393939393939e+00,2.517158586877607e+01,2.571330972252905e+01
4.040404040404041e+00,2.529912904839247e+01,2.584359777912895e+01
4.141414141414141e+00,2.542171869017193e+01,2.596882577526242e+01
4.242424242424242e+00,2.553965898265888e+01,2.608930401819549e+01
4.343434343434343e+00,2.565322880624526e+01,2.620531816609588e+01
4.444444444444445e+00,2.576268490074034e+01,2.631712999377014e+01
