,Domain_1,Domain_2
0.000000000000000e+00,-1.414578839059170e+01,-7.119286099975383e+00
1.010101010101010e-01,-1.416335778112589e+01,-7.131017384095527e+00
2.020202020202020e-01,-1.421438431396261e+01,-7.165088386911951e+00
3.030303030303030e-01,-1.429628191407210e+01,-7.219772356385598e+00
4.040404040404040e-01,-1.440643837575515e+01,-7.293325092728877e+00
5.050505050505051e-01,-1.454228795760138e+01,-7.384033420894229e+00
6.060606060606061e-01,-1.470137505883772e+01,-7.490257708004334e+00
7.070707070707071e-01,-1.488140242453128e+01,-7.610464050520426e+00
8.080808080808081e-01,-1.508026140605869e+01,-7.743244479505725e+00
9.090909090909091e-01,-1.529604542447531e+01,-7.887325950271892e+00
1.010101010101010e+00,-1.552704999577810e+01,-8.041570359247322e+00
1.111111111111111e+00,-1.577176339974011e+01,-8.204968313450619e+00
1.161616161616162e+00,-1.589883760177577e+01,-8.289817219593358e+00
1.167929292929293e+00,-1.591493158955868e+01,-8.300563360328290e+00
1.169507575757576e+00,-1.591896222880140e+01,-8.303254664505863e+00
1.170296717171717e+00,-1.592097861671777e+01,-8.304601029907520e+00
1.170691287878788e+00,-1.592198707750784e+01,-8.305274390775065e+00
1.170888573232323e+00,-1.592249137458064e+01,-8.305611115730347e+00
1.170987215909091e+00,-1.592274353978271e+01,-8.305453725712034e+00
1.171085858585859e+00,-1.592299571609378e+01,-8.306632392685021e+00
1.174242424242424e+00,-1.593107121716076e+01,-8.344377127239916e+00
1.186868686868687e+00,-1.596348626397945e+01,-8.495884424138165e+00
1.212121212121212e+00,-1.602885175536885e+01,-8.801401456589929e+00
1.313131313131313e+00,-1.629714145367784e+01,-1.005538227617019e+01
1.363636363636364e+00,-1.643515939859699e+01,-1.070047546005822e+01
1.376262626262626e+00,-1.647004698234557e+01,-1.086353934636453e+01
1.382575757575758e+00,-1.648754701635570e+01,-1.094533416416417e+01
1.385732323232323e+00,-1.649631099887791e+01,-1.098629684761886e+01
1.387310606060606e+00,-1.650069646973012e+01,-1.100679445288720e+01
1.387409248737374e+00,-1.650097063856682e+01,-1.100807591268503e+01
1.387507891414141e+00,-1.648819513345786e+01,-1.100935741475033e+01
1.387705176767677e+00,-1.649203374646468e+01,-1.101192054566808e+01
1.388099747474747e+00,-1.649971179000426e+01,-1.101704731454519e+01
1.388888888888889e+00,-1.651507105671661e+01,-1.102730287961043e+01
1.414141414141414e+00,-1.700868825174472e+01,-1.135689675767884e+01
1.515151515151515e+00,-1.902274595714000e+01,-1.270170625066461e+01
1.616161616161616e+00,-2.109605630473250e+01,-1.408607941429290e+01
1.717171717171717e+00,-2.322368993511289e+01,-1.550672485859499e+01
1.818181818181818e+00,-2.540128773105151e+01,-1.696073195086367e+01
1.919191919191919e+00,-2.762498385761705e+01,-1.844551942865548e+01
2.020202020202020e+00,-2.989133947076458e+01,-1.995879113625246e+01
2.121212121212121e+00,-3.219728588260400e+01,-2.149849807545831e+01
2.222222222222222e+00,-3.454007595445319e+01,-2.306280595018092e+01
2.323232323232323e+00,-3.691724256260230e+01,-2.465006743354556e+01
2.424242424242424e+00,-3.932656309729668e+01,-2.625879846345745e+01
2.525252525252525e+00,-4.176602908424914e+01,-2.788765795853617e+01
2.626262626262626e+00,-4.423382014445148e+01,-2.953543043078228e+01
2.727272727272727e+00,-4.672828162443733e+01,-3.120101104904660e+01
2.828282828282828e+00,-4.924790533229755e+01,-3.288339277624613e+01
2.929292929292929e+00,-5.179131290403977e+01,-3.458165526289098e+01
3.030303030303030e+00,-5.435724140101341e+01,-3.629495523031947e+01
3.131313131313131e+00,-5.694453080338967e+01,-3.802251811995087e+01
3.232323232323232e+00,-5.955211311859765e+01,-3.976363082086291e+01
3.333333333333333e+00,-6.217900286866503e+01,-4.151763531807978e+01
3.434343434343434e+00,-6.482428875797214e+01,-4.328392312903569e+01
