,Domain_1,Domain_2
0.000000000000000e+00,-2.086096163936104e+01,-1.274429255840186e+01
1.010101010101010e-01,-2.088411046250532e+01,-1.276069748880087e+01
2.020202020202020e-01,-2.095134126268611e+01,-1.280834209650996e+01
3.030303030303030e-01,-2.105924671661667e+01,-1.288481170580162e+01
4.040404040404040e-01,-2.120438507214116e+01,-1.298766724216158e+01
5.050505050505051e-01,-2.138337579684854e+01,-1.311451301581464e+01
6.060606060606061e-01,-2.159298347583368e+01,-1.326305617774641e+01
7.070707070707071e-01,-2.183018132521040e+01,-1.343115172997247e+01
8.080808080808081e-01,-2.209219106226246e+01,-1.361683078041118e+01
9.090909090909091e-01,-2.237650064431462e+01,-1.381831311393065e+01
1.010101010101010e+00,-2.268086430201810e+01,-1.403400721593726e+01
1.111111111111111e+00,-2.300329024492863e+01,-1.426250155965906e+01
1.212121212121212e+00,-2.334202099744508e+01,-1.450255067076956e+01
1.313131313131313e+00,-2.369551025283497e+01,-1.475305872447613e+01
1.338383838383838e+00,-2.378602553865080e+01,-1.481720440283743e+01
1.351010101010101e+00,-2.383159079662314e+01,-1.484949524030207e+01
1.357323232323232e+00,-2.385444927946195e+01,-1.486569441456076e+01
1.357717803030303e+00,-2.385587960367201e+01,-1.486670804574917e+01
1.357915088383838e+00,-2.385659483925388e+01,-1.486721491341437e+01
1.358013731060606e+00,-2.385695247541010e+01,-1.486223064028425e+01
1.358112373737374e+00,-2.385731012380836e+01,-1.486400481541321e+01
1.358901515151515e+00,-2.386017175157363e+01,-1.487820049656423e+01
1.360479797979798e+00,-2.386589735507252e+01,-1.490660353390846e+01
1.363636363636364e+00,-2.387735793795826e+01,-1.496345611962332e+01
1.414141414141414e+00,-2.406239894663625e+01,-1.588139021700024e+01
1.464646464646465e+00,-2.425048887267539e+01,-1.681444909793665e+01
1.477272727272727e+00,-2.429797168315089e+01,-1.704999737497075e+01
1.483585858585859e+00,-2.432178071996032e+01,-1.716810701385148e+01
1.486742424242424e+00,-2.433370203602802e+01,-1.722724516156440e+01
1.487136994949495e+00,-2.433519298563640e+01,-1.723464132467862e+01
1.487334280303030e+00,-2.433593852579328e+01,-1.723833973043121e+01
