,Domain_1,Domain_2
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.010101010101010e-01,1.940725518435682e-01,3.306150042793314e-01
2.020202020202020e-01,3.739015259542456e-01,6.369651537003481e-01
3.030303030303030e-01,5.391342148527848e-01,9.184496360110626e-01
4.040404040404040e-01,6.898317496906219e-01,1.175172482334819e+00
5.050505050505051e-01,8.264437851527889e-01,1.407899824134340e+00
6.060606060606061e-01,9.497369786362426e-01,1.617937654607904e+00
7.070707070707071e-01,1.060697651918806e+00,1.806966216450820e+00
8.080808080808081e-01,1.160431911594294e+00,1.976870014446960e+00
9.090909090909091e-01,1.250079941856274e+00,2.129591054930095e+00
1.010101010101010e+00,1.330751926077233e+00,2.267020977689894e+00
1.035353535353535e+00,1.349641177219014e+00,2.299200030525754e+00
1.038510101010101e+00,1.351968244018917e+00,2.303164372565117e+00
1.040088383838384e+00,1.353128986923725e+00,2.305141750592566e+00
1.040877525252526e+00,1.353708663966700e+00,2.306129254242620e+00
1.041272095959596e+00,1.353998327886408e+00,2.306622707886102e+00
1.041469381313131e+00,1.354143088536129e+00,2.306869327951488e+00
1.041568023989899e+00,1.354215479125328e+00,2.306992667250148e+00
1.041666666666667e+00,9.479807968153599e+00,2.307115948016874e+00
1.047979797979798e+00,9.512333411676938e+00,2.314981196732963e+00
1.060606060606061e+00,9.576351565718369e+00,2.330560998734469e+00
1.111111111111111e+00,9.824411074164042e+00,2.390930290865166e+00
1.212121212121212e+00,1.028462544467200e+01,2.502930994807591e+00
1.313131313131313e+00,1.070182104847051e+01,2.604462328267635e+00
1.363636363636364e+00,1.089594151791403e+01,2.651704705796912e+00
1.369949494949495e+00,1.091957253502935e+01,2.657455669558497e+00
1.370738636363636e+00,1.092251665597021e+01,2.658172186925356e+00
1.370837279040404e+00,1.092288459356506e+01,2.658261738941903e+00
1.370935921717172e+00,1.092325235396503e+01,1.860815651128545e+01
1.371133207070707e+00,1.092398795255785e+01,1.860950497253003e+01
1.371527777777778e+00,1.092545868946900e+01,1.861220107704464e+01
1.373106060606061e+00,1.093133638393383e+01,1.862223053845392e+01
1.376262626262626e+00,1.094306623843370e+01,1.864221290960311e+01
1.388888888888889e+00,1.098964654433882e+01,1.872156543463083e+01
1.414141414141414e+00,1.108120837649244e+01,1.887754691212955e+01
1.515151515151515e+00,1.142733876554004e+01,1.946720199372753e+01
1.616161616161616e+00,1.174416498056440e+01,2.000693592462374e+01
1.717171717171717e+00,1.203511081227452e+01,2.050258072389478e+01
1.818181818181818e+00,1.230313795415667e+01,2.095918205324271e+01
1.919191919191919e+00,1.255080867003506e+01,2.138110500518071e+01
2.020202020202020e+00,1.278034253424785e+01,2.177213062476716e+01
2.121212121212121e+00,1.299366544547825e+01,2.213553985139164e+01
2.222222222222222e+00,1.319245233849880e+01,2.247418610389347e+01
2.323232323232323e+00,1.337816398128019e+01,2.279055771646399e+01
2.424242424242424e+00,1.355207783931325e+01,2.308683087139256e+01
2.525252525252525e+00,1.371531380992318e+01,2.336491392136034e+01
2.626262626262626e+00,1.386885801392288e+01,2.362648627268184e+01
2.727272727272727e+00,1.401357994440332e+01,2.387302962074193e+01
2.828282828282828e+00,1.415024970649831e+01,2.410585516366342e+01
2.929292929292929e+00,1.427955053447375e+01,2.432612724773534e+01
3.030303030303030e+00,1.440209107327720e+01,2.453488292149603e+01
3.131313131313131e+00,1.451841471476306e+01,2.473304774929441e+01
3.232323232323232e+00,1.462900824350589e+01,2.492145056391384e+01
3.333333333333333e+00,1.473430807535654e+01,2.510083580429376e+01
3.434343434343434e+00,1.483470793948829e+01,2.527187334742185e+01
3.535353535353535e+00,1.493056256059278e+01,2.543516781527949e+01
3.636363636363636e+00,1.502219321782897e+01,2.559126641701635e+01
3.737373737373737e+00,1.510989085869898e+01,2.574066499982704e+01
3.838383838383838e+00,1.519392022639204e+01,2.588381451875433e+01
3.939393939393939e+00,1.527452266356937e+01,2.602112577262195e+01
4.040404040404041e+00,1.535191784649683e+01,2.615297352887934e+01
4.141414141414141e+00,1.542630723602328e+01,2.627970068341817e+01
4.242424242424242e+00,1.549787528553088e+01,2.640162127478292e+01
4.343434343434343e+00,1.556679125696657e+01,2.651902413781502e+01
4.444444444444445e+00,1.563321099603215e+01,2.663217447186695e+01
4.545454545454545e+00,1.569727803208905e+01,2.674131663855501e+01
4.646464646464646e+00,1.575912488226941e+01,2.684667664955046e+01
4.747474747474747e+00,1.581887396338137e+01,2.694846305376173e+01
4.848484848484849e+00,1.587663865529447e+01,2.704686906509898e+01
4.949494949494950e+00,1.593252426146550e+01,2.714207355457194e+01
5.050505050505050e+00,1.598662834344783e+01,2.723424333634846e+01
5.151515151515151e+00,1.603904170626782e+01,2.732353294577487e+01
5.252525252525253e+00,1.608984892892899e+01,2.741008636293895e+01
5.353535353535354e+00,1.613912903321460e+01,2.749403812256794e+01
5.454545454545454e+00,1.618695555607823e+01,2.757551362509437e+01
5.555555555555555e+00,1.623339730639561e+01,2.765463018176411e+01
5.656565656565657e+00,1.627851881443451e+01,2.773149760142806e+01
5.757575757575758e+00,1.632238033185472e+01,2.780621845301563e+01
5.858585858585858e+00,1.636503862044137e+01,2.787888963006749e+01
5.959595959595959e+00,1.640654679543871e+01,2.794960140465341e+01
6.060606060606061e+00,1.644695481175556e+01,2.801843905301382e+01
6.161616161616162e+00,1.648630976649318e+01,2.808548268843096e+01
6.262626262626262e+00,1.652465592595664e+01,2.815080768457301e+01
6.363636363636363e+00,1.656203495471159e+01,2.821448543935420e+01
6.464646464646465e+00,1.659848654224917e+01,2.827658282274683e+01
6.565656565656566e+00,1.663404766827540e+01,2.833716365848578e+01
6.666666666666667e+00,1.666875365075418e+01,2.839628748164546e+01
6.767676767676767e+00,1.670263776018421e+01,2.845401130380091e+01
6.868686868686869e+00,1.673573154157507e+01,2.851038885837082e+01
6.969696969696970e+00,1.676806490866302e+01,2.856547063743004e+01
7.070707070707071e+00,1.679966616552021e+01,2.861930541942986e+01
7.171717171717171e+00,1.683056214377252e+01,2.867193872859335e+01
7.272727272727272e+00,1.686077858616173e+01,2.872341413807917e+01
7.373737373737374e+00,1.689033949394979e+01,2.877377316138455e+01
7.474747474747475e+00,1.691926826442337e+01,2.882305511429831e+01
7.575757575757575e+00,1.694758659098920e+01,2.887129729491416e+01
7.676767676767676e+00,1.697531562466482e+01,2.891853543090301e+01
7.777777777777778e+00,1.700247533120689e+01,2.896480363533789e+01
7.878787878787879e+00,1.702908454513409e+01,2.901013425208139e+01
7.979797979797979e+00,1.705516161800101e+01,2.905455813003895e+01
8.080808080808081e+00,1.708072376688285e+01,2.909810495483989e+01
8.181818181818182e+00,1.710578769671842e+01,2.914080289911828e+01
8.282828282828282e+00,1.713036902118538e+01,2.918267883418502e+01
8.383838383838384e+00,1.715448312512074e+01,2.922375860980314e+01
8.484848484848484e+00,1.717814430447734e+01,2.926406708363780e+01
8.585858585858587e+00,1.720136653020673e+01,2.930362760330394e+01
8.686868686868687e+00,1.722416316301857e+01,2.934246307761105e+01
8.787878787878787e+00,1.724654672864571e+01,2.938059492924654e+01
8.888888888888889e+00,1.726852965990171e+01,2.941804428566126e+01
8.989898989898990e+00,1.729012363220015e+01,2.945483091150599e+01
9.090909090909090e+00,1.731133977424350e+01,2.949097404133094e+01
9.191919191919192e+00,1.733218893921789e+01,2.952649202986677e+01
9.292929292929292e+00,1.735268155352906e+01,2.956140250111524e+01
9.393939393939394e+00,1.737282764705522e+01,2.959572252284070e+01
9.494949494949495e+00,1.739263665866483e+01,2.962946846484182e+01
9.595959595959595e+00,1.741211793862892e+01,2.966265598974844e+01
9.696969696969697e+00,1.743128022459966e+01,2.969530033279685e+01
9.797979797979798e+00,1.745013210728712e+01,2.972741572755424e+01
9.898989898989900e+00,1.746868193537909e+01,2.975901643703779e+01
1.000000000000000e+01,1.748693749788688e+01,2.979011599537652e+01
