,Domain_1,Domain_2
0.000000000000000e+00,-1.570518563355044e+01,-1.524628426269555e+01
1.010101010101010e-01,-1.572405067968534e+01,-1.526476802167991e+01
2.020202020202020e-01,-1.577884016678762e+01,-1.531845014189494e+01
3.030303030303030e-01,-1.586677730959265e+01,-1.540460996052241e+01
4.040404040404040e-01,-1.598505726515872e+01,-1.552049932414927e+01
5.050505050505051e-01,-1.613092508134434e+01,-1.566341896180459e+01
6.060606060606061e-01,-1.630174406897224e+01,-1.583078547523318e+01
7.070707070707071e-01,-1.649504756192736e+01,-1.602018205285452e+01
8.080808080808081e-01,-1.670857140918611e+01,-1.622939030508583e+01
9.090909090909091e-01,-1.694026843104237e+01,-1.645640442838891e+01
1.010101010101010e+00,-1.718830844623340e+01,-1.669943123184783e+01
1.111111111111111e+00,-1.745106825264704e+01,-1.695688032037900e+01
1.212121212121212e+00,-1.772711560216898e+01,-1.722734839346775e+01
1.313131313131313e+00,-1.801519033795822e+01,-1.750960076368394e+01
1.363636363636364e+00,-1.816338642326212e+01,-1.765480161310655e+01
1.388888888888889e+00,-1.823846789266426e+01,-1.772836558823268e+01
1.401515151515151e+00,-1.827624786769902e+01,-1.776538198077073e+01
1.407828282828283e+00,-1.829519686284058e+01,-1.778394799204300e+01
1.408025568181818e+00,-1.829578964912908e+01,-1.778452879734862e+01
1.408124210858586e+00,-1.829608605656713e+01,-1.776974484794648e+01
1.408222853535354e+00,-1.829638247353323e+01,-1.777177778877895e+01
1.408617424242424e+00,-1.829756823666108e+01,-1.777991025591794e+01
1.409406565656566e+00,-1.829994022000355e+01,-1.779617851959387e+01
1.410984848484849e+00,-1.830468601350524e+01,-1.782872764343555e+01
1.414141414141414e+00,-1.831418489555598e+01,-1.789387592435353e+01
1.415719696969697e+00,-1.831893797713801e+01,-1.792647503364641e+01
1.415916982323232e+00,-1.831953228273224e+01,-1.793055109097583e+01
1.416015625000000e+00,-1.830250695518552e+01,-1.793258921697431e+01
1.416114267676768e+00,-1.830458714307343e+01,-1.793462740785422e+01
1.416508838383838e+00,-1.831290860797482e+01,-1.794278082007213e+01
1.417297979797980e+00,-1.832955493301975e+01,-1.795909075705222e+01
1.420454545454545e+00,-1.839618276232596e+01,-1.802437195115804e+01
1.426767676767677e+00,-1.852964083857044e+01,-1.815513266587777e+01
1.439393939393939e+00,-1.879736129106383e+01,-1.841744213937113e+01
1.464646464646465e+00,-1.933597706604476e+01,-1.894517178809473e+01
1.515151515151515e+00,-2.042557932760288e+01,-2.001275176894633e+01
1.616161616161616e+00,-2.265178605248402e+01,-2.219396395670531e+01
1.717171717171717e+00,-2.493632213341186e+01,-2.443232658826235e+01
1.818181818181818e+00,-2.727450698983437e+01,-2.672325368369396e+01
1.919191919191919e+00,-2.966218970062616e+01,-2.906267821739647e+01
2.020202020202020e+00,-3.209567782401288e+01,-3.144698237665250e+01
2.121212121212121e+00,-3.457167637155952e+01,-3.387293776903440e+01
2.222222222222222e+00,-3.708723561670178e+01,-3.633765428579320e+01
2.323232323232323e+00,-3.963970649756605e+01,-3.883853640604568e+01
2.424242424242424e+00,-4.222670249792800e+01,-4.137324584816834e+01
2.525252525252525e+00,-4.484606702846173e+01,-4.393966961031416e+01
2.626262626262626e+00,-4.749584546621628e+01,-4.653589257500749e+01
2.727272727272727e+00,-5.017426113522103e+01,-4.916017397521291e+01
2.828282828282828e+00,-5.287969462187763e+01,-5.181092712778984e+01
2.929292929292929e+00,-5.561066591467079e+01,-5.448670193418315e+01
3.030303030303030e+00,-5.836581893947477e+01,-5.718616972829123e+01
3.131313131313131e+00,-6.114390813073934e+01,-5.990811011906573e+01
3.232323232323232e+00,-6.394378673672702e+01,-6.265139953211519e+01
3.333333333333333e+00,-6.676439660534218e+01,-6.541500120197588e+01
3.434343434343434e+00,-6.960475923742322e+01,-6.819795640622858e+01
3.535353535353535e+00,-7.246396792796523e+01,-7.099937676555734e+01
3.636363636363636e+00,-7.534118084372967e+01,-7.381843746126970e+01
3.737373737373737e+00,-7.823561490903266e+01,-7.665437124466115e+01
3.838383838383838e+00,-8.114654039098102e+01,-7.950646313169061e+01
3.939393939393939e+00,-8.407327609171259e+01,-8.237404569239186e+01
4.040404040404041e+00,-8.701518506883960e+01,-8.525649485781230e+01
4.141414141414141e+00,-8.997167081674830e+01,-8.815322617849344e+01
4.242424242424242e+00,-9.294217385104460e+01,-9.106369147794943e+01
4.343434343434343e+00,-9.592616864656412e+01,-9.398737585256384e+01
4.444444444444445e+00,-9.892316088623724e+01,-9.692379497605882e+01
4.545454545454545e+00,-1.019326849839245e+02,-9.987249267239710e+01
4.646464646464646e+00,-1.049543018492877e+02,-1.028330387258280e+02
4.747474747474747e+00,-1.079875968669774e+02,-1.058050269009183e+02
4.848484848484849e+00,-1.110321780660198e+02,-1.087880731489382e+02
4.949494949494950e+00,-1.140876744583681e+02,-1.117818139799922e+02
5.050505050505050e+00,-1.171537345282268e+02,-1.147859049828770e+02
5.151515151515151e+00,-1.202300248560393e+02,-1.178000194768792e+02
5.252525252525253e+00,-1.233162288629840e+02,-1.208238472816479e+02
5.353535353535354e+00,-1.264120456635289e+02,-1.238570935929391e+02
5.454545454545454e+00,-1.295171890150576e+02,-1.268994779534728e+02
5.555555555555555e+00,-1.326313863548615e+02,-1.299507333093874e+02
5.656565656565657e+00,-1.357543779158990e+02,-1.330106051438718e+02
5.757575757575758e+00,-1.388859159136959e+02,-1.360788506804985e+02
5.858585858585858e+00,-1.420257637976030e+02,-1.391552381496151e+02
5.959595959595959e+00,-1.451736955603728e+02,-1.422395461118748e+02
6.060606060606061e+00,-1.483294951006636e+02,-1.453315628336256e+02
6.161616161616162e+00,-1.514929556336557e+02,-1.484310857094382e+02
6.262626262626262e+00,-1.546638791454634e+02,-1.515379207275454e+02
6.363636363636363e+00,-1.578420758874763e+02,-1.546518819744033e+02
6.464646464646465e+00,-1.610273639071521e+02,-1.577727911749676e+02
6.565656565656566e+00,-1.642195686121351e+02,-1.609004772656212e+02
6.666666666666667e+00,-1.674185223648807e+02,-1.640347759969929e+02
6.767676767676767e+00,-1.706240641052432e+02,-1.671755295641722e+02
6.868686868686869e+00,-1.738360389987274e+02,-1.703225862620705e+02
6.969696969696970e+00,-1.770542981083222e+02,-1.734758001638879e+02
7.070707070707071e+00,-1.802786980880312e+02,-1.766350308208371e+02
7.171717171717171e+00,-1.835091008963872e+02,-1.798001429814488e+02
7.272727272727272e+00,-1.867453735283946e+02,-1.829710063289317e+02
7.373737373737374e+00,-1.899873877644845e+02,-1.861474952352011e+02
7.474747474747475e+00,-1.932350199351906e+02,-1.893294885303119e+02
7.575757575757575e+00,-1.964881507003709e+02,-1.925168692861417e+02
7.676767676767676e+00,-1.997466648418979e+02,-1.957095246132713e+02
7.777777777777778e+00,-2.030104510688357e+02,-1.989073454700998e+02
7.878787878787879e+00,-2.062794018342036e+02,-2.021102264833108e+02
7.979797979797979e+00,-2.095534131625003e+02,-2.053180657788834e+02
8.080808080808081e+00,-2.128323844872337e+02,-2.085307648229053e+02
8.181818181818182e+00,-2.161162184977582e+02,-2.117482282715057e+02
8.282828282828282e+00,-2.194048209947838e+02,-2.149703638292849e+02
8.383838383838384e+00,-2.226981007539657e+02,-2.181970821156611e+02
8.484848484848484e+00,-2.259959693970342e+02,-2.214282965386044e+02
8.585858585858587e+00,-2.292983412699641e+02,-2.246639231752689e+02
8.686868686868687e+00,-2.326051333277224e+02,-2.279038806590700e+02
8.787878787878787e+00,-2.359162650251689e+02,-2.311480900727897e+02
8.888888888888889e+00,-2.392316582137142e+02,-2.343964748473232e+02
8.989898989898990e+00,-2.425512370433704e+02,-2.376489606657098e+02
9.090909090909090e+00,-2.458749278698579e+02,-2.409054753721167e+02
9.191919191919192e+00,-2.492026591664531e+02,-2.441659488854683e+02
9.292929292929292e+00,-2.525343614402869e+02,-2.474303131174373e+02
9.393939393939394e+00,-2.558699671528250e+02,-2.506985018945308e+02
9.494949494949495e+00,-2.592094106442763e+02,-2.539704508840276e+02
9.595959595959595e+00,-2.625526280616991e+02,-2.572460975235372e+02
9.696969696969697e+00,-2.658995572905852e+02,-2.605253809539665e+02
9.797979797979798e+00,-2.692501378897206e+02,-2.638082419556973e+02
9.898989898989900e+00,-2.726043110291350e+02,-2.670946228877893e+02
1.000000000000000e+01,-2.759620194309601e+02,-2.703844676300348e+02
