,Domain_1,Domain_2
0.000000000000000e+00,-9.315239097947593e+00,-1.696621240631403e+01
1.010101010101010e-01,-9.328794932427527e+00,-1.698612520112755e+01
2.020202020202020e-01,-9.368164951090000e+00,-1.704395764992225e+01
3.030303030303030e-01,-9.431353842544572e+00,-1.713677874713255e+01
4.040404040404040e-01,-9.516346134028135e+00,-1.726162787121621e+01
5.050505050505051e-01,-9.621162202752416e+00,-1.741559706232399e+01
6.060606060606061e-01,-9.743907406011198e+00,-1.759590319179568e+01
7.070707070707071e-01,-9.882809274374305e+00,-1.779994259697013e+01
8.080808080808081e-01,-1.003624085944765e+01,-1.802532537779421e+01
9.090909090909091e-01,-1.020273112166693e+01,-1.826989065593543e+01
1.010101010101010e+00,-1.038096494978945e+01,-1.853170660341439e+01
1.111111111111111e+00,-1.056977596134243e+01,-1.880905986684888e+01
1.212121212121212e+00,-1.076813498744747e+01,-1.910043865227783e+01
1.237373737373737e+00,-1.081910799087486e+01,-1.917531526424745e+01
1.250000000000000e+00,-1.084479276338018e+01,-1.921304481940597e+01
1.256313131313131e+00,-1.085768401781120e+01,-1.923198138172190e+01
1.259469696969697e+00,-1.086414177594938e+01,-1.924146748255555e+01
1.261047979797980e+00,-1.086737367706523e+01,-1.924621497219721e+01
1.261245265151515e+00,-1.086777780614038e+01,-1.924680861616384e+01
1.261343907828283e+00,-1.086918549156739e+01,-1.924710545545026e+01
1.261442550505050e+00,-1.087060008074824e+01,-1.924740230627064e+01
1.261837121212121e+00,-1.087625898699771e+01,-1.924858982486991e+01
1.262626262626263e+00,-1.088757943614381e+01,-1.925096541536751e+01
1.313131313131313e+00,-1.161928194494672e+01,-1.940451281481698e+01
1.414141414141414e+00,-1.312321916988134e+01,-1.972011327681590e+01
1.426767676767677e+00,-1.331482268234146e+01,-1.976032117648781e+01
1.433080808080808e+00,-1.341091451254231e+01,-1.978048599819906e+01
1.436237373737374e+00,-1.345903246470768e+01,-1.979058352599613e+01
1.436336016414141e+00,-1.346053692232464e+01,-1.977280804976359e+01
