,Domain_1,Domain_2
0.000000000000000e+00,-9.033035793018698e+00,-1.046141125252863e+01
1.010101010101010e-01,-9.046357153381010e+00,-1.047591940648852e+01
2.020202020202020e-01,-9.085046192174602e+00,-1.051805523316921e+01
3.030303030303030e-01,-9.147142110740685e+00,-1.058568324730101e+01
4.040404040404040e-01,-9.230664297777345e+00,-1.067664638587223e+01
5.050505050505051e-01,-9.333667371863543e+00,-1.078882595436523e+01
6.060606060606061e-01,-9.454289461767024e+00,-1.092019420833379e+01
7.070707070707071e-01,-9.590788756310797e+00,-1.106885415947958e+01
8.080808080808081e-01,-9.741566448288964e+00,-1.123306456363050e+01
9.090909090909091e-01,-9.905176942583626e+00,-1.141125103829381e+01
1.010101010101010e+00,-1.008032787531955e+01,-1.160200608351723e+01
1.111111111111111e+00,-1.026587303884252e+01,-1.180408137655705e+01
1.212121212121212e+00,-1.046080106572081e+01,-1.201637544774274e+01
1.237373737373737e+00,-1.051089239343735e+01,-1.207092938779098e+01
1.250000000000000e+00,-1.053613289861420e+01,-1.209841855745319e+01
1.250789141414141e+00,-1.053771468973051e+01,-1.210014126958045e+01
1.251183712121212e+00,-1.053850577237952e+01,-1.210100282940278e+01
1.251282354797980e+00,-1.053870356384389e+01,-1.210121824057452e+01
1.251380997474747e+00,-1.054105897206172e+01,-1.210143366023112e+01
1.251578282828283e+00,-1.054382830671885e+01,-1.210186452499567e+01
1.253156565656566e+00,-1.056599083138634e+01,-1.210531266404529e+01
1.256313131313131e+00,-1.061035766765491e+01,-1.211221544353188e+01
1.262626262626263e+00,-1.069925789938238e+01,-1.212604691648630e+01
1.287878787878788e+00,-1.105705523676573e+01,-1.218171453510794e+01
1.294191919191919e+00,-1.114704711158863e+01,-1.219571585049873e+01
1.297348484848485e+00,-1.119212353954699e+01,-1.220272903125285e+01
1.298137626262626e+00,-1.120340100387131e+01,-1.220448362671076e+01
1.298236268939394e+00,-1.120481092166244e+01,-1.220470298766649e+01
1.298334911616162e+00,-1.120622089160415e+01,-1.220457772959550e+01
1.298532196969697e+00,-1.120904098791990e+01,-1.220764906679397e+01
1.298926767676768e+00,-1.121468180614459e+01,-1.221379242280551e+01
1.300505050505051e+00,-1.123725341458825e+01,-1.223837492500621e+01
1.313131313131313e+00,-1.141830421203829e+01,-1.243555545105792e+01
1.414141414141414e+00,-1.289622796253136e+01,-1.404514671876257e+01
1.515151515151515e+00,-1.442331499675965e+01,-1.570828120354151e+01
1.616161616161616e+00,-1.599532822222901e+01,-1.742034433236499e+01
1.717171717171717e+00,-1.760853012892626e+01,-1.917726562224758e+01
1.818181818181818e+00,-1.925961557252298e+01,-2.097544547513980e+01
1.919191919191919e+00,-2.094565342230516e+01,-2.281169162729990e+01
2.020202020202020e+00,-2.266403629808719e+01,-2.468316440829363e+01
2.121212121212121e+00,-2.441243747731463e+01,-2.658732980897152e+01
2.222222222222222e+00,-2.618877404058976e+01,-2.852191934364694e+01
2.323232323232323e+00,-2.799117537982671e+01,-3.048489575265795e+01
2.424242424242424e+00,-2.981795628087824e+01,-3.247442368693817e+01
2.525252525252525e+00,-3.166759389013675e+01,-3.448884462258344e+01
2.626262626262626e+00,-3.353870797049517e+01,-3.652665535782560e+01
2.727272727272727e+00,-3.543004394029583e+01,-3.858648954092958e+01
2.828282828282828e+00,-3.734045826710501e+01,-4.066710176270625e+01
2.929292929292929e+00,-3.926890585585139e+01,-4.276735382106629e+01
3.030303030303030e+00,-4.121442912859013e+01,-4.488620282790560e+01
3.131313131313131e+00,-4.317614854188253e+01,-4.702269088168286e+01
3.232323232323232e+00,-4.515325432865816e+01,-4.917593607356823e+01
3.333333333333333e+00,-4.714499928558222e+01,-5.134512463224061e+01
3.434343434343434e+00,-4.915069245542868e+01,-5.352950404342651e+01
3.535353535353535e+00,-5.116969357768473e+01,-5.572837700611151e+01
3.636363636363636e+00,-5.320140820037524e+01,-5.794109610887949e+01
3.737373737373737e+00,-5.524528336257443e+01,-6.016705912778129e+01
3.838383838383838e+00,-5.730080377082533e+01,-6.240570486211335e+01
3.939393939393939e+00,-5.936748840418929e+01,-6.465650943701257e+01
4.040404040404041e+00,-6.144488749228056e+01,-6.691898301226553e+01
4.141414141414141e+00,-6.353257981872984e+01,-6.919266684553885e+01
4.242424242424242e+00,-6.563017030932544e+01,-7.147713066564906e+01
4.343434343434343e+00,-6.773728786982014e+01,-7.377197031774062e+01
4.444444444444445e+00,-6.985358344324524e+01,-7.607680564752717e+01
4.545454545454545e+00,-7.197872826068610e+01,-7.839127859622930e+01
4.646464646464646e+00,-7.411241226296842e+01,-8.071505148164977e+01
4.747474747474747e+00,-7.625434267368220e+01,-8.304780544406883e+01
4.848484848484849e+00,-7.840424270651303e+01,-8.538923903841220e+01
4.949494949494950e+00,-8.056185039202651e+01,-8.773906695651443e+01
5.050505050505050e+00,-8.272691751092080e+01,-9.009701886533520e+01
5.151515151515151e+00,-8.489920862236860e+01,-9.246283834873705e+01
5.252525252525253e+00,-8.707850017745663e+01,-9.483628194194131e+01
5.353535353535354e+00,-8.926457970892810e+01,-9.721711824908530e+01
5.454545454545454e+00,-9.145724508947225e+01,-9.960512713543326e+01
5.555555555555555e+00,-9.365630385170583e+01,-1.020000989867752e+02
5.656565656565657e+00,-9.586157256377584e+01,-1.044018340294024e+02
5.757575757575758e+00,-9.807287625519712e+01,-1.068101417047931e+02
5.858585858585858e+00,-1.002900478881359e+02,-1.092248400937933e+02
5.959595959595959e+00,-1.025129278698740e+02,-1.116457553856461e+02
6.060606060606061e+00,-1.047413636026482e+02,-1.140727213877269e+02
6.161616161616162e+00,-1.069752090674621e+02,-1.165055790722769e+02
6.262626262626262e+00,-1.092143244388253e+02,-1.189441761568200e+02
6.363636363636363e+00,-1.114585757276874e+02,-1.213883667152857e+02
6.464646464646465e+00,-1.137078344501121e+02,-1.238380108171654e+02
6.565656565656566e+00,-1.159619773194841e+02,-1.262929741922985e+02
6.666666666666667e+00,-1.182208859602570e+02,-1.287531279191182e+02
6.767676767676767e+00,-1.204844466414481e+02,-1.312183481344027e+02
6.868686868686869e+00,-1.227525500282539e+02,-1.336885157627638e+02
6.969696969696970e+00,-1.250250909503196e+02,-1.361635162642701e+02
7.070707070707071e+00,-1.273019681853285e+02,-1.386432393987574e+02
7.171717171717171e+00,-1.295830842567032e+02,-1.411275790055067e+02
7.272727272727272e+00,-1.318683452443197e+02,-1.436164327970953e+02
7.373737373737374e+00,-1.341576606072339e+02,-1.461097021663300e+02
7.474747474747475e+00,-1.364509430175107e+02,-1.486072920052718e+02
7.575757575757575e+00,-1.387481082043231e+02,-1.511091105354462e+02
7.676767676767676e+00,-1.410490748075629e+02,-1.536150691484119e+02
7.777777777777778e+00,-1.433537642402682e+02,-1.561250822559325e+02
7.878787878787879e+00,-1.456621005592328e+02,-1.586390671490581e+02
7.979797979797979e+00,-1.479740103432147e+02,-1.611569438654832e+02
8.080808080808081e+00,-1.502894225782087e+02,-1.636786350645992e+02
8.181818181818182e+00,-1.526082685492926e+02,-1.662040659097044e+02
8.282828282828282e+00,-1.549304817385964e+02,-1.687331639568837e+02
8.383838383838384e+00,-1.572559977289773e+02,-1.712658590501021e+02
8.484848484848484e+00,-1.595847541130194e+02,-1.738020832220968e+02
8.585858585858587e+00,-1.619166904070044e+02,-1.763417706006841e+02
8.686868686868687e+00,-1.642517479695273e+02,-1.788848573201246e+02
8.787878787878787e+00,-1.665898699244570e+02,-1.814312814372199e+02
8.888888888888889e+00,-1.689310010879623e+02,-1.839809828518376e+02
8.989898989898990e+00,-1.712750878993460e+02,-1.865339032315839e+02
9.090909090909090e+00,-1.736220783554496e+02,-1.890899859403638e+02
9.191919191919192e+00,-1.759719219484049e+02,-1.916491759705874e+02
9.292929292929292e+00,-1.783245696065296e+02,-1.942114198787999e+02
9.393939393939394e+00,-1.806799736381750e+02,-1.967766657245262e+02
9.494949494949495e+00,-1.830380876783476e+02,-1.993448630121382e+02
9.595959595959595e+00,-1.853988666379425e+02,-2.019159626355640e+02
9.696969696969697e+00,-1.877622666554318e+02,-2.044899168256734e+02
9.797979797979798e+00,-1.901282450508673e+02,-2.070666791001821e+02
9.898989898989900e+00,-1.924967602820640e+02,-2.096462042159316e+02
1.000000000000000e+01,-1.948677719028381e+02,-2.122284481234073e+02
