,Domain_1,Domain_2
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.010101010101010e-01,2.746456749698730e-01,4.279513652869017e-01
2.020202020202020e-01,5.291342415057327e-01,8.244940719074607e-01
3.030303030303030e-01,7.629666854340698e-01,1.188850582573422e+00
4.040404040404040e-01,9.762292746175798e-01,1.521155033486192e+00
5.050505050505051e-01,1.169558527352856e+00,1.822399596533955e+00
6.060606060606061e-01,1.344039386629229e+00,2.094274707112875e+00
7.070707070707071e-01,1.501067576863969e+00,2.338955196700471e+00
8.080808080808081e-01,1.642208573836427e+00,2.558880338075618e+00
9.090909090909091e-01,1.769075771591624e+00,2.756564000899358e+00
1.010101010101010e+00,1.883240375183663e+00,2.934454637822399e+00
1.111111111111111e+00,1.986173244026361e+00,3.094844105223512e+00
1.212121212121212e+00,2.079213531491541e+00,3.239818952469967e+00
1.262626262626263e+00,2.122403142460501e+00,3.307116788221097e+00
1.275252525252525e+00,2.132877340789734e+00,3.323437625881376e+00
1.278409090909091e+00,2.135476194556616e+00,3.327487155392854e+00
1.279987373737374e+00,2.136772755273651e+00,3.329507420033899e+00
1.280381944444444e+00,2.137096586971142e+00,3.330011967518298e+00
1.280579229797980e+00,2.137258452514807e+00,3.330264276998385e+00
1.280677872474747e+00,1.496136795124719e+01,3.330390372175283e+00
1.280776515151515e+00,1.496194184965635e+01,3.330516432090800e+00
1.281565656565657e+00,1.496647136351169e+01,3.331524573572780e+00
1.287878787878788e+00,1.500258423455045e+01,3.339563334680288e+00
1.313131313131313e+00,1.514489720994791e+01,3.371242116971972e+00
1.414141414141414e+00,1.568179505451642e+01,3.490755156609316e+00
1.464646464646465e+00,1.593222636671240e+01,3.546501006388486e+00
1.467803030303030e+00,1.594750485901188e+01,3.549901918987677e+00
1.468592171717172e+00,1.595131775328520e+01,3.550750622320975e+00
1.468986742424242e+00,1.595322321037505e+01,3.551174814358397e+00
1.469184027777778e+00,1.595417570880099e+01,3.551386852005226e+00
1.469282670454545e+00,1.595465187926892e+01,2.486016399900756e+01
1.469381313131313e+00,1.595512800386596e+01,2.486096459866887e+01
1.470959595959596e+00,1.596274038893716e+01,2.487305344393985e+01
1.477272727272727e+00,1.599308370752006e+01,2.492033402714155e+01
1.489898989898990e+00,1.605326269913899e+01,2.501410474773204e+01
1.515151515151515e+00,1.617162820972873e+01,2.519854121937104e+01
1.616161616161616e+00,1.661999131773198e+01,2.589717799290132e+01
1.717171717171717e+00,1.703172905753796e+01,2.653874563086147e+01
1.818181818181818e+00,1.741103315126220e+01,2.712977505573860e+01
1.919191919191919e+00,1.776152947295312e+01,2.767591657275369e+01
2.020202020202020e+00,1.808635875537318e+01,2.818206398277705e+01
2.121212121212121e+00,1.838824694066121e+01,2.865246430955314e+01
2.222222222222222e+00,1.866956435378652e+01,2.909081126618688e+01
2.323232323232323e+00,1.893237784246595e+01,2.950032596558691e+01
2.424242424242424e+00,1.917849544012508e+01,2.988382488201361e+01
2.525252525252525e+00,1.940950227516356e+01,3.024377856842682e+01
2.626262626262626e+00,1.962679333806437e+01,3.058236038771514e+01
2.727272727272727e+00,1.983159956970060e+01,3.090148837843901e+01
2.828282828282828e+00,2.002501046345432e+01,3.120285996108367e+01
2.929292929292929e+00,2.020799311387018e+01,3.148798268455439e+01
3.030303030303030e+00,2.038140884485472e+01,3.175819836831018e+01
3.131313131313131e+00,2.054602665810528e+01,3.201470472712074e+01
3.232323232323232e+00,2.070253509685241e+01,3.225857516985583e+01
3.333333333333333e+00,2.085155249035974e+01,3.249077320185340e+01
3.434343434343434e+00,2.099363523820751e+01,3.271216603867207e+01
3.535353535353535e+00,2.112928591109257e+01,3.292353588020307e+01
3.636363636363636e+00,2.125895874096295e+01,3.312559144209496e+01
3.737373737373737e+00,2.138306586251756e+01,3.331897450769956e+01
3.838383838383838e+00,2.150198191772652e+01,3.350426882442328e+01
3.939393939393939e+00,2.161604787748847e+01,3.368200571457523e+01
4.040404040404041e+00,2.172557530150751e+01,3.385267073690932e+01
4.141414141414141e+00,2.183084908137279e+01,3.401670760587922e+01
4.242424242424242e+00,2.193212990382554e+01,3.417452289712676e+01
4.343434343434343e+00,2.202965774398058e+01,3.432649039797393e+01
4.444444444444445e+00,2.212365297937747e+01,3.447295313256990e+01
4.545454545454545e+00,2.221431871410586e+01,3.461422797684340e+01
4.646464646464646e+00,2.230184252954462e+01,3.475060721905709e+01
4.747474747474747e+00,2.238639756538592e+01,3.488236038482233e+01
4.848484848484849e+00,2.246814453795461e+01,3.500973801816762e+01
4.949494949494950e+00,2.254723208423992e+01,3.513297186022799e+01
5.050505050505050e+00,2.262379863495701e+01,3.525227729133393e+01
5.151515151515151e+00,2.269797240690181e+01,3.536785453418691e+01
5.252525252525253e+00,2.276987338763172e+01,3.547989017629344e+01
5.353535353535354e+00,2.283961306024030e+01,3.558855822018224e+01
5.454545454545454e+00,2.290729571067768e+01,3.569402080054466e+01
5.555555555555555e+00,2.297301869533083e+01,3.579643012170465e+01
5.656565656565657e+00,2.303687328504806e+01,3.589592803114654e+01
5.757575757575758e+00,2.309894487461601e+01,3.599264749906362e+01
5.858585858585858e+00,2.315931355614594e+01,3.608671372670911e+01
5.959595959595959e+00,2.321805468726111e+01,3.617824383905036e+01
6.060606060606061e+00,2.327523889568398e+01,3.626734800407939e+01
6.161616161616162e+00,2.333093272142860e+01,3.635412979019191e+01
6.262626262626262e+00,2.338519909385808e+01,3.643868735745002e+01
6.363636363636363e+00,2.343809694025280e+01,3.652111236162046e+01
6.464646464646465e+00,2.348968197203765e+01,3.660149201505942e+01
6.565656565656566e+00,2.354000704410398e+01,3.667990844343053e+01
6.666666666666667e+00,2.358912197438412e+01,3.675643879291853e+01
6.767676767676767e+00,2.363707373100460e+01,3.683115704857298e+01
6.868686868686869e+00,2.368390723655586e+01,3.690413273440214e+01
6.969696969696970e+00,2.372966425679336e+01,3.697543119212855e+01
7.070707070707071e+00,2.377438548929234e+01,3.704511543670004e+01
7.171717171717171e+00,2.381810850231556e+01,3.711324452330663e+01
7.272727272727272e+00,2.386086973264375e+01,3.717987492638638e+01
7.373737373737374e+00,2.390270367518975e+01,3.724506009171059e+01
7.474747474747475e+00,2.394364266281822e+01,3.730885119640954e+01
7.575757575757575e+00,2.398371795195685e+01,3.737129613687546e+01
7.676767676767676e+00,2.402295931740340e+01,3.743244171925682e+01
7.777777777777778e+00,2.406139487190022e+01,3.749233176058524e+01
7.878787878787879e+00,2.409905148661745e+01,3.755100817425425e+01
7.979797979797979e+00,2.413595496852046e+01,3.760851101766977e+01
8.080808080808081e+00,2.417212975456392e+01,3.766487837550640e+01
8.181818181818182e+00,2.420759938416196e+01,3.772014699584177e+01
8.282828282828282e+00,2.424238627442084e+01,3.777435153727838e+01
8.383838383838384e+00,2.427651173237117e+01,3.782752568873078e+01
8.484848484848484e+00,2.430999644884454e+01,3.787970133792400e+01
8.585858585858587e+00,2.434285991744217e+01,3.793090905742884e+01
8.686868686868687e+00,2.437512082596657e+01,3.798117803318612e+01
8.787878787878787e+00,2.440679752277565e+01,3.803053633849708e+01
8.888888888888889e+00,2.443790707275966e+01,3.807901098643903e+01
8.989898989898990e+00,2.446846616252688e+01,3.812662818956061e+01
9.090909090909090e+00,2.449849065086885e+01,3.817341211143825e+01
9.191919191919192e+00,2.452799576600518e+01,3.821938684417264e+01
9.292929292929292e+00,2.455699635787357e+01,3.826457541964052e+01
9.393939393939394e+00,2.458550640027753e+01,3.830899963795277e+01
9.494949494949495e+00,2.461353948017613e+01,3.835268062734797e+01
9.595959595959595e+00,2.464110884355471e+01,3.839563889231952e+01
9.696969696969697e+00,2.466822670736158e+01,3.843789382996281e+01
9.797979797979798e+00,2.469490543686092e+01,3.847946449953104e+01
9.898989898989900e+00,2.472115664962135e+01,3.852036886717463e+01
1.000000000000000e+01,2.474699133630923e+01,3.856062442635086e+01
