,Domain_1,Domain_2
0.000000000000000e+00,-1.451685948374985e+00,-1.117013980751509e+01
1.010101010101010e-01,-1.458708196415896e+00,-1.118523682241198e+01
2.020202020202020e-01,-1.479102812242196e+00,-1.122908286959688e+01
3.030303030303030e-01,-1.511836176601361e+00,-1.129945578813756e+01
4.040404040404040e-01,-1.555864226165291e+00,-1.139411096355644e+01
5.050505050505051e-01,-1.610161468754421e+00,-1.151084370718102e+01
6.060606060606061e-01,-1.673746433913968e+00,-1.164754397191661e+01
6.313131313131313e-01,-1.690984689349879e+00,-1.168460421211264e+01
6.344696969696969e-01,-1.693175542682046e+00,-1.168931429144904e+01
6.346669823232323e-01,-1.693312734513746e+00,-1.168960923789850e+01
6.347656249999999e-01,-1.693381342040489e+00,-1.168975673608530e+01
6.348642676767675e-01,-1.692348073115392e+00,-1.168990425091118e+01
6.352588383838382e-01,-1.694269831632688e+00,-1.169049447657105e+01
6.360479797979797e-01,-1.698115968629361e+00,-1.169167572604306e+01
6.376262626262625e-01,-1.705818627684601e+00,-1.169404141451174e+01
6.439393939393939e-01,-1.736767311429115e+00,-1.170354656639896e+01
6.565656565656566e-01,-1.799322565458345e+00,-1.172275892437191e+01
7.070707070707071e-01,-2.058104940550976e+00,-1.180223777398294e+01
8.080808080808081e-01,-2.614473679416147e+00,-1.197311319511127e+01
9.090909090909091e-01,-3.218195378439169e+00,-1.215853195133990e+01
1.010101010101010e+00,-3.864501223016342e+00,-1.235702941472199e+01
1.111111111111111e+00,-4.549161714083905e+00,-1.256730659524750e+01
1.212121212121212e+00,-5.268444912154441e+00,-1.278821731649243e+01
1.313131313131313e+00,-6.019067287629696e+00,-1.301875312046176e+01
1.316287878787879e+00,-6.042996757772555e+00,-1.302610248789096e+01
1.317866161616162e+00,-6.054971876412521e+00,-1.302978036067159e+01
1.318260732323232e+00,-6.057966735958181e+00,-1.303070016052794e+01
1.318458017676768e+00,-6.059464327603875e+00,-1.303116011017151e+01
1.318556660353535e+00,-6.060213163886197e+00,-1.302875203722146e+01
1.318655303030303e+00,-6.060962027138172e+00,-1.303036199984253e+01
1.319444444444444e+00,-6.066953903761907e+00,-1.304324383448001e+01
1.325757575757576e+00,-6.114950896033411e+00,-1.314643177416926e+01
1.338383838383838e+00,-6.211273409371522e+00,-1.335351395216964e+01
1.363636363636364e+00,-6.405214643739180e+00,-1.377046500364358e+01
1.414141414141414e+00,-6.798142913485339e+00,-1.461521499071396e+01
1.515151515151515e+00,-7.603134569198646e+00,-1.634585323467357e+01
1.616161616161616e+00,-8.431808705518124e+00,-1.812740605191849e+01
1.717171717171717e+00,-9.282195124081582e+00,-1.995563774558205e+01
