,Domain_1,Domain_2
0.000000000000000e+00,-1.124702579381613e+01,-1.634450032066172e+01
1.010101010101010e-01,-1.126218669093367e+01,-1.636389655386822e+01
2.020202020202020e-01,-1.130621827034997e+01,-1.642022876008187e+01
3.030303030303030e-01,-1.137688896817623e+01,-1.651064196751130e+01
4.040404040404040e-01,-1.147194467196737e+01,-1.663225235666223e+01
5.050505050505051e-01,-1.158917136402724e+01,-1.678222740362628e+01
6.060606060606061e-01,-1.172645006870844e+01,-1.695785617741451e+01
7.070707070707071e-01,-1.188179844942262e+01,-1.715660255747528e+01
8.080808080808081e-01,-1.205339692086467e+01,-1.737613864060843e+01
9.090909090909091e-01,-1.223960026676087e+01,-1.761435960423832e+01
1.010101010101010e+00,-1.243893766166864e+01,-1.786938373430347e+01
1.111111111111111e+00,-1.265010461897037e+01,-1.813954212384846e+01
1.212121212121212e+00,-1.287195011225709e+01,-1.842336219664763e+01
1.313131313131313e+00,-1.310346141629706e+01,-1.871954831335875e+01
1.319444444444444e+00,-1.311823088402018e+01,-1.873844376776837e+01
1.320233585858586e+00,-1.312007946525792e+01,-1.874080876718169e+01
1.320430871212121e+00,-1.312054169363331e+01,-1.874140012330622e+01
1.320529513888889e+00,-1.312077282027667e+01,-1.874169581730375e+01
1.320628156565656e+00,-1.311784714106869e+01,-1.874199152192349e+01
1.321022727272727e+00,-1.312431948942303e+01,-1.874317444660483e+01
1.322601010101010e+00,-1.315021821907429e+01,-1.874790784346851e+01
1.325757575757576e+00,-1.320206020543088e+01,-1.875738277520964e+01
1.338383838383838e+00,-1.341001864072314e+01,-1.879539042340879e+01
1.363636363636364e+00,-1.382873399853547e+01,-1.887191718700433e+01
1.414141414141414e+00,-1.467705850053098e+01,-1.902696172359764e+01
1.420454545454545e+00,-1.478409499880523e+01,-1.904652431342555e+01
1.423611111111111e+00,-1.483769473964222e+01,-1.905632050221893e+01
1.425189393939394e+00,-1.486451491511085e+01,-1.906122230768029e+01
1.425978535353535e+00,-1.487793007065498e+01,-1.906367413663227e+01
1.426373106060606e+00,-1.488463891432487e+01,-1.906490028247083e+01
1.426471748737374e+00,-1.488631625705574e+01,-1.906520684302143e+01
1.426570391414141e+00,-1.488799365250257e+01,-1.904709191078169e+01
1.426767676767677e+00,-1.489134860152530e+01,-1.905138400113304e+01
1.439393939393939e+00,-1.510650218278299e+01,-1.932664254629200e+01
1.464646464646465e+00,-1.553936083003891e+01,-1.988042423892771e+01
1.515151515151515e+00,-1.641501984875543e+01,-2.100070666052357e+01
1.616161616161616e+00,-1.820411121259121e+01,-2.328959715636051e+01
1.717171717171717e+00,-2.004007897204420e+01,-2.563845940018985e+01
1.818181818181818e+00,-2.191916157786125e+01,-2.804248101936860e+01
1.919191919191919e+00,-2.383802314166578e+01,-3.049739421441220e+01
2.020202020202020e+00,-2.579369623207949e+01,-3.299940257468670e+01
2.121212121212121e+00,-2.778353283115909e+01,-3.554511833407475e+01
2.222222222222222e+00,-2.980516239071471e+01,-3.813150870994079e+01
2.323232323232323e+00,-3.185645599177971e+01,-4.075585005021894e+01
2.424242424242424e+00,-3.393549571023728e+01,-4.341568864104558e+01
2.525252525252525e+00,-3.604054840275660e+01,-4.610880716955562e+01
2.626262626262626e+00,-3.817004323631390e+01,-4.883319597606858e+01
2.727272727272727e+00,-4.032255238500252e+01,-5.158702835837487e+01
