,Domain_1,Domain_2
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.010101010101010e-01,3.280024149953009e-01,3.303331849013237e-01
2.020202020202020e-01,6.319318638704614e-01,6.364222077498496e-01
3.030303030303030e-01,9.111919938709039e-01,9.176668460312289e-01
4.040404040404040e-01,1.165886161242236e+00,1.174170776633232e+00
5.050505050505051e-01,1.396774518301418e+00,1.406699737279069e+00
6.060606060606061e-01,1.605152578978590e+00,1.616558539531914e+00
7.070707070707071e-01,1.792687528819609e+00,1.805426000844922e+00
8.080808080808081e-01,1.961248646604321e+00,1.975184949407387e+00
9.090909090909091e-01,2.112762948906143e+00,2.127775776287935e+00
1.010101010101010e+00,2.249106810294660e+00,2.265088587563498e+00
1.111111111111111e+00,2.372037045171924e+00,2.388892319672529e+00
1.212121212121212e+00,2.483152700657135e+00,2.500797507320487e+00
1.313131313131313e+00,2.583881716326641e+00,2.602242297444686e+00
1.363636363636364e+00,2.630750791352156e+00,2.649444430448104e+00
1.366792929292930e+00,2.633607691649940e+00,2.652321640173558e+00
1.367187500000000e+00,2.633964226871315e+00,2.652680712545773e+00
1.367384785353535e+00,2.634142426916965e+00,2.652860206433549e+00
1.367483428030303e+00,2.634231547026693e+00,2.652949904642403e+00
1.367582070707071e+00,1.844001284335691e+01,2.653039632276184e+00
1.368371212121212e+00,1.844523123445865e+01,2.653757088845158e+00
1.369949494949495e+00,1.845519425975394e+01,2.655190520805891e+00
1.370344065656566e+00,1.845768255954084e+01,2.655548509605204e+00
1.370541351010101e+00,1.845892652500001e+01,2.655727479729298e+00
1.370639993686869e+00,1.845954849768615e+01,1.859045428175262e+01
1.370738636363636e+00,1.846017019645996e+01,1.859112817287957e+01
1.371527777777778e+00,1.846514249195831e+01,1.859635238789884e+01
1.373106060606061e+00,1.847507648620072e+01,1.860635687377979e+01
1.376262626262626e+00,1.849490102123642e+01,1.862632239596032e+01
1.388888888888889e+00,1.857362644177888e+01,1.870560720515071e+01
1.414141414141414e+00,1.872837540451707e+01,1.886145586531255e+01
1.515151515151515e+00,1.931337111004559e+01,1.945060829215407e+01
1.616161616161616e+00,1.984883988502338e+01,1.998988189426413e+01
1.717171717171717e+00,2.034056811790424e+01,2.048510439777964e+01
1.818181818181818e+00,2.079356131331523e+01,2.094131672654541e+01
1.919191919191919e+00,2.121215030794669e+01,2.136287986241103e+01
2.020202020202020e+00,2.160008598942970e+01,2.175357207622091e+01
2.121212121212121e+00,2.196062353532848e+01,2.211667160450000e+01
2.222222222222222e+00,2.229659389512314e+01,2.245502903477196e+01
2.323232323232323e+00,2.261046543727994e+01,2.277113117603911e+01
2.424242424242424e+00,2.290439753562978e+01,2.306715177080338e+01
2.525252525252525e+00,2.318028315725445e+01,2.334499787610596e+01
2.626262626262626e+00,2.343978841177222e+01,2.360634720927559e+01
2.727272727272727e+00,2.368438340482070e+01,2.385268019351203e+01
2.828282828282828e+00,2.391536916509792e+01,2.408530745180135e+01
2.929292929292929e+00,2.413390080821344e+01,2.430539174687637e+01
3.030303030303030e+00,2.434100689315846e+01,2.451396954417025e+01
3.131313131313131e+00,2.453760575040124e+01,2.471196542083496e+01
3.232323232323232e+00,2.472451982028365e+01,2.490020770692855e+01
3.333333333333333e+00,2.490248761751088e+01,2.507943999791737e+01
3.434343434343434e+00,2.507217355912523e+01,2.525033173845425e+01
3.535353535353535e+00,2.523417766830626e+01,2.541348700387979e+01
3.636363636363636e+00,2.538904283012532e+01,2.556945267483464e+01
3.737373737373737e+00,2.553726074457307e+01,2.571872376133203e+01
3.838383838383838e+00,2.567927911949690e+01,2.586175142656736e+01
3.939393939393939e+00,2.581550526250427e+01,2.599894549723209e+01
4.040404040404041e+00,2.594631126520978e+01,2.613068086343522e+01
4.141414141414141e+00,2.607203691583604e+01,2.625729990809877e+01
4.242424242424242e+00,2.619299413841929e+01,2.637911668419375e+01
4.343434343434343e+00,2.630946932106396e+01,2.649641940666365e+01
4.444444444444445e+00,2.642172536115463e+01,2.660947325698768e+01
4.545454545454545e+00,2.653000532665062e+01,2.671852251133857e+01
4.646464646464646e+00,2.663453268434617e+01,2.682379274929103e+01
4.747474747474747e+00,2.673551471281798e+01,2.692549237766513e+01
4.848484848484849e+00,2.683314307106702e+01,2.702381435556262e+01
4.949494949494950e+00,2.692759538355789e+01,2.711893787710485e+01
5.050505050505050e+00,2.701903669925830e+01,2.721102897059780e+01
5.151515151515151e+00,2.710762080641829e+01,2.730024248876060e+01
5.252525252525253e+00,2.719349049187374e+01,2.738672211424262e+01
5.353535353535354e+00,2.727677865240005e+01,2.747060232741543e+01
5.454545454545454e+00,2.735761027235895e+01,2.755200849464757e+01
5.555555555555555e+00,2.743610177909157e+01,2.763105761312304e+01
5.656565656565657e+00,2.751236162909074e+01,2.770785940655188e+01
5.757575757575758e+00,2.758649224364806e+01,2.778251662309766e+01
5.858585858585858e+00,2.765858908120416e+01,2.785512581697697e+01
5.959595959595959e+00,2.772874201056240e+01,2.792577730248307e+01
6.060606060606061e+00,2.779703568158358e+01,2.799455631075322e+01
6.161616161616162e+00,2.786354945396873e+01,2.806154263299152e+01
6.262626262626262e+00,2.792835841621290e+01,2.812681210274947e+01
6.363636363636363e+00,2.799153289986731e+01,2.819043552743343e+01
6.464646464646465e+00,2.805313967562313e+01,2.825248002162153e+01
6.565656565656566e+00,2.811324167209485e+01,2.831300919096949e+01
6.666666666666667e+00,2.817189837573224e+01,2.837208267244610e+01
6.767676767676767e+00,2.822916604447196e+01,2.842975722820492e+01
6.868686868686869e+00,2.828509792504132e+01,2.848608658742523e+01
6.969696969696970e+00,2.833974453600099e+01,2.854112153458684e+01
7.070707070707071e+00,2.839315396722250e+01,2.859491042256724e+01
7.171717171717171e+00,2.844537142336768e+01,2.864749901448263e+01
7.272727272727272e+00,2.849644004197347e+01,2.869893054842274e+01
7.373737373737374e+00,2.854640122214665e+01,2.874924654663630e+01
7.474747474747475e+00,2.859529362167958e+01,2.879848649369590e+01
7.575757575757575e+00,2.864315460148115e+01,2.884668751098479e+01
7.676767676767676e+00,2.869001953714382e+01,2.889388541893664e+01
7.777777777777778e+00,2.873592201798651e+01,2.894011417060578e+01
7.878787878787879e+00,2.878089446609655e+01,2.898540612384774e+01
7.979797979797979e+00,2.882496732043607e+01,2.902979222522502e+01
8.080808080808081e+00,2.886816999553521e+01,2.907330182242319e+01
8.181818181818182e+00,2.891053054403203e+01,2.911596338589727e+01
8.282828282828282e+00,2.895207569136820e+01,2.915780359853795e+01
8.383838383838384e+00,2.899283083761497e+01,2.919884846462362e+01
8.484848484848484e+00,2.903282075868877e+01,2.923912253741597e+01
8.585858585858587e+00,2.907206869878837e+01,2.927864939731510e+01
8.686868686868687e+00,2.911059731959235e+01,2.931745173461710e+01
8.787878787878787e+00,2.914842784747879e+01,2.935555114353953e+01
8.888888888888889e+00,2.918558120752219e+01,2.939296848819400e+01
8.989898989898990e+00,2.922207726566952e+01,2.942972381798947e+01
9.090909090909090e+00,2.925793466987093e+01,2.946583604579717e+01
9.191919191919192e+00,2.929317186355542e+01,2.950132377736560e+01
9.292929292929292e+00,2.932780662180593e+01,2.953620449293988e+01
9.393939393939394e+00,2.936185549440433e+01,2.957049539138929e+01
9.494949494949495e+00,2.939533469148124e+01,2.960421255343587e+01
9.595959595959595e+00,2.942825998308145e+01,2.963737167727766e+01
9.696969696969697e+00,2.946064630655640e+01,2.966998813192135e+01
9.797979797979798e+00,2.949250787795503e+01,2.970207627121365e+01
9.898989898989900e+00,2.952385903202167e+01,2.973365005360384e+01
1.000000000000000e+01,2.955471272480867e+01,2.976472313336102e+01
