,Domain_1,Domain_2
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.010101010101010e-01,1.373956432303480e-01,2.953846040542729e-01
2.020202020202020e-01,2.647074076437411e-01,5.690900767433801e-01
3.030303030303030e-01,3.816855926693264e-01,8.205795695623797e-01
4.040404040404040e-01,4.883734415443665e-01,1.049945978074173e+00
5.050505050505051e-01,5.850893263213002e-01,1.257873865401449e+00
6.060606060606061e-01,6.723760030574550e-01,1.445529988565936e+00
6.313131313131313e-01,6.928038045140225e-01,1.489447410589183e+00
6.344696969696969e-01,6.953194612733401e-01,1.494855889621317e+00
6.346669823232323e-01,6.954764305606356e-01,1.495193256626028e+00
6.347656249999999e-01,6.955548846074729e-01,1.495361973018171e+00
6.348642676767675e-01,4.869353184753855e+00,1.495530582518503e+00
6.352588383838382e-01,4.871629661961594e+00,1.496205135634087e+00
6.360479797979797e-01,4.876019341699060e+00,1.497553263394052e+00
6.376262626262625e-01,4.884787775664878e+00,1.500246361494292e+00
6.439393939393939e-01,4.919716619107953e+00,1.510973864267528e+00
6.565656565656566e-01,4.988882509659946e+00,1.532216551429349e+00
7.070707070707071e-01,5.256522229802211e+00,1.614415779564886e+00
8.080808080808081e-01,5.750777574821493e+00,1.766214503235321e+00
9.090909090909091e-01,6.195048053857164e+00,1.902661638597865e+00
1.010101010101010e+00,6.594836036837261e+00,2.025446972534580e+00
1.111111111111111e+00,6.955292177080273e+00,2.136152495645989e+00
1.212121212121212e+00,7.281105730296427e+00,2.236218402432284e+00
1.313131313131313e+00,7.576463633648371e+00,2.326930535616615e+00
1.316287878787879e+00,7.585244344584422e+00,2.329627292705817e+00
1.317866161616162e+00,7.589624951449656e+00,2.330972690613342e+00
1.318260732323232e+00,7.590719051018142e+00,2.331308774916304e+00
1.318458017676768e+00,7.591265949883616e+00,2.331476726620866e+00
1.318556660353535e+00,7.591539392355579e+00,1.632084113715400e+01
1.318655303030303e+00,7.591812782965948e+00,1.632147275067742e+01
1.319444444444444e+00,7.593999000041533e+00,1.632621296216143e+01
1.325757575757576e+00,7.611430969102984e+00,1.636368938714445e+01
1.338383838383838e+00,7.645987281691211e+00,1.643798157368147e+01
1.363636363636364e+00,7.713893159021795e+00,1.658397144533407e+01
1.414141414141414e+00,7.845054862736974e+00,1.686595349908855e+01
1.515151515151515e+00,8.090101229126958e+00,1.739277487285644e+01
1.616161616161616e+00,8.314401666170486e+00,1.787499458708728e+01
1.717171717171717e+00,8.520379736674887e+00,1.831782343838444e+01
1.818181818181818e+00,8.710132317017729e+00,1.872576925345844e+01
1.919191919191919e+00,8.885473382712615e+00,1.910273212150943e+01
2.020202020202020e+00,9.047974129700799e+00,1.945208990438805e+01
2.121212121212121e+00,9.198998265936417e+00,1.977677428600869e+01
2.222222222222222e+00,9.339731531189244e+00,2.007933434008813e+01
2.323232323232323e+00,9.471207995768296e+00,2.036199326831946e+01
2.424242424242424e+00,9.594331944890582e+00,2.062669554788381e+01
2.525252525252525e+00,9.709896606223912e+00,2.087514624296996e+01
2.626262626262626e+00,9.818599834117942e+00,2.110884525126655e+01
2.727272727272727e+00,9.921057201214495e+00,2.132911678143490e+01
2.828282828282828e+00,1.001781390060685e+01,2.153713237596095e+01
2.929292929292929e+00,1.010935378566745e+01,2.173393246218912e+01
3.030303030303030e+00,1.019610763118670e+01,2.192044312611437e+01
3.131313131313131e+00,1.027846011403532e+01,2.209749146697995e+01
3.232323232323232e+00,1.035675589810508e+01,2.226581800495009e+01
3.333333333333333e+00,1.043130404407402e+01,2.242608786363802e+01
3.434343434343434e+00,1.050238316802881e+01,2.257889986248804e+01
3.535353535353535e+00,1.057024437600479e+01,2.272479362261424e+01
3.636363636363636e+00,1.063511518573219e+01,2.286425826450509e+01
3.737373737373737e+00,1.069720165617413e+01,2.299773691392447e+01
3.838383838383838e+00,1.075669121375401e+01,2.312563247406949e+01
3.939393939393939e+00,1.081375438107529e+01,2.324831174666100e+01
4.040404040404041e+00,1.086854718045400e+01,2.336610978819608e+01
4.141414141414141e+00,1.092121197839065e+01,2.347933284371714e+01
4.242424242424242e+00,1.097187923723764e+01,2.358826162756836e+01
4.343434343434343e+00,1.102066897252540e+01,2.369315400391337e+01
4.444444444444445e+00,1.106769153165114e+01,2.379424695814924e+01
4.545454545454545e+00,1.111304847307826e+01,2.389175907679652e+01
4.646464646464646e+00,1.115683355384841e+01,2.398589182691195e+01
4.747474747474747e+00,1.119913351438963e+01,2.407683187810757e+01
4.848484848484849e+00,1.124002864455738e+01,2.416475166726841e+01
4.949494949494950e+00,1.127959335732476e+01,2.424981124728744e+01
5.050505050505050e+00,1.131789693075512e+01,2.433215933789434e+01
5.151515151515151e+00,1.135500351641622e+01,2.441193423176918e+01
5.252525252525253e+00,1.139097304734053e+01,2.448926454607404e+01
5.353535353535354e+00,1.142586138412508e+01,2.456427046502930e+01
5.454545454545454e+00,1.145972064843662e+01,2.463706385502780e+01
5.555555555555555e+00,1.149259965519162e+01,2.470774987294558e+01
5.656565656565657e+00,1.152454384141866e+01,2.477642620145423e+01
5.757575757575758e+00,1.155559604035774e+01,2.484318468528792e+01
5.858585858585858e+00,1.158579641950174e+01,2.490811201370647e+01
5.959595959595959e+00,1.161518251425292e+01,2.497128874695764e+01
6.060606060606061e+00,1.164378975877756e+01,2.503279114659383e+01
6.161616161616162e+00,1.167165153649074e+01,2.509269049136452e+01
6.262626262626262e+00,1.169879906531825e+01,2.515105455725669e+01
6.363636363636363e+00,1.172526197582336e+01,2.520794678702771e+01
6.464646464646465e+00,1.175106819723369e+01,2.526342712396147e+01
6.565656565656566e+00,1.177624413260794e+01,2.531755236872256e+01
6.666666666666667e+00,1.180081453415392e+01,2.537037596721717e+01
6.767676767676767e+00,1.182480316503750e+01,2.542194869141170e+01
6.868686868686869e+00,1.184823232757986e+01,2.547231868044494e+01
6.969696969696970e+00,1.187112294892854e+01,2.552153090616910e+01
7.070707070707071e+00,1.189349541329065e+01,2.556962908075747e+01
7.171717171717171e+00,1.191536857885738e+01,2.561665377376407e+01
7.272727272727272e+00,1.193676056551889e+01,2.566264410759223e+01
7.373737373737374e+00,1.195768851620918e+01,2.570763677737888e+01
7.474747474747475e+00,1.197816893117624e+01,2.575166717746984e+01
7.575757575757575e+00,1.199821714707135e+01,2.579476866633301e+01
7.676767676767676e+00,1.201784823282371e+01,2.583697316679702e+01
7.777777777777778e+00,1.203707618647414e+01,2.587831105093699e+01
7.878787878787879e+00,1.205591448974229e+01,2.591881114994145e+01
7.979797979797979e+00,1.207437602770999e+01,2.595850126061509e+01
8.080808080808081e+00,1.209247302762767e+01,2.599740763887599e+01
8.181818181818182e+00,1.211021721495803e+01,2.603555573319796e+01
8.282828282828282e+00,1.212761987456975e+01,2.607296942814531e+01
8.383838383838384e+00,1.214469164726858e+01,2.610967175972590e+01
8.484848484848484e+00,1.216144288931000e+01,2.614568486112282e+01
8.585858585858587e+00,1.217788332053577e+01,2.618102989691491e+01
8.686868686868687e+00,1.219402237317769e+01,2.621572698743026e+01
8.787878787878787e+00,1.220986909241786e+01,2.624979559684565e+01
8.888888888888889e+00,1.222543212185527e+01,2.628325425033438e+01
8.989898989898990e+00,1.224071979912078e+01,2.631612092874380e+01
9.090909090909090e+00,1.225573996464711e+01,2.634841260978271e+01
9.191919191919192e+00,1.227050037090111e+01,2.638014570381100e+01
9.292929292929292e+00,1.228500832669591e+01,2.641133617882099e+01
9.393939393939394e+00,1.229927093125648e+01,2.644199906215697e+01
9.494949494949495e+00,1.231329491741097e+01,2.647214913120091e+01
9.595959595959595e+00,1.232708685047002e+01,2.650180013881782e+01
9.696969696969697e+00,1.234065298595152e+01,2.653096573920336e+01
9.797979797979798e+00,1.235399941568047e+01,2.655965905439643e+01
9.898989898989900e+00,1.236713195611055e+01,2.658789238649348e+01
1.000000000000000e+01,1.238005617662620e+01,2.661567793957940e+01
