,Domain_1,Domain_2
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.010101010101010e-01,2.984576760026112e-01,3.781745670258471e-01
2.020202020202020e-01,5.750106558970915e-01,7.285936558647755e-01
3.030303030303030e-01,8.291164778037481e-01,1.050570167911061e+00
4.040404040404040e-01,1.060869138318085e+00,1.344222995330370e+00
5.050505050505051e-01,1.270960219426980e+00,1.610428544131931e+00
6.060606060606061e-01,1.460568683025274e+00,1.850680672165330e+00
7.070707070707071e-01,1.631211426796978e+00,2.066901341714329e+00
8.080808080808081e-01,1.784589420245974e+00,2.261246038056264e+00
9.090909090909091e-01,1.922456019736017e+00,2.435936282465921e+00
1.010101010101010e+00,2.046518834516361e+00,2.593135666026158e+00
1.111111111111111e+00,2.158376054288665e+00,2.734869570572176e+00
1.212121212121212e+00,2.259483001240461e+00,2.862981774209020e+00
1.313131313131313e+00,2.351138837261612e+00,2.979118559721957e+00
1.319444444444444e+00,2.356580470821453e+00,2.986013585282430e+00
1.322601010101010e+00,2.359289199476354e+00,2.989445804407781e+00
1.323390151515151e+00,2.359965187366560e+00,2.990302345929970e+00
1.323488794191919e+00,2.360049596541947e+00,2.990409323614221e+00
1.323587436868687e+00,1.652080207976984e+01,2.990516339195746e+00
1.323784722222222e+00,1.652207256912564e+01,2.990730374569601e+00
1.324179292929293e+00,1.652448416252880e+01,2.991158087398628e+00
1.325757575757576e+00,1.653392968218237e+01,2.992867886012719e+00
1.338383838383838e+00,1.660899484161020e+01,3.006455715181830e+00
1.363636363636364e+00,1.675650336163040e+01,3.033156832294555e+00
1.414141414141414e+00,1.704141927362577e+01,3.084730506275297e+00
1.420454545454545e+00,1.707611899334902e+01,3.091011663393075e+00
1.423611111111111e+00,1.709339460121732e+01,3.094138756839141e+00
1.425189393939394e+00,1.710201399730484e+01,3.095698946284905e+00
1.425288036616162e+00,1.710255221014627e+01,2.167006270105849e+01
1.425386679292930e+00,1.710309060941900e+01,2.167079765128705e+01
1.425583964646465e+00,1.710416679815801e+01,2.167226768227921e+01
1.425978535353535e+00,1.710631891476515e+01,2.167520663682101e+01
1.426767676767677e+00,1.711062103775006e+01,2.168079865309114e+01
1.439393939393939e+00,1.717903723990796e+01,2.176748879041795e+01
1.464646464646465e+00,1.731356317015270e+01,2.193794590105999e+01
1.515151515151515e+00,1.757372134428070e+01,2.226759143150766e+01
1.616161616161616e+00,1.806095791449374e+01,2.288496650883416e+01
1.717171717171717e+00,1.850839373906236e+01,2.345191086444497e+01
1.818181818181818e+00,1.892058364010946e+01,2.397419508024234e+01
1.919191919191919e+00,1.930146817524648e+01,2.445681239643200e+01
2.020202020202020e+00,1.965446063884149e+01,2.490408759880877e+01
2.121212121212121e+00,1.998252289568768e+01,2.531977389681778e+01
2.222222222222222e+00,2.028823049071861e+01,2.570713481534955e+01
2.323232323232323e+00,2.057383034799673e+01,2.606901723962760e+01
2.424242424242424e+00,2.084128622040183e+01,2.640790967384331e+01
2.525252525252525e+00,2.109232176655767e+01,2.672599546282234e+01
2.626262626262626e+00,2.132845219762635e+01,2.702519551277778e+01
2.727272727272727e+00,2.155101521626199e+01,2.730720429792993e+01
2.828282828282828e+00,2.176119494029783e+01,2.757352214477173e+01
2.929292929292929e+00,2.196004233209294e+01,2.782548103084758e+01
3.030303030303030e+00,2.214849343456963e+01,2.806426647337583e+01
3.131313131313131e+00,2.232738368255648e+01,2.829093757269514e+01
3.232323232323232e+00,2.249746161927938e+01,2.850644251645979e+01
3.333333333333333e+00,2.265939878619246e+01,2.871163266058185e+01
3.434343434343434e+00,2.281380036717445e+01,2.890727406473986e+01
3.535353535353535e+00,2.296121191467724e+01,2.909405885734974e+01
3.636363636363636e+00,2.310212764276111e+01,2.927261244867911e+01
3.737373737373737e+00,2.323699505132184e+01,2.944350229143340e+01
3.838383838383838e+00,2.336622093276727e+01,2.960724418433547e+01
3.939393939393939e+00,2.349017662100518e+01,2.976430781775996e+01
4.040404040404041e+00,2.360920011164227e+01,2.991512205829729e+01
4.141414141414141e+00,2.372360126444732e+01,3.006007905639701e+01
4.242424242424242e+00,2.383366321570941e+01,3.019953822558134e+01
4.343434343434343e+00,2.393964683962844e+01,3.033382960056467e+01
4.444444444444445e+00,2.404179145349722e+01,3.046325671323543e+01
4.545454545454545e+00,2.414031802292401e+01,3.058809948758665e+01
4.646464646464646e+00,2.423543013220558e+01,3.070861554927725e+01
4.747474747474747e+00,2.432731626570131e+01,3.082504416273761e+01
4.848484848484849e+00,2.441615069512641e+01,3.093760578903468e+01
4.949494949494950e+00,2.450209520861076e+01,3.104650580191014e+01
5.050505050505050e+00,2.458530009934970e+01,3.115193444567227e+01
5.151515151515151e+00,2.466590488009112e+01,3.125406825844914e+01
5.252525252525253e+00,2.474403973703368e+01,3.135307264078147e+01
5.353535353535354e+00,2.481982604990693e+01,3.144910122400143e+01
5.454545454545454e+00,2.489337674921491e+01,3.154229690188069e+01
5.555555555555555e+00,2.496479810245393e+01,3.163279446449072e+01
5.656565656565657e+00,2.503418884177362e+01,3.172071942422964e+01
5.757575757575758e+00,2.510164200835066e+01,3.180618901167825e+01
5.858585858585858e+00,2.516724470314911e+01,3.188931394203404e+01
5.959595959595959e+00,2.523107872663559e+01,3.197019787191694e+01
