,Domain_1,Domain_2
0.000000000000000e+00,-1.802797788154704e+01,-8.001766783321168e+00
1.010101010101010e-01,-1.804877286490541e+01,-8.014231293721561e+00
2.020202020202020e-01,-1.810916744143383e+01,-8.050431795270061e+00
3.030303030303030e-01,-1.820610075440523e+01,-8.108533610830788e+00
4.040404040404040e-01,-1.833648101905119e+01,-8.186683525003779e+00
5.050505050505051e-01,-1.849727144534608e+01,-8.283061286230952e+00
6.060606060606061e-01,-1.868556560479933e+01,-8.395924781641893e+00
7.070707070707071e-01,-1.889864448572941e+01,-8.523644235977873e+00
8.080808080808081e-01,-1.913401230930175e+01,-8.664723679720449e+00
9.090909090909091e-01,-1.938941246465965e+01,-8.817810500606932e+00
1.010101010101010e+00,-1.966282753882520e+01,-8.981695461552984e+00
1.111111111111111e+00,-1.995246827240997e+01,-9.155306080707017e+00
1.161616161616162e+00,-2.010287223272194e+01,-9.245458195534940e+00
1.186868686868687e+00,-2.017938984737967e+01,-9.291322844103203e+00
1.199494949494949e+00,-2.021796812273834e+01,-9.314446657484075e+00
1.205808080808081e+00,-2.023733598268455e+01,-9.326055750291340e+00
1.208964646464647e+00,-2.024703945228753e+01,-9.331872008746654e+00
1.210542929292930e+00,-2.025189605451248e+01,-9.334783055507319e+00
1.210740214646465e+00,-2.025250335758652e+01,-9.335147072893244e+00
1.210838857323233e+00,-2.025280702809500e+01,-9.335329092957702e+00
1.210937500000000e+00,-2.025311071124951e+01,-9.336210360967129e+00
1.211332070707071e+00,-2.025432557030359e+01,-9.341307665512913e+00
1.212121212121212e+00,-2.025675589505270e+01,-9.351504819948051e+00
1.313131313131313e+00,-2.057430133299494e+01,-1.068386168791561e+01
1.414141414141414e+00,-2.090388371540902e+01,-1.206672315686353e+01
1.439393939393939e+00,-2.098803133879412e+01,-1.241978968071854e+01
1.445707070707071e+00,-2.100917339175019e+01,-1.250849748783266e+01
1.448863636363636e+00,-2.101976002646618e+01,-1.255291688042077e+01
1.450441919191919e+00,-2.102505723300013e+01,-1.257514289491585e+01
1.451231060606061e+00,-2.102770680695663e+01,-1.258625997498164e+01
1.451625631313131e+00,-2.102903183640708e+01,-1.259181953237917e+01
1.451822916666667e+00,-2.102969441172535e+01,-1.259459956531420e+01
1.451921559343434e+00,-2.101433500384306e+01,-1.259598964532767e+01
1.452020202020202e+00,-2.101665415309228e+01,-1.259737976770013e+01
1.464646464646465e+00,-2.131409159729449e+01,-1.277566381328418e+01
1.515151515151515e+00,-2.251516265401661e+01,-1.349558565309158e+01
1.616161616161616e+00,-2.496911540161032e+01,-1.496648462027636e+01
1.717171717171717e+00,-2.748736473133919e+01,-1.647592295067783e+01
1.818181818181818e+00,-3.006475122859111e+01,-1.802080809182869e+01
1.919191919191919e+00,-3.269669932354727e+01,-1.959839744775704e+01
2.020202020202020e+00,-3.537913882922271e+01,-2.120625134889781e+01
2.121212121212121e+00,-3.810843767235443e+01,-2.284219273099557e+01
2.222222222222222e+00,-4.088134436262650e+01,-2.450427265116534e+01
2.323232323232323e+00,-4.369493883309701e+01,-2.619074082165070e+01
2.424242424242424e+00,-4.654659042149166e+01,-2.790002042381645e+01
2.525252525252525e+00,-4.943392191448046e+01,-2.963068655629264e+01
2.626262626262626e+00,-5.235477872672891e+01,-3.138144776090169e+01
2.727272727272727e+00,-5.530720242426454e+01,-3.315113015256770e+01
2.828282828282828e+00,-5.828940792378636e+01,-3.493866375258537e+01
2.929292929292929e+00,-6.129976380522731e+01,-3.674307068797238e+01
3.030303030303030e+00,-6.433677526498734e+01,-3.856345497363955e+01
3.131313131313131e+00,-6.739906931332109e+01,-4.039899363970680e+01
3.232323232323232e+00,-7.048538188317426e+01,-4.224892900454132e+01
3.333333333333333e+00,-7.359454657107973e+01,-4.411256192605212e+01
3.434343434343434e+00,-7.672548477518112e+01,-4.598924589042264e+01
3.535353535353535e+00,-7.987719703248462e+01,-4.787838181966055e+01
3.636363636363636e+00,-8.304875538829242e+01,-4.977941349783706e+01
3.737373737373737e+00,-8.623929665649308e+01,-5.169182353130596e+01
3.838383838383838e+00,-8.944801645085499e+01,-5.361512977106152e+01
3.939393939393939e+00,-9.267416388542188e+01,-5.554888213615634e+01
4.040404040404041e+00,-9.591703685714779e+01,-5.749265978611326e+01
4.141414141414141e+00,-9.917597783653484e+01,-5.944606859783428e+01
