,Domain_1,Domain_2
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.010101010101010e-01,3.149703392702177e-01,3.010264835421753e-01
2.020202020202020e-01,6.068240426826944e-01,5.799597681515206e-01
3.030303030303030e-01,8.749887146681717e-01,8.362526761133139e-01
4.040404040404040e-01,1.119563507448527e+00,1.069999930922381e+00
5.050505050505051e-01,1.341278181404836e+00,1.281899251284754e+00
6.060606060606061e-01,1.541377054801903e+00,1.473139628977948e+00
7.070707070707071e-01,1.721460802192609e+00,1.645251059355317e+00
8.080808080808081e-01,1.883324729983310e+00,1.799949177117037e+00
9.090909090909091e-01,2.028819117701593e+00,1.939002432924424e+00
1.010101010101010e+00,2.159745891324235e+00,2.064133022622755e+00
1.111111111111111e+00,2.277791796302729e+00,2.176953001966371e+00
1.212121212121212e+00,2.384492669418302e+00,2.278930098276381e+00
1.313131313131313e+00,2.481219505243763e+00,2.371374856294331e+00
1.325757575757576e+00,2.492670960510203e+00,2.382319315574312e+00
1.327335858585859e+00,2.494092914377300e+00,2.383678309889395e+00
1.327730429292929e+00,2.494448030219250e+00,2.384017752197599e+00
1.327829071969697e+00,2.494536823646348e+00,1.668859318196027e+01
1.327927714646465e+00,2.494625539918188e+00,1.668923134591475e+01
1.328125000000000e+00,2.494803075920055e+00,1.669049942002049e+01
1.328914141414141e+00,2.495512728238108e+00,1.669524712829964e+01
1.332070707070707e+00,2.498346089199259e+00,1.671420266195281e+01
1.338383838383838e+00,2.503987804401075e+00,1.675194656334845e+01
1.344696969696970e+00,2.509596456821369e+00,1.678946903456022e+01
1.347853535353535e+00,2.512388438365611e+00,1.680814770163250e+01
1.348642676767677e+00,2.513085189623138e+00,1.681280882123121e+01
1.349037247474748e+00,2.513433352724238e+00,1.681513802103841e+01
1.349234532828283e+00,2.513607390436572e+00,1.681630243240336e+01
1.349333175505051e+00,1.759569686804154e+01,1.681688443195024e+01
1.349431818181818e+00,1.759635168716994e+01,1.681746636278527e+01
1.351010101010101e+00,1.760620580695264e+01,1.682677163350397e+01
1.363636363636364e+00,1.768358465724413e+01,1.690072474674842e+01
1.414141414141414e+00,1.798426378762293e+01,1.718809301436093e+01
1.515151515151515e+00,1.854601646767474e+01,1.772497639297413e+01
1.616161616161616e+00,1.906021006285584e+01,1.821640662190033e+01
1.717171717171717e+00,1.953240106161811e+01,1.866769350933929e+01
1.818181818181818e+00,1.996739612430048e+01,1.908343116909060e+01
1.919191919191919e+00,2.036935387826908e+01,1.946759389740239e+01
2.020202020202020e+00,2.074187609614329e+01,1.982362446604110e+01
2.121212121212121e+00,2.108808886838754e+01,2.015451017794594e+01
2.222222222222222e+00,2.141071041576880e+01,2.046284902334709e+01
2.323232323232323e+00,2.171211141389652e+01,2.075090700557138e+01
2.424242424242424e+00,2.199436493617155e+01,2.102066488320985e+01
2.525252525252525e+00,2.225928926267972e+01,2.127386090554554e+01
2.626262626262626e+00,2.250848382402070e+01,2.151202376073052e+01
2.727272727272727e+00,2.274336066662509e+01,2.173650240813102e+01
2.828282828282828e+00,2.296516899549116e+01,2.194849132742385e+01
2.929292929292929e+00,2.317501794901416e+01,2.214904994729502e+01
3.030303030303030e+00,2.337389537927756e+01,2.233912309476093e+01
3.131313131313131e+00,2.356268309021638e+01,2.251955311024317e+01
3.232323232323232e+00,2.374217065717606e+01,2.269109472653624e+01
3.333333333333333e+00,2.391306742806210e+01,2.285442581601348e+01
3.434343434343434e+00,2.407601141372997e+01,2.301015624942987e+01
3.535353535353535e+00,2.423157897623060e+01,2.315883657004076e+01
3.636363636363636e+00,2.438029102753391e+01,2.330096497036998e+01
3.737373737373737e+00,2.452261994544558e+01,2.343699316523072e+01
3.838383838383838e+00,2.465899565133710e+01,2.356733154042289e+01
3.939393939393939e+00,2.478980937146463e+01,2.369235407652470e+01
4.040404040404041e+00,2.491541810846689e+01,2.381240184850529e+01
4.141414141414141e+00,2.503614838514866e+01,2.392778755735598e+01
4.242424242424242e+00,2.515229987428501e+01,2.403879686678735e+01
4.343434343434343e+00,2.526414723982630e+01,2.414569271029010e+01
4.444444444444445e+00,2.537194332305956e+01,2.424871652292083e+01
4.545454545454545e+00,2.547592092594720e+01,2.434809109033064e+01
4.646464646464646e+00,2.557629528535569e+01,2.444402181909661e+01
4.747474747474747e+00,2.567326522933244e+01,2.453669875618027e+01
4.848484848484849e+00,2.576701444490689e+01,2.462629776205703e+01
4.949494949494950e+00,2.585771400141819e+01,2.471298206930230e+01
5.050505050505050e+00,2.594552238383222e+01,2.479690307864367e+01
5.151515151515151e+00,2.603058680087390e+01,2.487820163834221e+01
5.252525252525253e+00,2.611304459591636e+01,2.495700887577370e+01
5.353535353535354e+00,2.619302378180709e+01,2.503344741245545e+01
5.454545454545454e+00,2.627064383872344e+01,2.510763124338157e+01
5.555555555555555e+00,2.634601665231054e+01,2.517966727885021e+01
5.656565656565657e+00,2.641924657856166e+01,2.524965521810072e+01
5.757575757575758e+00,2.649043169934484e+01,2.531768906901898e+01
5.858585858585858e+00,2.655966407666447e+01,2.538385648448138e+01
5.959595959595959e+00,2.662702963342135e+01,2.544823993548421e+01
6.060606060606061e+00,2.669260991570891e+01,2.551091684018785e+01
6.161616161616162e+00,2.675648108453432e+01,2.557196035661711e+01
6.262626262626262e+00,2.681871500300616e+01,2.563143910613784e+01
6.363636363636363e+00,2.687937958704016e+01,2.568941786727915e+01
6.464646464646465e+00,2.693853853882284e+01,2.574595792767232e+01
6.565656565656566e+00,2.699625262688744e+01,2.580111704718092e+01
6.666666666666667e+00,2.705257881636364e+01,2.585494956683430e+01
6.767676767676767e+00,2.710757104053022e+01,2.590750743849999e+01
6.868686868686869e+00,2.716128084085296e+01,2.595883928302843e+01
6.969696969696970e+00,2.721375610444406e+01,2.600899151142946e+01
7.070707070707071e+00,2.726504337345931e+01,2.605800841872267e+01
7.171717171717171e+00,2.731518610524697e+01,2.610593119012922e+01
7.272727272727272e+00,2.736422591033904e+01,2.615279991818404e+01
7.373737373737374e+00,2.741220179492682e+01,2.619865201063165e+01
7.474747474747475e+00,2.745915178638197e+01,2.624352339036994e+01
7.575757575757575e+00,2.750511119200262e+01,2.628744813848365e+01
7.676767676767676e+00,2.755011401270807e+01,2.633045875400875e+01
