,Domain_1,Domain_2
0.000000000000000e+00,-1.312631917836020e+01,-1.464398950743629e+01
1.010101010101010e-01,-1.314304152302425e+01,-1.466197283808115e+01
2.020202020202020e-01,-1.319160799250115e+01,-1.471420157133614e+01
3.030303030303030e-01,-1.326955719019949e+01,-1.479802870346817e+01
4.040404040404040e-01,-1.337440284865592e+01,-1.491078048442825e+01
5.050505050505051e-01,-1.350370292458500e+01,-1.504983072316882e+01
6.060606060606061e-01,-1.365512020529833e+01,-1.521266596422609e+01
7.070707070707071e-01,-1.382646818986437e+01,-1.539693482865189e+01
8.080808080808081e-01,-1.401573989067667e+01,-1.560047898742885e+01
9.090909090909091e-01,-1.422112064773438e+01,-1.582134694204055e+01
1.010101010101010e+00,-1.444098815268723e+01,-1.605779405032960e+01
1.111111111111111e+00,-1.467390356753901e+01,-1.630827297548707e+01
1.212121212121212e+00,-1.491859731963982e+01,-1.657141840988422e+01
1.313131313131313e+00,-1.517395238139931e+01,-1.684602909395484e+01
1.363636363636364e+00,-1.530531628046397e+01,-1.698729878305271e+01
1.365214646464647e+00,-1.530945913251927e+01,-1.699175403617780e+01
1.366003787878788e+00,-1.531153140208822e+01,-1.699398256989076e+01
1.366201073232324e+00,-1.531204955727997e+01,-1.699453979773923e+01
1.366299715909091e+00,-1.531230864804138e+01,-1.699481842582178e+01
1.366398358585859e+00,-1.530374005972120e+01,-1.699509706334204e+01
1.366792929292930e+00,-1.531099539234753e+01,-1.699621170778315e+01
1.369949494949495e+00,-1.536907393428831e+01,-1.700513429235207e+01
1.376262626262626e+00,-1.548541893290116e+01,-1.702300832873840e+01
1.388888888888889e+00,-1.571885546195406e+01,-1.705887109090213e+01
1.395202020202020e+00,-1.583594411863264e+01,-1.707685937518468e+01
1.396780303030303e+00,-1.586525462415628e+01,-1.708136233662245e+01
1.396977588383838e+00,-1.586891951304088e+01,-1.708192537206064e+01
1.397076231060606e+00,-1.587075204707320e+01,-1.706752195926172e+01
1.397174873737373e+00,-1.587258464082502e+01,-1.706949270342261e+01
1.397569444444444e+00,-1.587991561291972e+01,-1.707737637153129e+01
1.398358585858586e+00,-1.589458042201008e+01,-1.709314697985018e+01
1.401515151515151e+00,-1.595327780663794e+01,-1.715627057268107e+01
1.414141414141414e+00,-1.618867465410500e+01,-1.740941804845690e+01
1.515151515151515e+00,-1.810563170832656e+01,-1.947092755747771e+01
1.616161616161616e+00,-2.007898474868941e+01,-2.159308571871786e+01
1.717171717171717e+00,-2.210404206737049e+01,-2.377084703558182e+01
1.818181818181818e+00,-2.417665470652156e+01,-2.599974968873057e+01
1.919191919191919e+00,-2.629314320873573e+01,-2.827583676300231e+01
2.020202020202020e+00,-2.845023452164085e+01,-3.059558839415499e+01
2.121212121212121e+00,-3.064500790325304e+01,-3.295586359509141e+01
2.222222222222222e+00,-3.287484865844139e+01,-3.535385050371812e+01
2.323232323232323e+00,-3.513740860711826e+01,-3.778702387015072e+01
2.424242424242424e+00,-3.743057229477775e+01,-4.025310871928208e+01
2.525252525252525e+00,-3.975242807859915e+01,-4.275004925656839e+01
2.626262626262626e+00,-4.210124334269375e+01,-4.527598221432604e+01
2.727272727272727e+00,-4.447544320684528e+01,-4.782921395495669e+01
2.828282828282828e+00,-4.687359219127003e+01,-5.040820075309745e+01
2.929292929292929e+00,-4.929437838490836e+01,-5.301153177008689e+01
