,Domain_1,Domain_2
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.010101010101010e-01,2.596764278060250e-01,3.351728557097470e-01
2.020202020202020e-01,5.002944156119954e-01,6.457463957301247e-01
3.030303030303030e-01,7.213820534558529e-01,9.311114730896611e-01
4.040404040404040e-01,9.230210446124868e-01,1.191373498232438e+00
5.050505050505051e-01,1.105813107715146e+00,1.427309287725486e+00
6.060606060606061e-01,1.270784076786583e+00,1.640242676575957e+00
7.070707070707071e-01,1.419253651631852e+00,1.831877287146012e+00
8.080808080808081e-01,1.552701953252119e+00,2.004123298871760e+00
9.090909090909091e-01,1.672654374488819e+00,2.158949785939465e+00
1.010101010101010e+00,1.780596544429065e+00,2.298274287296507e+00
1.111111111111111e+00,1.877919218632328e+00,2.423891842601306e+00
1.212121212121212e+00,1.965888422702355e+00,2.537436608565432e+00
1.237373737373737e+00,1.986554735155261e+00,2.564111270977999e+00
1.243686868686869e+00,1.991642992189681e+00,2.570678936898914e+00
1.246843434343434e+00,1.994175598542848e+00,2.573947793328582e+00
1.248421717171717e+00,1.995439017564191e+00,2.575578507266750e+00
1.248816287878788e+00,1.995754575952698e+00,2.575985821880933e+00
1.249013573232323e+00,1.995912337075803e+00,2.576189445599991e+00
1.249112215909091e+00,1.996022057858741e+00,2.576291180020444e+00
1.249210858585859e+00,1.397248998623181e+01,2.576392961464143e+00
1.250000000000000e+00,1.397690366899221e+01,2.577206775996104e+00
1.262626262626263e+00,1.404706847243481e+01,2.590144528845244e+00
1.313131313131313e+00,1.431944245512804e+01,2.640367650469163e+00
1.363636363636364e+00,1.457918306297805e+01,2.688261307267771e+00
1.376262626262626e+00,1.464223757224087e+01,2.699887965050735e+00
1.376657196969697e+00,1.464419621897913e+01,2.700249123736143e+00
1.376755839646465e+00,1.464468579066938e+01,2.700339409115691e+00
1.376854482323232e+00,1.464517523976496e+01,1.890268177801790e+01
1.377051767676768e+00,1.464615417554411e+01,1.890404151116850e+01
1.377840909090909e+00,1.465006802335868e+01,1.890932287484332e+01
1.379419191919192e+00,1.465788691906154e+01,1.891941510102439e+01
1.382575757575758e+00,1.467349106921792e+01,1.893955571727123e+01
1.388888888888889e+00,1.470456378965761e+01,1.897966244127262e+01
1.414141414141414e+00,1.482707718316726e+01,1.913779435840610e+01
1.515151515151515e+00,1.529021252577191e+01,1.973557852811432e+01
1.616161616161616e+00,1.571413819135291e+01,2.028275290814841e+01
1.717171717171717e+00,1.610343472876103e+01,2.078523087514127e+01
1.818181818181818e+00,1.646206518125881e+01,2.124812688076888e+01
1.919191919191919e+00,1.679345792466352e+01,2.167586667573284e+01
2.020202020202020e+00,1.710058307216143e+01,2.207228282479662e+01
2.121212121212121e+00,1.738601721094318e+01,2.244070207858987e+01
2.222222222222222e+00,1.765200162599726e+01,2.278401690492300e+01
2.323232323232323e+00,1.790049075536385e+01,2.310475015097588e+01
2.424242424242424e+00,1.813319404696171e+01,2.340510753840802e+01
2.525252525252525e+00,1.835161004655634e+01,2.368702442163281e+01
2.626262626262626e+00,1.855705796877863e+01,2.395220281116001e+01
2.727272727272727e+00,1.875070155422084e+01,2.420214491497889e+01
2.828282828282828e+00,1.893357071578071e+01,2.443818024074222e+01
2.929292929292929e+00,1.910658020138667e+01,2.466148916150350e+01
3.030303030303030e+00,1.927054412898371e+01,2.487312276997656e+01
3.131313131313131e+00,1.942618960928766e+01,2.507401938332192e+01
3.232323232323232e+00,1.957416761709879e+01,2.526501971187568e+01
3.333333333333333e+00,1.971506308367659e+01,2.544687795812856e+01
