,Domain_1,Domain_2
0.000000000000000e+00,-1.562510588530550e+01,-1.246771548841511e+01
1.010101010101010e-01,-1.564390439562036e+01,-1.248389061936349e+01
2.020202020202020e-01,-1.569850064368006e+01,-1.253086782377301e+01
3.030303030303030e-01,-1.578612763776528e+01,-1.260626625057393e+01
4.040404040404040e-01,-1.590399042743732e+01,-1.270768099168664e+01
5.050505050505051e-01,-1.604934377709596e+01,-1.283274991603941e+01
6.060606060606061e-01,-1.621956029699928e+01,-1.297921229273300e+01
7.070707070707071e-01,-1.641218202080702e+01,-1.314495317080830e+01
8.080808080808081e-01,-1.662495278301248e+01,-1.332803123832618e+01
9.090909090909091e-01,-1.685583262418240e+01,-1.352669121731995e+01
1.010101010101010e+00,-1.710299781798718e+01,-1.373936388705341e+01
1.111111111111111e+00,-1.736483088724543e+01,-1.396465749335157e+01
1.212121212121212e+00,-1.763990463529103e+01,-1.420134400843046e+01
1.313131313131313e+00,-1.792696334977615e+01,-1.444834295775674e+01
1.338383838383838e+00,-1.800046827585625e+01,-1.451159008663996e+01
1.351010101010101e+00,-1.803747054446635e+01,-1.454342859565641e+01
1.351404671717172e+00,-1.803862951703024e+01,-1.454442583068580e+01
1.351503314393939e+00,-1.803891928517978e+01,-1.453871774387955e+01
1.351601957070707e+00,-1.803920906333093e+01,-1.454046310021812e+01
1.351799242424243e+00,-1.803978864963437e+01,-1.454395400723696e+01
1.352588383838384e+00,-1.804210739472904e+01,-1.455792011376232e+01
1.354166666666667e+00,-1.804674680282517e+01,-1.458586388300502e+01
1.357323232323232e+00,-1.805603327755863e+01,-1.464179754989810e+01
1.363636363636364e+00,-1.807463675689572e+01,-1.475384876913461e+01
1.414141414141414e+00,-1.822490337255153e+01,-1.565892449124472e+01
1.414535984848485e+00,-1.822608722550418e+01,-1.566605499432629e+01
1.414634627525253e+00,-1.822638321234265e+01,-1.566783776224447e+01
1.414733270202020e+00,-1.821101346212850e+01,-1.566962058701159e+01
1.414930555555555e+00,-1.821515752820444e+01,-1.567318640707228e+01
1.415719696969697e+00,-1.823173663507755e+01,-1.568745196025464e+01
1.417297979797980e+00,-1.826490775645982e+01,-1.571599396826889e+01
1.420454545454545e+00,-1.833130059364207e+01,-1.577312151813694e+01
1.426767676767677e+00,-1.846428797172450e+01,-1.588755017333012e+01
1.439393939393939e+00,-1.873106419117872e+01,-1.611709710078927e+01
1.464646464646465e+00,-1.926778030251639e+01,-1.657891312969708e+01
1.515151515151515e+00,-2.035353960607360e+01,-1.751315199327206e+01
1.616161616161616e+00,-2.257189464117132e+01,-1.942193000715194e+01
1.717171717171717e+00,-2.484837330838011e+01,-2.138072035418190e+01
1.818181818181818e+00,-2.717831153525842e+01,-2.338550984495324e+01
1.919191919191919e+00,-2.955757304071610e+01,-2.543273942679894e+01
2.020202020202020e+00,-3.198247840598655e+01,-2.751924315308985e+01
2.121212121212121e+00,-3.444974426384977e+01,-2.964219585875463e+01
2.222222222222222e+00,-3.695643129123977e+01,-3.179906841064945e+01
2.323232323232323e+00,-3.949989976935601e+01,-3.398758946936761e+01
2.424242424242424e+00,-4.207777159906534e+01,-3.620571280548758e+01
2.525252525252525e+00,-4.468789779719553e+01,-3.845158933184051e+01
2.626262626262626e+00,-4.732833063462667e+01,-4.072354312980100e+01
2.727272727272727e+00,-4.999729970161147e+01,-4.302005085475210e+01
2.828282828282828e+00,-5.269319129612054e+01,-4.533972400083885e+01
2.929292929292929e+00,-5.541453062654524e+01,-4.768129358732862e+01
3.030303030303030e+00,-5.815996640154720e+01,-5.004359689898594e+01
3.131313131313131e+00,-6.092825744860679e+01,-5.242556597203610e+01
3.232323232323232e+00,-6.371826106050710e+01,-5.482621756692663e+01
3.333333333333333e+00,-6.652892281718778e+01,-5.724464441056699e+01
3.434343434343434e+00,-6.935926767059162e+01,-5.968000752530726e+01
3.535353535353535e+00,-7.220839211360473e+01,-6.213152949072234e+01
3.636363636363636e+00,-7.507545728208095e+01,-6.459848850826624e+01
3.737373737373737e+00,-7.795968286219461e+01,-6.708021315886907e+01
3.838383838383838e+00,-8.086034169477412e+01,-6.957607776024942e+01
3.939393939393939e+00,-8.377675498449894e+01,-7.208549824467995e+01
4.040404040404041e+00,-8.670828803543667e+01,-7.460792848964103e+01
4.141414141414141e+00,-8.965434644581096e+01,-7.714285704361825e+01
4.242424242424242e+00,-9.261437270449369e+01,-7.968980419756281e+01
4.343434343434343e+00,-9.558784313981437e+01,-8.224831935950212e+01
4.444444444444445e+00,-9.857426517812826e+01,-8.481797869568175e+01
4.545454545454545e+00,-1.015731748753887e+02,-8.739838300661286e+01
4.646464646464646e+00,-1.045841346899012e+02,-8.998915581064426e+01
4.747474747474747e+00,-1.076067314686383e+02,-9.258994161129202e+01
4.848484848484849e+00,-1.106405746230832e+02,-9.520040432764853e+01
4.949494949494950e+00,-1.136852944736400e+02,-9.782022586983484e+01
5.050505050505050e+00,-1.167405407442874e+02,-1.004491048437288e+02
5.151515151515151e+00,-1.198059811914181e+02,-1.030867553711538e+02
5.252525252525253e+00,-1.228813003527642e+02,-1.057329060133942e+02
5.353535353535354e+00,-1.259661984039978e+02,-1.083872987873606e+02
5.454545454545454e+00,-1.290603901120620e+02,-1.110496882649864e+02
5.555555555555555e+00,-1.321636038755595e+02,-1.137198407475319e+02
5.656565656565657e+00,-1.352755808436307e+02,-1.163975335074256e+02
5.757575757575758e+00,-1.383960741057213e+02,-1.190825540911017e+02
5.858585858585858e+00,-1.415248479454815e+02,-1.217746996770195e+02
5.959595959595959e+00,-1.446616771527767e+02,-1.244737764836848e+02
6.060606060606061e+00,-1.478063463884413e+02,-1.271795992230537e+02
6.161616161616162e+00,-1.509586495969722e+02,-1.298919905951867e+02
6.262626262626262e+00,-1.541183894628663e+02,-1.326107808204550e+02
6.363636363636363e+00,-1.572853769067443e+02,-1.353358072059820e+02
6.464646464646465e+00,-1.604594306177992e+02,-1.380669137433396e+02
6.565656565656566e+00,-1.636403766194513e+02,-1.408039507348170e+02
6.666666666666667e+00,-1.668280478654029e+02,-1.435467744458473e+02
6.767676767676767e+00,-1.700222838635575e+02,-1.462952467814095e+02
6.868686868686869e+00,-1.732229303255111e+02,-1.490492349844342e+02
6.969696969696970e+00,-1.764298388395441e+02,-1.518086113544302e+02
7.070707070707071e+00,-1.796428665652322e+02,-1.545732529847136e+02
7.171717171717171e+00,-1.828618759479717e+02,-1.573430415167713e+02
7.272727272727272e+00,-1.860867344518673e+02,-1.601178629104255e+02
7.373737373737374e+00,-1.893173143095724e+02,-1.628976072285838e+02
7.474747474747475e+00,-1.925534922877949e+02,-1.656821684354698e+02
7.575757575757575e+00,-1.957951494672980e+02,-1.684714442073251e+02
7.676767676767676e+00,-1.990421710363212e+02,-1.712653357546590e+02
7.777777777777778e+00,-2.022944460964446e+02,-1.740637476552050e+02
7.878787878787879e+00,-2.055518674799990e+02,-1.768665876968113e+02
7.979797979797979e+00,-2.088143315781981e+02,-1.796737667295582e+02
8.080808080808081e+00,-2.120817381792413e+02,-1.824851985264538e+02
8.181818181818182e+00,-2.153539903156914e+02,-1.853007996521106e+02
8.282828282828282e+00,-2.186309941204936e+02,-1.881204893388571e+02
8.383838383838384e+00,-2.219126586910454e+02,-1.909441893697775e+02
8.484848484848484e+00,-2.251988959607817e+02,-1.937718239682172e+02
8.585858585858587e+00,-2.284896205777735e+02,-1.966033196933235e+02
8.686868686868687e+00,-2.317847497898825e+02,-1.994386053412270e+02
8.787878787878787e+00,-2.350842033360460e+02,-2.022776118514980e+02
8.888888888888889e+00,-2.383879033432997e+02,-2.051202722185402e+02
8.989898989898990e+00,-2.416957742291739e+02,-2.079665214076074e+02
9.090909090909090e+00,-2.450077426091276e+02,-2.108162962751558e+02
9.191919191919192e+00,-2.483237372087074e+02,-2.136695354932612e+02
9.292929292929292e+00,-2.516436887801413e+02,-2.165261794778522e+02
9.393939393939394e+00,-2.549675300230990e+02,-2.193861703205287e+02
9.494949494949495e+00,-2.582951955093672e+02,-2.222494517237491e+02
9.595959595959595e+00,-2.616266216112096e+02,-2.251159689391876e+02
9.696969696969697e+00,-2.649617464331919e+02,-2.279856687090735e+02
9.797979797979798e+00,-2.683005097472727e+02,-2.308584992103396e+02
9.898989898989900e+00,-2.716428529309708e+02,-2.337344100014196e+02
1.000000000000000e+01,-2.749887189084336e+02,-2.366133519715396e+02
