,Domain_1,Domain_2
0.000000000000000e+00,-1.763585100113499e+01,-1.568291377903006e+01
1.010101010101010e-01,-1.765632017823003e+01,-1.570176032016042e+01
2.020202020202020e-01,-1.771576852022844e+01,-1.575649606343936e+01
3.030303030303030e-01,-1.781118312650274e+01,-1.584434694739219e+01
4.040404040404040e-01,-1.793952065295048e+01,-1.596251088038943e+01
5.050505050505051e-01,-1.809779188857956e+01,-1.610823561266313e+01
6.060606060606061e-01,-1.828313594148822e+01,-1.627888704140368e+01
7.070707070707071e-01,-1.849287640022310e+01,-1.647200092008554e+01
8.080808080808081e-01,-1.872455658866792e+01,-1.668531531862453e+01
9.090909090909091e-01,-1.897595525151008e+01,-1.691678506542359e+01
1.010101010101010e+00,-1.924508658367307e+01,-1.716458177447202e+01
1.111111111111111e+00,-1.953018935906408e+01,-1.742708383588076e+01
1.212121212121212e+00,-1.982970954277189e+01,-1.770286040644901e+01
1.313131313131313e+00,-2.014227982440870e+01,-1.799065256544235e+01
1.414141414141414e+00,-2.046669846119114e+01,-1.828935383482848e+01
1.414930555555555e+00,-2.046927675500810e+01,-1.829172774171500e+01
1.415325126262626e+00,-2.047056614853375e+01,-1.829291492222556e+01
1.415522411616161e+00,-2.047121090692510e+01,-1.829350856922395e+01
1.415621054292929e+00,-2.047153330152470e+01,-1.829380540690595e+01
1.415719696969697e+00,-2.047185570639234e+01,-1.827831952625177e+01
1.417297979797980e+00,-2.047701557997991e+01,-1.831157519977818e+01
1.420454545454545e+00,-2.048734319727787e+01,-1.837813767285497e+01
1.426767676767677e+00,-2.050802980752957e+01,-1.851146483808614e+01
1.439393939393939e+00,-2.054952769820046e+01,-1.877892267960307e+01
1.445707070707071e+00,-2.057033850716589e+01,-1.891305031732463e+01
1.446101641414141e+00,-2.057164054417780e+01,-1.892144206936674e+01
1.446200284090909e+00,-2.057196607840649e+01,-1.892354016834807e+01
1.446298926767677e+00,-2.055508456305737e+01,-1.892563833170631e+01
1.446496212121212e+00,-2.055964230623951e+01,-1.892983485153074e+01
1.447285353535353e+00,-2.057787628984066e+01,-1.894662350476541e+01
1.448863636363636e+00,-2.061435791946198e+01,-1.898021315665853e+01
1.452020202020202e+00,-2.068737472354351e+01,-1.904744176066841e+01
1.464646464646465e+00,-2.098015218411378e+01,-1.931701011835383e+01
1.515151515151515e+00,-2.216240541029223e+01,-2.040554357283651e+01
1.616161616161616e+00,-2.457791075154146e+01,-2.262956657840748e+01
1.717171717171717e+00,-2.705670530556133e+01,-2.491186172389166e+01
1.818181818181818e+00,-2.959371049308192e+01,-2.724775301998817e+01
1.919191919191919e+00,-3.218442243221415e+01,-2.963309361727188e+01
2.020202020202020e+00,-3.482483470579626e+01,-3.206419469593957e+01
2.121212121212121e+00,-3.751137214622357e+01,-3.453776449965942e+01
2.222222222222222e+00,-4.024083420603944e+01,-3.705085619529781e+01
2.323232323232323e+00,-4.301034656857171e+01,-3.960082331948537e+01
2.424242424242424e+00,-4.581731978755627e+01,-4.218528169696702e+01
2.525252525252525e+00,-4.865941389475148e+01,-4.480207685384748e+01
2.626262626262626e+00,-5.153450806187782e+01,-4.744925608449448e+01
2.727272727272727e+00,-5.444067453880822e+01,-5.012504445570534e+01
2.828282828282828e+00,-5.737615621010829e+01,-5.282782414238856e+01
2.929292929292929e+00,-6.033934721605246e+01,-5.555611658479424e+01
3.030303030303030e+00,-6.332877617293801e+01,-5.830856703898989e+01
3.131313131313131e+00,-6.634309160239329e+01,-6.108393116121910e+01
3.232323232323232e+00,-6.938104924218696e+01,-6.388106332461019e+01
3.333333333333333e+00,-7.244150096352654e+01,-6.669890641502469e+01
3.434343434343434e+00,-7.552338506359490e+01,-6.953648289312542e+01
3.535353535353535e+00,-7.862571773852616e+01,-7.239288694330787e+01
3.636363636363636e+00,-8.174758557239113e+01,-7.526727755810026e+01
3.737373737373737e+00,-8.488813890308256e+01,-7.815887242994933e+01
3.838383838383838e+00,-8.804658594712342e+01,-8.106694254176770e+01
3.939393939393939e+00,-9.122218758309431e+01,-8.399080736389035e+01
4.040404040404041e+00,-9.441425270817780e+01,-8.692983057871585e+01
4.141414141414141e+00,-9.762213409474668e+01,-8.988341626575159e+01
4.242424242424242e+00,-1.008452246843786e+02,-9.285100548941010e+01
4.343434343434343e+00,-1.040829542654993e+02,-9.583207324002245e+01
4.444444444444445e+00,-1.073347864883129e+02,-9.882612568540196e+01
4.545454545454545e+00,-1.106002161770000e+02,-1.018326976961096e+02
4.646464646464646e+00,-1.138787669045311e+02,-1.048513506125173e+02
4.747474747474747e+00,-1.171699888000203e+02,-1.078816702259781e+02
4.848484848484849e+00,-1.204734565624522e+02,-1.109232649500084e+02
4.949494949494950e+00,-1.237887676579566e+02,-1.139757641604690e+02
5.050505050505050e+00,-1.271155406806777e+02,-1.170388166863715e+02
5.151515151515151e+00,-1.304534138597560e+02,-1.201120894352155e+02
5.252525252525253e+00,-1.338020436970671e+02,-1.231952661387163e+02
5.353535353535354e+00,-1.371611037222067e+02,-1.262880462064850e+02
5.454545454545454e+00,-1.405302833528013e+02,-1.293901436766848e+02
5.555555555555555e+00,-1.439092868496136e+02,-1.325012862539679e+02
5.656565656565657e+00,-1.472978323571137e+02,-1.356212144261023e+02
5.757575757575758e+00,-1.506956510212394e+02,-1.387496806516689e+02
5.858585858585858e+00,-1.541024861769874e+02,-1.418864486120548e+02
5.959595959595959e+00,-1.575180925992816e+02,-1.450312925217062e+02
6.060606060606061e+00,-1.609422358112699e+02,-1.481839964912587e+02
6.161616161616162e+00,-1.643746914448236e+02,-1.513443539387306e+02
6.262626262626262e+00,-1.678152446485578e+02,-1.545121670444712e+02
6.363636363636363e+00,-1.712636895391746e+02,-1.576872462459972e+02
6.464646464646465e+00,-1.747198286923590e+02,-1.608694097692463e+02
6.565656565656566e+00,-1.781834726698333e+02,-1.640584831931230e+02
6.666666666666667e+00,-1.816544395795118e+02,-1.672542990445209e+02
6.767676767676767e+00,-1.851325546659966e+02,-1.704566964212807e+02
6.868686868686869e+00,-1.886176499289191e+02,-1.736655206407864e+02
6.969696969696970e+00,-1.921095637668693e+02,-1.768806229121217e+02
7.070707070707071e+00,-1.956081406448665e+02,-1.801018600299003e+02
7.171717171717171e+00,-1.991132307835134e+02,-1.833290940880618e+02
7.272727272727272e+00,-2.026246898681454e+02,-1.865621922120775e+02
7.373737373737374e+00,-2.061423787764382e+02,-1.898010263081507e+02
7.474747474747475e+00,-2.096661633230743e+02,-1.930454728281245e+02
7.575757575757575e+00,-2.131959140201911e+02,-1.962954125489193e+02
7.676767676767676e+00,-2.167315058524432e+02,-1.995507303654268e+02
7.777777777777778e+00,-2.202728180656137e+02,-2.028113150958780e+02
7.878787878787879e+00,-2.238197339677964e+02,-2.060770592987867e+02
7.979797979797979e+00,-2.273721407422542e+02,-2.093478591006429e+02
8.080808080808081e+00,-2.309299292711337e+02,-2.126236140336013e+02
8.181818181818182e+00,-2.344929939692791e+02,-2.159042268824699e+02
8.282828282828282e+00,-2.380612326274544e+02,-2.191896035403603e+02
8.383838383838384e+00,-2.416345462643346e+02,-2.224796528724110e+02
8.484848484848484e+00,-2.452128389866763e+02,-2.257742865870437e+02
8.585858585858587e+00,-2.487960178571288e+02,-2.290734191142526e+02
8.686868686868687e+00,-2.523839927691811e+02,-2.323769674904648e+02
8.787878787878787e+00,-2.559766763287857e+02,-2.356848512495481e+02
8.888888888888889e+00,-2.595739837422291e+02,-2.389969923195702e+02
8.989898989898990e+00,-2.631758327098539e+02,-2.423133149249454e+02
9.090909090909090e+00,-2.667821433252664e+02,-2.456337454936331e+02
9.191919191919192e+00,-2.703928379796890e+02,-2.489582125690712e+02
9.292929292929292e+00,-2.740078412711410e+02,-2.522866467265573e+02
9.393939393939394e+00,-2.776270799181572e+02,-2.556189804938065e+02
9.494949494949495e+00,-2.812504826777690e+02,-2.589551482754345e+02
9.595959595959595e+00,-2.848779802674968e+02,-2.622950862811336e+02
9.696969696969697e+00,-2.885095052911170e+02,-2.656387324573251e+02
