,Domain_1,Domain_2
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.010101010101010e-01,3.332353774849218e-01,4.001209278022427e-01
2.020202020202020e-01,6.420136192806568e-01,7.708758691839149e-01
3.030303030303030e-01,9.257290810923255e-01,1.111537350280985e+00
4.040404040404040e-01,1.184486638238087e+00,1.422231625315839e+00
5.050505050505051e-01,1.419058505514163e+00,1.703885742473635e+00
6.060606060606061e-01,1.630761106558607e+00,1.958080302702147e+00
7.070707070707071e-01,1.821287956061463e+00,2.186848796546660e+00
8.080808080808081e-01,1.992538284255920e+00,2.392471801944199e+00
9.090909090909091e-01,2.146469797759889e+00,2.577299796249620e+00
1.010101010101010e+00,2.284988947304319e+00,2.743621828909110e+00
1.111111111111111e+00,2.409880342358523e+00,2.893580895471987e+00
1.212121212121212e+00,2.522768774873990e+00,3.029127737459220e+00
1.313131313131313e+00,2.625104767157571e+00,3.152004249076083e+00
1.363636363636364e+00,2.672721556645608e+00,3.209178526789702e+00
1.369949494949495e+00,2.678518093213767e+00,3.216138485267036e+00
1.373106060606061e+00,2.681403778500404e+00,3.219603332514711e+00
1.373895202020202e+00,2.682123871024140e+00,3.220467987800984e+00
1.374289772727273e+00,2.682483745678597e+00,3.220900055707605e+00
1.374388415404040e+00,1.877771364038216e+01,3.221008010311855e+00
1.374487058080808e+00,1.877839115645796e+01,3.221116043772647e+00
1.374684343434343e+00,1.877974601087994e+01,3.221332012680449e+00
1.376262626262626e+00,1.878996720613913e+01,3.223058113301720e+00
1.388888888888889e+00,1.886994879894850e+01,3.236777369318864e+00
1.414141414141414e+00,1.902716660364440e+01,3.263745103349862e+00
1.439393939393939e+00,1.918082047528098e+01,3.290101498707524e+00
1.445707070707071e+00,1.921869032523434e+01,3.296597350801326e+00
1.445904356060606e+00,1.921987028554624e+01,3.296799730098611e+00
1.446002998737374e+00,1.922046014492768e+01,2.307783674127492e+01
1.446101641414141e+00,1.922104998278861e+01,2.307860063616835e+01
1.446496212121212e+00,1.922340882850069e+01,2.308165484354918e+01
1.447285353535353e+00,1.922812422836297e+01,2.308750850713256e+01
1.448863636363636e+00,1.923754495204244e+01,2.309882021058903e+01
1.452020202020202e+00,1.925634588892115e+01,2.312139491133631e+01
1.464646464646465e+00,1.933102187407738e+01,2.321105972110358e+01
1.515151515151515e+00,1.962149505947894e+01,2.355983537539973e+01
