,Domain_1,Domain_2
0.000000000000000e+00,-1.262708891515672e+01,-5.550687485846836e+00
1.010101010101010e-01,-1.264339646462379e+01,-5.561115469227658e+00
2.020202020202020e-01,-1.269075825026731e+01,-5.591401314110360e+00
3.030303030303030e-01,-1.276677393006112e+01,-5.640010103994611e+00
4.040404040404040e-01,-1.286901890802535e+01,-5.705391413009590e+00
5.050505050505051e-01,-1.299511171538405e+01,-5.786022393294702e+00
6.060606060606061e-01,-1.314277311365140e+01,-5.880445568906117e+00
7.070707070707071e-01,-1.330987083771645e+01,-5.987297447113950e+00
8.080808080808081e-01,-1.349444768299276e+01,-6.105326478938307e+00
9.090909090909091e-01,-1.369473400184276e+01,-6.233401050080433e+00
1.010101010101010e+00,-1.390914772702621e+01,-6.370509495917021e+00
1.060606060606061e+00,-1.402120725076521e+01,-6.442166788974624e+00
1.073232323232323e+00,-1.404969985275267e+01,-6.460386594507122e+00
1.079545454545455e+00,-1.406401614213968e+01,-6.469541251870219e+00
1.082702020202020e+00,-1.407119165412604e+01,-6.474129686195918e+00
1.082899305555556e+00,-1.407164050680922e+01,-6.474416708371143e+00
1.082997948232324e+00,-1.407186495003638e+01,-6.474560230256358e+00
1.083096590909091e+00,-1.407208940451909e+01,-6.468114013531652e+00
1.083491161616162e+00,-1.407298733498313e+01,-6.472133255045594e+00
1.084280303030303e+00,-1.407478373583780e+01,-6.480174285373156e+00
1.085858585858586e+00,-1.407837869525130e+01,-6.496266049476692e+00
1.111111111111111e+00,-1.413628571070291e+01,-6.755469541201321e+00
1.212121212121212e+00,-1.437490987177801e+01,-7.823599460834633e+00
1.313131313131313e+00,-1.462393089035938e+01,-8.938267813636509e+00
1.338383838383838e+00,-1.468769579502721e+01,-9.223692400113496e+00
1.351010101010101e+00,-1.471979495159048e+01,-9.367374705231935e+00
1.354166666666667e+00,-1.472784202763651e+01,-9.403395042198644e+00
1.354955808080808e+00,-1.472985518244529e+01,-9.412406329548714e+00
1.355153093434344e+00,-1.473035855764894e+01,-9.414659538584187e+00
1.355251736111112e+00,-1.473061025822163e+01,-9.415786201162145e+00
1.355350378787879e+00,-1.472641138585407e+01,-9.416912902442196e+00
1.355744949494950e+00,-1.473345982923789e+01,-9.421420094512598e+00
1.357323232323232e+00,-1.476166335801373e+01,-9.439455050037274e+00
1.363636363636364e+00,-1.487463189016202e+01,-9.511693615259908e+00
1.414141414141414e+00,-1.578711705994869e+01,-1.009518902056265e+01
1.515151515151515e+00,-1.765652428818131e+01,-1.129059532899448e+01
1.616161616161616e+00,-1.958092860876072e+01,-1.252116993577451e+01
1.717171717171717e+00,-2.155575469095747e+01,-1.378398711175472e+01
1.818181818181818e+00,-2.357695649118700e+01,-1.507645958437505e+01
1.919191919191919e+00,-2.564094582041957e+01,-1.639629285956424e+01
2.020202020202020e+00,-2.774453081384560e+01,-1.774144587571118e+01
2.121212121212121e+00,-2.988486317803855e+01,-1.911009727047228e+01
2.222222222222222e+00,-3.205939307497958e+01,-2.050061653102661e+01
2.323232323232323e+00,-3.426583057082831e+01,-2.191153934220657e+01
2.424242424242424e+00,-3.650211268460370e+01,-2.334154651553269e+01
2.525252525252525e+00,-3.876637519149227e+01,-2.478944595863010e+01
2.626262626262626e+00,-4.105692845287696e+01,-2.625415721956121e+01
2.727272727272727e+00,-4.337223665320392e+01,-2.773469820968645e+01
2.828282828282828e+00,-4.571089991954553e+01,-2.923017376988615e+01
2.929292929292929e+00,-4.807163888259492e+01,-3.073976579797415e+01
3.030303030303030e+00,-5.045328130849015e+01,-3.226272470031866e+01
3.131313131313131e+00,-5.285475049051769e+01,-3.379836196883099e+01
3.232323232323232e+00,-5.527505513978524e+01,-3.534604371648138e+01
3.333333333333333e+00,-5.771328055576576e+01,-3.690518503123788e+01
3.434343434343434e+00,-6.016858089247680e+01,-3.847524503061751e+01
3.535353535353535e+00,-6.264017236510206e+01,-4.005572251760992e+01
3.636363636363636e+00,-6.512732726605566e+01,-4.164615215420545e+01
3.737373737373737e+00,-6.762936867966188e+01,-4.324610108165787e+01
3.838383838383838e+00,-7.014566580146004e+01,-4.485516592737915e+01
3.939393939393939e+00,-7.267562978222311e+01,-4.647297014736644e+01
4.040404040404041e+00,-7.521871002857215e+01,-4.809916166060249e+01
4.141414141414141e+00,-7.777439090196933e+01,-4.973341073820229e+01
4.242424242424242e+00,-8.034218876620373e+01,-5.137540811540598e+01
4.343434343434343e+00,-8.292164934050905e+01,-5.302486329901034e+01
4.444444444444445e+00,-8.551234532139456e+01,-5.468150304663101e+01
4.545454545454545e+00,-8.811387424130493e+01,-5.634506999740655e+01
4.646464646464646e+00,-9.072585653650303e+01,-5.801532143649189e+01
4.747474747474747e+00,-9.334793380021520e+01,-5.969202817801902e+01
4.848484848484849e+00,-9.597976720019068e+01,-6.137497355319374e+01
4.949494949494950e+00,-9.862103604249180e+01,-6.306395249190055e+01
5.050505050505050e+00,-1.012714364656184e+02,-6.475877068765092e+01
5.151515151515151e+00,-1.039306802510377e+02,-6.645924383696777e+01
5.252525252525253e+00,-1.065984937378876e+02,-6.816519694538438e+01
5.353535353535354e+00,-1.092746168310873e+02,-6.987646369317345e+01
5.454545454545454e+00,-1.119588020933609e+02,-7.159288585473487e+01
5.555555555555555e+00,-1.146508139127824e+02,-7.331431276627615e+01
5.656565656565657e+00,-1.173504277384097e+02,-7.504060083703305e+01
5.757575757575758e+00,-1.200574293774154e+02,-7.677161309981443e+01
5.858585858585858e+00,-1.227716143478501e+02,-7.850721879712198e+01
5.959595959595959e+00,-1.254927872818177e+02,-8.024729299950656e+01
6.060606060606061e+00,-1.282207613744045e+02,-8.199171625318141e+01
6.161616161616162e+00,-1.309553578741961e+02,-8.374037425422966e+01
6.262626262626262e+00,-1.336964056116543e+02,-8.549315754702143e+01
6.363636363636363e+00,-1.364437405620091e+02,-8.724996124470178e+01
6.464646464646465e+00,-1.391972054396616e+02,-8.901068476982857e+01
6.565656565656566e+00,-1.419566493213933e+02,-9.077523161343112e+01
6.666666666666667e+00,-1.447219272959470e+02,-9.254350911093196e+01
6.767676767676767e+00,-1.474929001377799e+02,-9.431542823352567e+01
6.868686868686869e+00,-1.502694340030002e+02,-9.609090339374363e+01
6.969696969696970e+00,-1.530514001456902e+02,-9.786985226405453e+01
7.070707070707071e+00,-1.558386746529844e+02,-9.965219560745800e+01
7.171717171717171e+00,-1.586311381974218e+02,-1.014378571191246e+02
7.272727272727272e+00,-1.614286758052289e+02,-1.032267632782227e+02
7.373737373737374e+00,-1.642311766393078e+02,-1.050188432091486e+02
7.474747474747475e+00,-1.670385337958150e+02,-1.068140285514470e+02
7.575757575757575e+00,-1.698506441133135e+02,-1.086122533377725e+02
7.676767676767676e+00,-1.726674079935674e+02,-1.104134538792949e+02
7.777777777777778e+00,-1.754887292331311e+02,-1.122175686580077e+02
7.878787878787879e+00,-1.783145148649534e+02,-1.140245382254411e+02
7.979797979797979e+00,-1.811446750092844e+02,-1.158343051073228e+02
8.080808080808081e+00,-1.839791227332305e+02,-1.176468137137696e+02
8.181818181818182e+00,-1.868177739183563e+02,-1.194620102546244e+02
8.282828282828282e+00,-1.896605471357816e+02,-1.212798426595864e+02
8.383838383838384e+00,-1.925073635282642e+02,-1.231002605028072e+02
8.484848484848484e+00,-1.953581466987998e+02,-1.249232149316565e+02
8.585858585858587e+00,-1.982128226053086e+02,-1.267486585993775e+02
8.686868686868687e+00,-2.010713194610072e+02,-1.285765456013793e+02
8.787878787878787e+00,-2.039335676400993e+02,-1.304068314149305e+02
8.888888888888889e+00,-2.067994995884437e+02,-1.322394728420347e+02
8.989898989898990e+00,-2.096690497388842e+02,-1.340744279552880e+02
9.090909090909090e+00,-2.125421544309492e+02,-1.359116560465299e+02
9.191919191919192e+00,-2.154187518346503e+02,-1.377511175781160e+02
9.292929292929292e+00,-2.182987818781282e+02,-1.395927741366506e+02
9.393939393939394e+00,-2.211821861789127e+02,-1.414365883890305e+02
9.494949494949495e+00,-2.240689079785797e+02,-1.432825240406606e+02
9.595959595959595e+00,-2.269588920806033e+02,-1.451305457957134e+02
9.696969696969697e+00,-2.298520847912155e+02,-1.469806193193107e+02
9.797979797979798e+00,-2.327484338630970e+02,-1.488327112015173e+02
9.898989898989900e+00,-2.356478884417391e+02,-1.506867889230404e+02
1.000000000000000e+01,-2.385503990143199e+02,-1.525428208225391e+02
