,Domain_1,Domain_2
0.000000000000000e+00,-1.184428409569764e+01,-1.198899035071510e+01
1.010101010101010e-01,-1.185994123651921e+01,-1.200476772354978e+01
2.020202020202020e-01,-1.190541404951781e+01,-1.205058972468633e+01
3.030303030303030e-01,-1.197839792766472e+01,-1.212413404989663e+01
4.040404040404040e-01,-1.207656497731966e+01,-1.222305492952196e+01
5.050505050505051e-01,-1.219762871196533e+01,-1.234504831899399e+01
6.060606060606061e-01,-1.233940079803201e+01,-1.248790908041371e+01
7.070707070707071e-01,-1.249983401345371e+01,-1.264957427098852e+01
8.080808080808081e-01,-1.267704921459281e+01,-1.282815031703734e+01
9.090909090909091e-01,-1.286934733425824e+01,-1.302192510414222e+01
1.010101010101010e+00,-1.307520940421878e+01,-1.322936799983447e+01
1.111111111111111e+00,-1.329328823964008e+01,-1.344912147417609e+01
1.212121212121212e+00,-1.352239513892784e+01,-1.367998769747034e+01
1.313131313131313e+00,-1.376148422851379e+01,-1.392091276483044e+01
1.325757575757576e+00,-1.379202518411073e+01,-1.395168824604197e+01
1.332070707070707e+00,-1.380734819018421e+01,-1.396712891829016e+01
1.335227272727273e+00,-1.381502273499661e+01,-1.397486239633839e+01
1.336016414141414e+00,-1.381694272538292e+01,-1.397679713043251e+01
1.336115056818182e+00,-1.381718276221970e+01,-1.397703901052487e+01
1.336213699494950e+00,-1.381197101444710e+01,-1.397728089913252e+01
1.336410984848485e+00,-1.381533180119106e+01,-1.397776470189059e+01
1.336805555555556e+00,-1.382205412663161e+01,-1.397873240955582e+01
1.338383838383838e+00,-1.384895291154946e+01,-1.398260460128596e+01
1.339172979797980e+00,-1.386240797206832e+01,-1.398454151309178e+01
1.339567550505050e+00,-1.386913691812691e+01,-1.398551017280486e+01
1.339764835858586e+00,-1.387250174495416e+01,-1.398599455359209e+01
1.339863478535353e+00,-1.387418424679830e+01,-1.398072487409842e+01
1.339962121212121e+00,-1.387586680758890e+01,-1.398242034066936e+01
1.341540404040404e+00,-1.390279579253719e+01,-1.400955609731683e+01
1.344696969696970e+00,-1.395669894053229e+01,-1.406387317043852e+01
1.351010101010101e+00,-1.406468533100695e+01,-1.417268879412146e+01
1.363636363636364e+00,-1.428137358366366e+01,-1.439104100733985e+01
1.414141414141414e+00,-1.515746528768056e+01,-1.527386026592429e+01
1.515151515151515e+00,-1.695231326802278e+01,-1.708249097891064e+01
1.616161616161616e+00,-1.879996484227035e+01,-1.894433076739488e+01
1.717171717171717e+00,-2.069602716171962e+01,-2.085495304975566e+01
1.818181818181818e+00,-2.263661555477712e+01,-2.281044332380071e+01
1.919191919191919e+00,-2.461828494337970e+01,-2.480733005653009e+01
2.020202020202020e+00,-2.663797076672941e+01,-2.684252515422127e+01
2.121212121212121e+00,-2.869293833244526e+01,-2.891327292464572e+01
2.222222222222222e+00,-3.078073949998880e+01,-3.101710642786421e+01
2.323232323232323e+00,-3.289917566700817e+01,-3.315181017834105e+01
2.424242424242424e+00,-3.504626613224613e+01,-3.531538826490919e+01
2.525252525252525e+00,-3.722022102344219e+01,-3.750603707078432e+01
2.626262626262626e+00,-3.941941809135413e+01,-3.972212188938644e+01
2.727272727272727e+00,-4.164238277473959e+01,-4.196215683623934e+01
2.828282828282828e+00,-4.388777103306050e+01,-4.422478754984652e+01
2.929292929292929e+00,-4.615435452324541e+01,-4.650877625462506e+01
3.030303030303030e+00,-4.844100776468858e+01,-4.881298882734409e+01
3.131313131313131e+00,-5.074669699393758e+01,-5.113638356622691e+01
3.232323232323232e+00,-5.307047045856559e+01,-5.347800141028943e+01
3.333333333333333e+00,-5.541144993986838e+01,-5.583695739693950e+01
3.434343434343434e+00,-5.776882332749872e+01,-5.821243317959156e+01
3.535353535353535e+00,-6.014183809703426e+01,-6.060367045514838e+01
3.636363636363636e+00,-6.252979556470450e+01,-6.300996517460981e+01
3.737373737373737e+00,-6.493204581286975e+01,-6.543066242958420e+01
3.838383838383838e+00,-6.734798319601029e+01,-6.786515192376785e+01
3.939393939393939e+00,-6.977704235050187e+01,-7.031286395207927e+01
4.040404040404041e+00,-7.221869464277586e+01,-7.277326582154470e+01
4.141414141414141e+00,-7.467244499996951e+01,-7.524585865761067e+01
4.242424242424242e+00,-7.713782907516935e+01,-7.773017454761919e+01
4.343434343434343e+00,-7.961441070609699e+01,-8.022577397997864e+01
4.444444444444445e+00,-8.210177963179073e+01,-8.273224354331167e+01
4.545454545454545e+00,-8.459954943667026e+01,-8.524919385473231e+01
4.646464646464646e+00,-8.710735569548001e+01,-8.777625769054413e+01
4.747474747474747e+00,-8.962485429610564e+01,-9.031308829617764e+01
4.848484848484849e+00,-9.215171992024742e+01,-9.285935785519671e+01
4.949494949494950e+00,-9.468764466449210e+01,-9.541475609978144e+01
5.050505050505050e+00,-9.723233678652070e+01,-9.797898904730819e+01
5.151515151515151e+00,-9.978551956307922e+01,-1.005517778495504e+02
5.252525252525253e+00,-1.023469302479674e+02,-1.031328577426659e+02
5.353535353535354e+00,-1.049163191197104e+02,-1.057219770875552e+02
5.454545454545454e+00,-1.074934486097952e+02,-1.083188964914044e+02
5.555555555555555e+00,-1.100780925034181e+02,-1.109233880022942e+02
5.656565656565657e+00,-1.126700352056040e+02,-1.135352343696843e+02
5.757575757575758e+00,-1.152690710663705e+02,-1.161542283643951e+02
5.858585858585858e+00,-1.178750037593052e+02,-1.187801721524135e+02
5.959595959595959e+00,-1.204876457085455e+02,-1.214128767174717e+02
6.060606060606061e+00,-1.231068175596859e+02,-1.240521613278924e+02
6.161616161616162e+00,-1.257323476906152e+02,-1.266978530436690e+02
6.262626262626262e+00,-1.283640717587037e+02,-1.293497862601761e+02
6.363636363636363e+00,-1.310018322811288e+02,-1.320078022852722e+02
6.464646464646465e+00,-1.336454782454541e+02,-1.346717489468884e+02
6.565656565656566e+00,-1.362948647478676e+02,-1.373414802284885e+02
6.666666666666667e+00,-1.389498526567381e+02,-1.400168559300424e+02
6.767676767676767e+00,-1.416103082993799e+02,-1.426977413523846e+02
6.868686868686869e+00,-1.442761031701175e+02,-1.453840070030377e+02
6.969696969696970e+00,-1.469471136579225e+02,-1.480755283217578e+02
7.070707070707071e+00,-1.496232207920572e+02,-1.507721854242245e+02
7.171717171717171e+00,-1.523043100043051e+02,-1.534738628624460e+02
7.272727272727272e+00,-1.549902709064950e+02,-1.561804494005743e+02
7.373737373737374e+00,-1.576809970821444e+02,-1.588918378049494e+02
7.474747474747475e+00,-1.603763858911521e+02,-1.616079246472911e+02
7.575757575757575e+00,-1.630763382865612e+02,-1.643286101200556e+02
7.676767676767676e+00,-1.657807586425017e+02,-1.670537978630570e+02
7.777777777777778e+00,-1.684895545924965e+02,-1.697833948005311e+02
7.878787878787879e+00,-1.712026368773828e+02,-1.725173109878891e+02
7.979797979797979e+00,-1.739199192021655e+02,-1.752554594674723e+02
8.080808080808081e+00,-1.766413181011737e+02,-1.779977561326724e+02
8.181818181818182e+00,-1.793667528109432e+02,-1.807441195998381e+02
8.282828282828282e+00,-1.820961451502948e+02,-1.834944710874331e+02
8.383838383838384e+00,-1.848294194071207e+02,-1.862487343019520e+02
8.484848484848484e+00,-1.875665022314270e+02,-1.890068353301426e+02
8.585858585858587e+00,-1.903073225342205e+02,-1.917687025371156e+02
8.686868686868687e+00,-1.930518113918546e+02,-1.945342664699561e+02
8.787878787878787e+00,-1.957999019554813e+02,-1.973034597664800e+02
8.888888888888889e+00,-1.985515293652820e+02,-2.000762170688068e+02
8.989898989898990e+00,-2.013066306691740e+02,-2.028524749414417e+02
9.090909090909090e+00,-2.040651447457136e+02,-2.056321717935859e+02
9.191919191919192e+00,-2.068270122309334e+02,-2.084152478054131e+02
9.292929292929292e+00,-2.095921754488740e+02,-2.112016448580671e+02
9.393939393939394e+00,-2.123605783455858e+02,-2.139913064671571e+02
9.494949494949495e+00,-2.151321664263918e+02,-2.167841777195385e+02
9.595959595959595e+00,-2.179068866962189e+02,-2.195802052131863e+02
