,Domain_1,Domain_2
0.000000000000000e+00,-1.064930857657325e+01,-1.822801815744705e+01
1.010101010101010e-01,-1.066397284868799e+01,-1.824897934816856e+01
2.020202020202020e-01,-1.070656208712133e+01,-1.830985663839477e+01
3.030303030303030e-01,-1.077491782724858e+01,-1.840756470699215e+01
4.040404040404040e-01,-1.086685979451109e+01,-1.853898705758829e+01
5.050505050505051e-01,-1.098024649571676e+01,-1.870106262810819e+01
6.060606060606061e-01,-1.111302836643302e+01,-1.889086175994817e+01
7.070707070707071e-01,-1.126328800540524e+01,-1.910564370927360e+01
8.080808080808081e-01,-1.142926543142364e+01,-1.934289274932249e+01
9.090909090909091e-01,-1.160936932050929e+01,-1.960033423290054e+01
1.010101010101010e+00,-1.180217702699973e+01,-1.987593462252106e+01
1.111111111111111e+00,-1.200642679530209e+01,-2.016789035784238e+01
1.212121212121212e+00,-1.222100530314123e+01,-2.047461004991855e+01
1.262626262626263e+00,-1.233185691564311e+01,-2.063306195078744e+01
1.287878787878788e+00,-1.238812355781581e+01,-2.071348979668479e+01
1.300505050505051e+00,-1.241646123764837e+01,-2.075399583114240e+01
1.303661616161616e+00,-1.242356667024190e+01,-2.076415237533269e+01
1.303858901515152e+00,-1.242401103745077e+01,-2.076478755625014e+01
1.303957544191920e+00,-1.242447259703219e+01,-2.076510516420040e+01
1.304056186868687e+00,-1.242602802502032e+01,-2.076542278381023e+01
1.304450757575758e+00,-1.243225030785243e+01,-2.076669337882361e+01
1.305239898989899e+00,-1.244469761263425e+01,-2.076923512818033e+01
1.306818181818182e+00,-1.246960316916276e+01,-2.077432086227254e+01
1.313131313131313e+00,-1.256937095763239e+01,-2.079469352258806e+01
1.414141414141414e+00,-1.419628258321840e+01,-2.112691014701010e+01
1.439393939393939e+00,-1.461165899304921e+01,-2.121173033427063e+01
1.452020202020202e+00,-1.482059053361703e+01,-2.125439431801206e+01
1.453598484848485e+00,-1.484676457069398e+01,-2.125973907682283e+01
1.454387626262626e+00,-1.485985636729845e+01,-2.126241243191303e+01
1.454584911616162e+00,-1.486312981378393e+01,-2.126308087224164e+01
1.454683554292930e+00,-1.486476661160268e+01,-2.124777882119372e+01
1.454782196969697e+00,-1.486640345913292e+01,-2.125011849921872e+01
1.455176767676768e+00,-1.487295134628096e+01,-2.125947797765733e+01
1.458333333333333e+00,-1.492536304109124e+01,-2.133439551886664e+01
1.464646464646465e+00,-1.503033850398884e+01,-2.148444801936981e+01
1.515151515151515e+00,-1.587731358934357e+01,-2.269511883627629e+01
1.616161616161616e+00,-1.760779974685867e+01,-2.516868520934936e+01
1.717171717171717e+00,-1.938362677145832e+01,-2.770706206568418e+01
1.818181818181818e+00,-2.120115633083320e+01,-3.030504875318923e+01
1.919191919191919e+00,-2.305716181019133e+01,-3.295803313104294e+01
2.020202020202020e+00,-2.494877298220544e+01,-3.566191248061388e+01
2.121212121212121e+00,-2.687342856996795e+01,-3.841302569868940e+01
2.222222222222222e+00,-2.882883567725725e+01,-4.120809530687647e+01
2.323232323232323e+00,-3.081293512203447e+01,-4.404417789911246e+01
2.424242424242424e+00,-3.282387180555936e+01,-4.691862178711729e+01
2.525252525252525e+00,-3.485996935701954e+01,-4.982903075728807e+01
2.626262626262626e+00,-3.691970839911638e+01,-5.277323300340862e+01
2.727272727272727e+00,-3.900170787718899e+01,-5.574925443839727e+01
2.828282828282828e+00,-4.110470898055104e+01,-5.875529571137783e+01
2.929292929292929e+00,-4.322756125924138e+01,-6.178971236288700e+01
3.030303030303030e+00,-4.536921060293101e+01,-6.485099764185837e+01
