f,r_opt,n_opt,Fd_min,x_opt
0.0,0.0,0.0,-11.0,0.0
0.008016032064128256,0.05329717502018031,0.0,-11.000213807182556,0.005329717502018031
0.01603206412825651,0.10630728581865999,0.0,-11.000853696514488,0.010630728581865999
0.024048096192384766,0.1590287848340992,0.0,-11.001917360796398,0.015902878483409922
0.03206412825651302,0.21146027641863546,0.0,-11.003402481267367,0.021146027641863546
0.04008016032064128,0.26360054732571364,0.0,-11.005306727952998,0.026360054732571365
0.04809619238476953,0.31544804961037953,0.0,-11.007627760021514,0.03154480496103795
0.05611222444889779,0.36700150690909095,0.0,-11.010363226147685,0.036700150690909095
0.06412825651302605,0.4182599661795555,0.0,-11.013510764884343,0.04182599661795555
0.0721442885771543,0.46922195679658146,0.0,-11.017068005041155,0.04692219567965815
0.08016032064128256,0.5198863318179427,0.0,-11.02103256607044,0.05198863318179427
0.08817635270541081,0.5702521539490909,0.0,-11.025402058459667,0.05702521539490909
0.09619238476953906,0.6203182286456274,0.0,-11.030174084130355,0.062031822864562734
0.10420841683366733,0.6700836787607531,0.0,-11.035346236843036,0.06700836787607531
0.11222444889779558,0.7195475524639031,0.0,-11.040916102607966,0.0719547552463903
0.12024048096192384,0.7687087574253899,0.0,-11.046881260101205,0.076870875742539
0.1282565130260521,0.817566808539798,0.0,-11.053239281085748,0.0817566808539798
0.13627254509018036,0.8661207346165657,0.0,-11.059987730837312,0.08661207346165657
0.1442885771543086,0.9143697302910707,0.0,-11.06712416857443,0.09143697302910707
0.15230460921843686,0.9623130990943678,0.0,-11.074646147892459,0.09623130990943678
0.16032064128256512,1.0099504659652525,0.0,-11.082551217201113,0.10099504659652525
0.16833667334669336,1.057281250066101,0.0,-11.090836920165142,0.10572812500661011
0.17635270541082163,1.1043045669753537,0.0,-11.09950079614775,0.11043045669753537
0.1843687374749499,1.1510203325388284,0.0,-11.108540380656345,0.11510203325388284
0.19238476953907813,1.1974280722231916,0.0,-11.11795320579023,0.11974280722231916
0.2004008016032064,1.243527503872,0.0,-11.127736800689807,0.12435275038719999
0.20841683366733466,1.289317971947313,0.0,-11.13788869198692,0.1289317971947313
0.21643286573146292,1.334799691056097,0.0,-11.148406404255871,0.13347996910560972
0.22444889779559116,1.3799722913502381,0.0,-11.159287460464753,0.13799722913502382
0.23246492985971942,1.4248357346004044,0.0,-11.170529382426663,0.14248357346004042
0.24048096192384769,1.4693897865981416,0.0,-11.182129691250386,0.14693897865981415
0.24849699398797592,1.513634714319903,0.0,-11.194085907790159,0.1513634714319903
0.2565130260521042,1.5575703306239999,0.0,-11.20639555309409,0.1557570330624
0.26452905811623245,1.6011967980344164,0.0,-11.219056148850877,0.16011967980344163
0.2725450901803607,1.6445143805976823,0.0,-11.232065217834371,0.16445143805976822
0.280561122244489,1.6875232400063354,0.0,-11.245420284345668,0.16875232400063353
0.2885771543086172,1.730223707891071,0.0,-11.259118874652286,0.1730223707891071
0.29659318637274545,1.7726158616307068,0.0,-11.2731585174241,0.1772615861630707
0.3046092184368737,1.8147004262255193,0.0,-11.287536744165648,0.18147004262255192
0.312625250501002,1.8564775874601376,0.0,-11.302251089644452,0.18564775874601375
0.32064128256513025,1.897947925738589,0.0,-11.317299092315027,0.1897947925738589
0.3286573146292585,1.9391120350487274,0.0,-11.332678294738209,0.19391120350487273
0.3366733466933867,1.979970488009697,0.0,-11.34838624399551,0.19799704880096972
0.344689378757515,2.020523725834343,0.0,-11.364420492098157,0.2020523725834343
0.35270541082164325,2.0607725800718995,0.0,-11.380778596390531,0.20607725800718996
0.3607214428857715,2.100717908121911,0.0,-11.397458119947702,0.2100717908121911
0.3687374749498998,2.1403604678552566,0.0,-11.414456631966782,0.21403604678552565
0.37675350701402804,2.1797008426728817,0.0,-11.431771708151848,0.21797008426728817
0.38476953907815625,2.2187401693452933,0.0,-11.449400931092137,0.22187401693452932
0.3927855711422845,2.257479317814303,0.0,-11.467341890633337,0.2257479317814303
0.4008016032064128,2.2959192580145644,0.0,-11.485592184241675,0.22959192580145643
0.40881763527054105,2.33406083823347,0.0,-11.504149417360649,0.23340608382334702
0.4168336673346693,2.371905356024243,0.0,-11.523011203760177,0.23719053560242429
0.4248496993987976,2.4094539056659654,0.0,-11.542175165877971,0.24094539056659653
0.43286573146292584,2.4467075052200187,0.0,-11.56163893515298,0.24467075052200188
0.44088176352705405,2.4836673167005845,0.0,-11.581400152350742,0.24836673167005846
0.4488977955911823,2.5203346981856973,0.0,-11.6014564678805,0.2520334698185697
0.4569138276553106,2.556710910844845,0.0,-11.621805542103939,0.2556710910844845
0.46492985971943884,2.5927969883171174,0.0,-11.642445045635453,0.25927969883171176
0.4729458917835671,2.628594609621592,0.0,-11.663372659633826,0.2628594609621592
0.48096192384769537,2.664104881389899,0.0,-11.684586076085228,0.2664104881389899
0.4889779559118236,2.6993294824809717,0.0,-11.70608299807749,0.26993294824809716
0.49699398797595185,2.734269593454861,0.0,-11.727861140065531,0.2734269593454861
0.5050100200400801,2.7689267760465195,0.0,-11.749918228127973,0.27689267760465197
0.5130260521042084,2.803302555151515,0.0,-11.772252000214822,0.2803302555151515
0.5210420841683366,2.83739831533899,0.0,-11.794860206386257,0.283739831533899
0.5290581162324649,2.8712158554331277,0.0,-11.817740609042485,0.2871215855433128
0.5370741482965932,2.9047564972142887,0.0,-11.840890983144652,0.29047564972142886
0.5450901803607214,2.9380220449719596,0.0,-11.864309116426863,0.29380220449719596
0.5531062124248497,2.9710139766846058,0.0,-11.887992809599293,0.29710139766846055
0.561122244488978,3.0037340678826663,0.0,-11.91193987654243,0.30037340678826663
0.5691382765531061,3.036183898400047,0.0,-11.93614814449252,0.3036183898400047
0.5771543086172344,3.068365240795798,0.0,-11.960615454218228,0.3068365240795798
0.5851703406813626,3.1002798187571714,0.0,-11.985339660188618,0.3100279818757171
0.5931863727454909,3.131929346660331,0.0,-12.01031863073248,0.3131929346660331
0.6012024048096192,3.1633154934755043,0.0,-12.035550248189129,0.3163315493475504
0.6092184368737474,3.194440181102157,0.0,-12.061032409050727,0.3194440181102157
0.6172344689378757,3.2253050778485397,0.0,-12.086763024096257,0.322530507784854
0.625250501002004,3.255912236580202,0.0,-12.112740018517211,0.3255912236580202
0.6332665330661322,3.2862630630509635,0.0,-12.138961332035159,0.32862630630509637
0.6412825651302605,3.3163596553755563,0.0,-12.165424919011242,0.33163596553755564
0.6492985971943888,3.3462038332060597,0.0,-12.192128748547795,0.33462038332060595
0.657314629258517,3.375797558236832,0.0,-12.219070804582154,0.33757975582368316
0.6653306613226453,3.4051423819920803,0.0,-12.246249085972828,0.340514238199208
0.6733466933867734,3.4342404643391093,0.0,-12.273661606578145,0.34342404643391095
0.6813627254509017,3.463093673753631,0.0,-12.301306395327535,0.3463093673753631
0.68937875751503,3.4917036995346105,0.0,-12.329181496285582,0.34917036995346107
0.6973947895791582,3.5200725562063906,0.0,-12.357284968709,0.35200725562063906
0.7054108216432865,3.5482022701142886,0.0,-12.385614887096683,0.35482022701142885
0.7134268537074148,3.5760946100272824,0.0,-12.414169341232984,0.3576094610027282
0.721442885771543,3.6037514509343027,0.0,-12.442946436224382,0.36037514509343027
0.7294589178356713,3.6311749000785714,0.0,-12.471944292529699,0.36311749000785715
0.7374749498997996,3.6583666826337233,0.0,-12.501161045984011,0.36583666826337236
0.7454909819639278,3.685328807046464,0.0,-12.530594847816449,0.3685328807046464
0.7535070140280561,3.7120632128646465,0.0,-12.560243864662016,0.37120632128646464
0.7615230460921844,3.738571631858612,0.0,-12.590106278567612,0.3738571631858612
0.7695390781563125,3.7648563201406704,0.0,-12.620180286992403,0.37648563201406704
0.7775551102204408,3.7909189397242775,0.0,-12.650464102802747,0.37909189397242776
0.785571142284569,3.8167614649734984,0.0,-12.680955954261773,0.3816761464973498
0.7935871743486973,3.8423859294272544,0.0,-12.711654085013846,0.38423859294272544
0.8016032064128256,3.867794081726629,0.0,-12.742556754064033,0.3867794081726629
0.8096192384769538,3.8929879559488643,0.0,-12.773662235752752,0.38929879559488645
0.8176352705410821,3.917969492286578,0.0,-12.804968819725765,0.3917969492286578
0.8256513026052104,3.9427403549331497,0.0,-12.836474810899682,0.39427403549331497
0.8336673346693386,3.967302778774745,0.0,-12.86817852942311,0.3967302778774745
0.8416833667334669,3.9916583861941013,0.0,-12.900078310633631,0.39916583861941013
0.8496993987975952,4.015809127293673,0.0,-12.932172505010769,0.40158091272936736
0.8577154308617234,4.039756976699116,0.0,-12.964459478125052,0.4039756976699116
