r,r1,r2,n1,n2
0.0,0.0,0.0,0.0,0.0
0.01046046046046046,0.009509475920172043,0.0009509845402884166,0.0,0.0
0.02092092092092092,0.0190190352474099,0.0019018856735110168,0.0,0.0
0.03138138138138138,0.028528396911752484,0.002852984469628894,0.0,0.0
0.04184184184184184,0.038037975225201255,0.003803866616640582,0.0,0.0
0.052302302302302296,0.0475475301755053,0.004754772126796994,0.0,0.0
0.06276276276276276,0.05705703347903237,0.005705729283730386,0.0,0.0
0.07322322322322322,0.06656661627960213,0.006656606943621093,0.0,0.0
0.08368368368368367,0.07607606060029633,0.0076076230833873465,0.0,0.0
0.09414414414414413,0.08558556219812155,0.008558581946022575,0.0,0.0
0.10460460460460459,0.09509504034270827,0.009509564261896322,0.0,0.0
0.11506506506506506,0.10460461194641095,0.010460453118654109,0.0,0.0
0.1255255255255255,0.11411401193437537,0.01141151359115014,0.0,0.0
0.13598598598598596,0.12362372130456512,0.012362264681420848,0.0,0.0
0.14644644644644644,0.1331331124634589,0.013313333982987535,0.0,0.0
0.1569069069069069,0.1426427296945846,0.014264177212322288,0.0,0.0
0.16736736736736735,0.152152191892587,0.015215175474780351,0.0,0.0
0.1778278278278278,0.16166173634379216,0.01616609148403564,0.0,0.0
0.18828828828828825,0.17117122654175523,0.01711706174653302,0.0,0.0
0.19874874874874873,0.18068069348880403,0.018068055259944704,0.0,0.0
0.20920920920920918,0.19019020793117564,0.019019001278033548,0.0,0.0
0.21966966966966964,0.1996996784066825,0.019969991262987125,0.0,0.0
0.23013013013013012,0.20920924081621167,0.020920889313918445,0.0,0.0
0.24059059059059057,0.21871872057654268,0.02187187001404789,0.0,0.0
0.251051051051051,0.22822832240927704,0.02282272864177398,0.0,0.0
0.2615115115115115,0.23773765833147487,0.023773853180036608,0.0,0.0
0.2719719719719719,0.24724719022195712,0.0247247817500148,0.0,0.0
0.2824324324324324,0.2567567204065176,0.025675712025914788,0.0,0.0
0.2928928928928929,0.26626618505008504,0.02662670784280785,0.0,0.0
0.30335335335335334,0.27577572825100344,0.0275776251023499,0.0,0.0
0.3138138138138138,0.28528533113806653,0.028528482675747258,0.0,0.0
