sample_1,sample_2,sample_3,sample_4,sample_5,sample_6,sample_7,sample_8,sample_9,sample_10,sample_11,sample_12,sample_13,sample_14,sample_15,sample_16,sample_17,sample_18,sample_19,sample_20,sample_21,sample_22,sample_23,sample_24,sample_25,sample_26,sample_27,sample_28,sample_29,sample_30,sample_31,sample_32,sample_33,sample_34,sample_35,sample_36,sample_37,sample_38,sample_39,sample_40,sample_41,sample_42,sample_43,sample_44
0.6203937302,0.3723696166,0.5766987139,1.0926259051,0.4210850805,0.9845860169,1.1747091681,1.3560910249,0.5665493266,0.4550773107,0.5331440516,0.5432330088,0.3764406741,0.5614463329,0.8718392188,0.4799509290,0.8229468120,2.2762363396,0.7095632333,1.8053719219,0.5249364490,0.4887060081,0.3953579926,1.9469594050,0.8120423601,0.3910219486,1.6979060726,0.4490199850,0.4711428187,0.5036253516,2.8620904488,0.4380796419,0.8509830021,1.7925187676,0.4319477146,2.6757919252,1.6511214860,0.4819218949,0.4649817742,0.5483193136,0.6766290729,0.5876768919,0.4289898519,0.6177399753
0.6246788084,0.3744002853,0.5805283531,1.1032999623,0.4234947219,0.9935741782,1.1867466936,1.3713866538,0.5702766929,0.4577699206,0.5365442428,0.5467304812,0.3785018207,0.5651227813,0.8792050439,0.4828602740,0.8296542041,2.2910336497,0.7148526998,1.8300558387,0.5282584807,0.4916935831,0.3975636092,1.9457189302,0.8186067110,0.3931940367,1.7083109708,0.4516610525,0.4739744802,0.5067485634,2.8814917014,0.4406288459,0.8580645598,1.8169092299,0.4344461220,2.6937158087,1.6611799839,0.4848487631,0.4677597071,0.5518663331,0.6815360003,0.5916186529,0.4314639342,0.6219966964
0.6289914348,0.3764374442,0.5843804733,1.1141010163,0.4259136023,1.0026588317,1.1989376984,1.3869048784,0.5740254520,0.4604740602,0.5399624757,0.5502469704,0.3805696642,0.5688200878,0.8866406177,0.4857830293,0.8364213052,2.3058900487,0.7201820595,1.8551989771,0.5315977839,0.4946952729,0.3997769371,1.9735773616,0.8252286567,0.3953735955,1.7435203095,0.4543132180,0.4768188659,0.5098871424,2.9697042883,0.4431883944,0.8652114705,1.8417507886,0.4369544660,2.7721577277,1.6946869179,0.4877891983,0.4705498972,0.5554328731,0.6864779399,0.5955841091,0.4339477599,0.6262806398
0.6333319011,0.3784811399,0.5882552987,1.1250312338,0.4283417937,1.0118414862,1.2112849635,1.4026502366,0.5777958143,0.4631898246,0.5433989191,0.5537826574,0.3826442528,0.5725384561,0.8941469242,0.4887193107,0.8432489174,2.3653761106,0.7255517854,1.8808130924,0.5349545181,0.4977112009,0.4019980341,2.0019843313,0.8319089624,0.3975606806,1.7541847123,0.4569765726,0.4796760838,0.5130412259,2.9898134764,0.4457583707,0.8724246377,1.8670549269,0.4394728257,2.7907056888,1.7049909061,0.4907433178,0.4733524479,0.5590191208,0.6914552905,0.5995735007,0.4364414063,0.6305920931
0.6377005027,0.3805314191,0.5921530561,1.1360928270,0.4307793691,1.0211236791,1.2237913318,1.4186273812,0.5815879924,0.4659173104,0.5468537438,0.5573377247,0.3847256354,0.5762780919,0.9017249644,0.4916692346,0.8501378560,2.3806937657,0.7309623569,1.9069103159,0.5383288448,0.5007414917,0.4042269581,2.0309546547,0.8386484054,0.3997553477,1.7648884235,0.4596512078,0.4825462431,0.5162109529,3.0100074755,0.4483388586,0.8797049798,1.8928334933,0.4420012809,2.8093307690,1.7153325309,0.4937112400,0.4761674630,0.5626252649,0.6964684560,0.6035870705,0.4389449512,0.6349313469
0.6420975387,0.3825883292,0.5960739749,1.1472880542,0.4332264018,1.0305069772,1.2364597101,1.4348410828,0.5854022014,0.4686566144,0.5503271221,0.5609123569,0.3868138610,0.5800392034,0.9093757562,0.4946329189,0.8570889492,2.3960726990,0.7364142600,1.9335031699,0.5417209269,0.5037862708,0.4064637676,2.0605036480,0.8454477755,0.4019576531,1.8016864646,0.4623372163,0.4854294537,0.5193964635,3.1038557393,0.4509299428,0.8870534304,1.9190987156,0.4445399120,2.8925718752,1.7503220598,0.4966930844,0.4789950476,0.5662514965,0.7015178460,0.6076250640,0.4414584730,0.6392986957
0.6465233114,0.3846519176,0.6000182869,1.1586192217,0.4356829656,1.0399929775,1.2492930706,1.4512962343,0.5892386585,0.4714078347,0.5538192281,0.5645067404,0.3889089790,0.5838220007,0.9171003349,0.4976104823,0.8641030389,2.4588323817,0.7419079876,1.9606045823,0.5451309290,0.5068456651,0.4087085215,2.0906471491,0.8523078748,0.4041676533,1.8126605073,0.4650346912,0.4883258269,0.5225978994,3.1247991980,0.4535317086,0.8944709388,1.9458632159,0.4470887999,2.9118560713,1.7609192325,0.4996889716,0.4818353075,0.5698980083,0.7066038751,0.6116877296,0.4439820507,0.6436944372
0.6509781272,0.3867222321,0.6039862265,1.1700886846,0.4381491350,1.0495833075,1.2622944527,1.4679978540,0.5930975836,0.4741710700,0.5573302379,0.5681210638,0.3910110390,0.5876266965,0.9248997536,0.5006020447,0.8711809803,2.4746958704,0.7474440396,1.9594711697,0.5485590172,0.5099198028,0.4109612792,2.1214015385,0.8592295187,0.4063854054,1.8508943613,0.4677437266,0.4912354745,0.5258154032,3.1458310762,0.4561442419,0.9019584703,1.9448215304,0.4496480264,2.9312205442,1.7972448440,0.5026990231,0.4846883495,0.5735649954,0.7117269637,0.6157753185,0.4465157640,0.6481188730
0.6554622960,0.3887993208,0.6079780310,1.1816988481,0.4406249851,1.0592796264,1.2754669650,1.4849510896,0.5969791987,0.4769464197,0.5608603291,0.5717555173,0.3931200911,0.5914535058,0.9327750836,0.5036077270,0.8783236428,2.4906229283,0.7530229226,1.9869524346,0.5520053596,0.5130088129,0.4132221003,2.1527837622,0.8662135353,0.4086109666,1.8621489324,0.4704644173,0.4941585097,0.5290491194,3.1669516367,0.4587676294,0.9095170063,1.9719600128,0.4522176739,3.0196220307,1.8081070115,0.5057233619,0.4875542813,0.5772526548,0.7168875379,0.6198880847,0.4490596932,0.6525723082
0.6599761316,0.3908832322,0.6119939400,1.1934521688,0.4431105916,1.0690836256,1.2888137871,1.5021612226,0.6008837285,0.4797339845,0.5644096814,0.5754102934,0.3952361857,0.5953026456,0.9407274145,0.5066276513,0.8855319099,2.5568765757,0.7586451506,2.0149641519,0.5554701258,0.5161128260,0.4154910449,2.1848113554,0.8732607662,0.4108443949,1.8734452458,0.4731968590,0.4970950465,0.5322991936,3.2675850595,0.4614019586,0.9171475448,1.9996191695,0.4547978253,3.0396831364,1.8190091103,0.5087621118,0.4904332116,0.5809611857,0.7220860291,0.6240262855,0.4516139193,0.6570550516
0.6645199516,0.3929740149,0.6160341961,1.2053511564,0.4456060307,1.0789970294,1.3023381715,1.5015854006,0.6048114001,0.4825338655,0.5679784763,0.5790855866,0.3973593735,0.5991743357,0.9487578551,0.5096619407,0.8928066796,2.5733129529,0.7643112448,2.0435203605,0.5589534871,0.5192319737,0.4177681737,2.1822288587,0.8803720666,0.4130857484,1.9134369718,0.4759411480,0.5000451999,0.5355657728,3.2895032342,0.4640473174,0.9248511008,2.0278127013,0.4573885643,3.0598278447,1.8569718638,0.5118153979,0.4933252500,0.5846907892,0.7273228749,0.6281901806,0.4541785239,0.6615674158
0.6690940774,0.3950717182,0.6200990445,1.2173983744,0.4481113791,1.0890215959,1.3160434457,1.5189746805,0.6087624432,0.4853461650,0.5715668970,0.5827815934,0.3994897056,0.6030687982,0.9568675335,0.5127107196,0.9001488646,2.5898152985,0.7700217337,2.0726355645,0.5624556166,0.5223663888,0.4200535478,2.2147206688,0.8875483058,0.4153350858,1.9250257195,0.4786973817,0.5030090860,0.5388490055,3.3115139118,0.4667037947,0.9326287065,2.0565547603,0.4599899753,3.0800564043,1.8681499945,0.5148833463,0.4962305072,0.5884416689,0.7325985186,0.6323800332,0.4567535892,0.6661097173
0.6736988345,0.3971763914,0.6241887333,1.2295964419,0.4506267145,1.0991591177,1.3299330145,1.5366293695,0.6127370898,0.4881709860,0.5751751288,0.5864985124,0.4016272334,0.6069862575,0.9650575972,0.5157741135,0.9075593930,2.6598010114,0.7757771533,2.1023247517,0.5659766893,0.5255162056,0.4223472285,2.2478871786,0.8947903669,0.4175924660,1.9666129113,0.4814656582,0.5059868221,0.5421490418,3.3336173662,0.4693714802,0.9404814117,2.0858599679,0.4626021432,3.1746652428,1.9075942558,0.5179660844,0.4991490947,0.5922140303,0.7379134096,0.6365961093,0.4593391982,0.6706822764
0.6783345525,0.3992880844,0.6283035134,1.2419480353,0.4531521147,1.1094114230,1.3440103617,1.5545550977,0.6167355749,0.4910084324,0.5788033590,0.5902365444,0.4037720087,0.6109269406,0.9733292142,0.5188522489,0.9150392078,2.6768390193,0.7815780475,2.1326034132,0.5695168818,0.5286815593,0.4246492779,2.2817475291,0.9020991477,0.4198579487,1.9785053459,0.4842460763,0.5089785262,0.5454660330,3.4416141620,0.4720504641,0.9484102844,2.1157434334,0.4652251540,3.1956339058,1.9190588214,0.5210637409,0.5020811251,0.5960080813,0.7432680033,0.6408386780,0.4619354344,0.6752854174
0.6830015648,0.4014068471,0.6324436384,1.2544558893,0.4556876585,1.1197803761,1.3582790526,1.5727576435,0.6207581358,0.4938586092,0.5824517766,0.5939958922,0.4059240835,0.6148910772,0.9816835729,0.5219452537,0.9225892681,2.6939455100,0.7874249677,2.1634875639,0.5730763726,0.5318625868,0.4269597582,2.3163215424,0.9094755608,0.4221315936,1.9904421411,0.4870387359,0.5119843177,0.5488001320,0.9865339008,0.4747408374,0.9564164106,2.1462207738,0.4678590938,3.2166899357,1.9305657831,0.5241764454,0.5050267119,0.5998240319,0.7486627614,0.6451080118,0.4645423821,0.6799194684
0.6877002093,0.4035327300,0.6366093652,1.2671227988,0.4582334252,1.1302678784,1.3727427366,1.5912429387,0.6248050126,0.4967216220,0.5861205728,0.5977767609,0.4080835104,0.6188788992,0.9901218829,0.5250532567,0.9302105489,2.7679208409,0.7933184732,2.1949937638,0.5766553420,0.5350594260,0.4292787323,2.3516297508,0.9169205337,0.4244134611,2.0339783427,0.4898437375,0.5150043170,0.5521514933,0.9991262685,0.4774426921,0.9645008954,2.1773081347,0.4705040500,3.3173230662,1.9718213470,0.5273043289,0.5079859699,0.6036620946,0.7540981519,0.6494043860,0.4671601262,0.6845847619
0.6924308278,0.4056657839,0.6408009532,1.2799516203,0.4607894947,1.1408758694,1.3874051491,1.6100170733,0.6288764482,0.4995975777,0.5898099408,0.6015793577,0.4102503422,0.6228906413,0.9986453751,0.5281763883,0.9379040414,2.7855910408,0.7992591316,2.1925893714,0.5802539722,0.5382722162,0.4316062636,2.3876934275,0.9244350092,0.4267036121,2.0462319461,0.4926611827,0.5180386455,0.5555202727,1.0042846826,0.4801561206,0.9726648630,2.1750284867,0.4731601103,3.3391625337,1.9836268815,0.5304475236,0.5109590145,0.6075224839,0.7595746490,0.6537280795,0.4697887524,0.6892816342
0.6971937666,0.4078060599,0.6450186651,1.2929452739,0.4633559475,1.1516063274,1.4022701140,1.6290863006,0.6329726882,0.5024865837,0.5935200757,0.6054038922,0.4124246320,0.6269265409,1.0072553024,0.5313147798,0.9456707538,2.8033323601,0.8052475185,2.2245466224,0.5838724474,0.5415010980,0.4339424157,2.3838374797,0.9320199458,0.4290021076,2.0915447353,0.4954911738,0.5210874258,0.5589066279,1.0094578012,0.4828812163,0.9809094570,2.2065595130,0.4758273634,3.3610930774,1.9954761809,0.5336061630,0.5139459625,0.6114054169,0.7650927337,0.6580793742,0.4724283470,0.6940104261
0.7019893763,0.4099536095,0.6492627666,1.3061067443,0.4659328649,1.1624612708,1.4173415466,1.6484570425,0.6370939808,0.5053887487,0.5972511749,0.6092505762,0.4146064336,0.6309868380,1.0159529400,0.5344685638,0.9535117109,2.8815761972,0.8112842180,2.2571537155,0.5875109535,0.5447462135,0.4362872529,2.4204319201,0.9396763182,0.4313090093,2.1041275927,0.4983338141,0.5241507815,0.5623107177,1.0224071249,0.4856180733,0.9892358411,2.2387276838,0.4785058985,3.3831149666,2.0386440779,0.5367803817,0.5169469317,0.6153111131,0.7706528935,0.6624585556,0.4750789971,0.6987714825
0.7068180118,0.4121084844,0.6535335263,1.3194390835,0.4685203287,1.1734427586,1.4326234561,1.6681358950,0.6412405773,0.5083041823,0.6010034376,0.6131196237,0.4167958007,0.6350717751,1.0247395863,0.5376378742,0.9614279552,2.8999111132,0.8173698225,2.2904286992,0.5911696786,0.5480077059,0.4386408398,2.4578171693,0.9474051170,0.4336243794,2.1167576334,0.5011892077,0.5272288376,0.5657327028,1.0276586381,0.4883667867,0.9976451993,2.2715505876,0.4811958057,1.0046030362,2.0508047141,0.5399703157,0.5199620407,0.6192397941,0.7762556227,0.6668659124,0.4777407904,0.7035651525
0.7116800327,0.4142707369,0.6578312163,1.3329454117,0.4711184214,1.1845528920,1.4481199481,1.6881296339,0.6454127317,0.5112329949,0.6047770653,0.6170112511,0.4189927878,0.6391815977,1.0336165629,0.5408228461,0.9694205469,2.9183199159,0.8235049333,2.3243902506,0.5948488124,0.5512857200,0.4410032418,2.4960165179,0.9552073497,0.4359482804,2.1642359749,0.5040574597,0.5303217200,0.5691727455,1.0409121359,0.4911274521,1.0061387366,2.3050464219,0.4838971757,1.0097250967,2.0957143960,0.5431761023,0.5229914095,0.6231916842,0.7819014224,0.6713017368,0.4804138153,0.7083917898
0.7165758029,0.4164404196,0.6621561115,1.3466289199,0.4737272262,1.1957938147,1.4638352275,1.7016407124,0.6496107010,0.5141752980,0.6085722618,0.6209256773,0.4211974496,0.6433165541,1.0425852153,0.5440236160,0.9774905641,2.9368028254,0.8296901602,2.3590577016,0.5985485470,0.5545804019,0.4433745244,2.5350541179,0.9630840406,0.4382807754,2.1772097640,0.5069386760,0.5334295558,0.5726310096,1.0462439378,0.4939001661,1.0147176792,2.3392340182,0.4866101002,1.0225222289,2.1081984636,0.5463978800,0.5260351590,0.6271670102,0.7875908006,0.6757663244,0.4830981612,0.7132517525
0.7215056911,0.4186175852,0.6665084902,1.3604928713,0.4763468269,1.2071677147,1.4797736018,1.7113225274,0.6538347451,0.5171312041,0.6123892327,0.6248631233,0.4234098410,0.6474768952,1.0516469134,0.5472403216,0.9856391035,3.0201688565,0.8359261222,2.3944510671,0.6022690764,0.5578918991,0.4457547538,2.5749550206,0.9710362316,0.4406219277,2.1902323055,0.5098329637,0.5365524735,0.5761076606,1.0598110073,0.4966850260,1.0233832750,2.3741328691,0.4893346714,1.0277211046,2.1207290532,0.5496357887,0.5290934114,0.6311660012,0.7933242725,0.6802599746,0.4857939179,0.7181454033
0.7264700706,0.4208022871,0.6708886340,1.3745406035,0.4789773081,1.2186768249,1.4959394836,1.7435589126,0.6580851268,0.5201008267,0.6162281863,0.6288238128,0.4256300177,0.6516628750,1.0608030524,0.5504731019,0.9938672808,3.0392799268,0.8422134473,2.3908449513,0.6060105963,0.5612203607,0.4481439966,2.6157452174,0.9790649819,0.4429718014,2.2400020731,0.5127404304,0.5396906024,0.5796028657,1.0652250458,0.4994821301,1.0321367941,2.4097631560,0.4920709823,1.0408152121,2.1677610382,0.5528899696,0.5321662896,0.6351888890,0.7991023607,0.6847829901,0.4885011761,0.7230731092
0.7314693196,0.4229945788,0.6752968278,1.3887755307,0.4816187549,1.2303234245,1.5123373937,1.7534631449,0.6623621122,0.5230842802,0.6200893326,0.6328079718,0.4278580354,0.6558747503,1.0700550527,0.5537220972,1.0021762307,3.0584680183,0.8485527729,2.4267528600,0.6097733051,0.5645659370,0.4505423201,2.6103208728,0.9871713689,0.4453304609,2.2533836404,0.5156611850,0.5428440734,0.5831167936,1.0706547726,0.5022915773,1.0409795294,2.4060879211,0.4948191270,1.0460927371,2.1806291436,0.5561605653,0.5352539182,0.6392359081,0.8049255947,0.6893356774,0.4912200273,0.7280352423
0.7365038211,0.4251945145,0.6797333597,1.4032011456,0.4842712534,1.2421098397,1.5289719649,1.7868350613,0.6666659703,0.5260816802,0.6239728844,0.6368158289,0.4300939504,0.6601127807,1.0794043609,0.5569874493,1.0105671077,3.1467640818,0.8549447457,2.4634200524,0.6135574027,0.5679287799,0.4529497918,2.6517210341,0.9953564885,0.4476979711,2.3052561868,0.5185953372,0.5460130184,0.5866496150,1.0846137092,0.5051134675,1.0499127968,2.4422362990,0.4975792000,1.0513853903,2.2296025120,0.5594477197,0.5383564225,0.6433072952,0.8107945119,0.6939183465,0.4939505636,0.7330321791
0.7415739630,0.4274021485,0.6841985214,1.4178210217,0.4869348900,1.2540384457,1.5458479448,1.7969693075,0.6709969732,0.5290931432,0.6278790563,0.6408476151,0.4323378193,0.6643772291,1.0888524503,0.5602693011,1.0190410863,3.1666145069,0.8613900221,2.5008684049,0.6173630915,0.5713090428,0.4553664799,2.6940533803,1.0036214554,0.4500743973,2.3190113496,0.5215429978,0.5491975705,0.5902015021,1.0901279998,0.5079479015,1.0589379360,2.4791497573,0.5003512967,1.0648509410,2.2428215259,0.5627515782,0.5414739291,0.6474032901,0.8167096570,0.6985313116,0.4966928781,0.7380643010
0.7466801381,0.4296175355,0.6886926081,1.4326388153,0.4896097521,1.2661116671,1.5629701993,1.8071392719,0.6753553962,0.5321187869,0.6318080657,0.6449035643,0.4345896993,0.6686683611,1.0984008217,0.5635677970,1.0275993617,3.1865450167,0.8678892684,2.5391205849,0.6211905760,0.5747068806,0.4577924531,2.7373464588,1.0119674032,0.4524598054,2.3328184404,0.5245042784,0.5523978643,0.5937726290,1.1044220938,0.5107949809,1.0680563111,2.5168503560,0.5031355135,1.0702244377,2.2560900376,0.5660722874,0.5446065658,0.6515241351,0.8226715826,0.7031748902,0.4994470645,0.7431319946
0.7518227445,0.4318407306,0.6932159184,1.4476582683,0.4922959278,1.2783319798,1.5803437166,1.8419006314,0.6797415179,0.5351587299,0.6357601321,0.6489839125,0.4368496477,0.6729864457,1.1080510035,0.5668830830,1.0362431499,3.2801297637,0.8744431607,2.5782000857,0.6250400628,0.5781224497,0.4602277807,2.7816299159,1.0203954855,0.4548542619,2.3872456979,0.5274792918,0.5556140354,0.5973631715,1.1100230165,0.5136548081,1.0772693105,2.5553609538,0.5059319473,1.0840070453,2.3074239120,0.5694099955,0.5477544616,0.6556700752,0.8286808490,0.7078494040,0.5022132174,0.7482356510
0.7570021853,0.4340717895,0.6977687545,1.4628832104,0.4949935058,1.2907019117,1.5979736101,1.8523094881,0.6841556201,0.5382130919,0.6397354774,0.6530888987,0.4391177224,0.6773317547,1.1178045527,0.5702153061,1.0449736881,3.3007591245,0.8810523853,2.6181312625,0.6289117608,0.5815559080,0.4626725323,2.8269345470,1.0289068756,0.4572578335,2.4014433224,0.5304681515,0.5588462208,0.6009733071,1.1246628020,0.5165274866,1.0865783482,2.5947052426,0.5087406961,1.0894633311,2.3210589100,0.5727648521,0.5509177466,0.6598413582,0.8347380248,0.7125551785,0.5049914320,0.7533756667
0.7622188690,0.4363107681,0.7023514223,1.4783175613,0.4977025756,1.3032240446,1.6158651233,1.8883199501,0.6885979879,0.5412819938,0.6437343260,0.6572187644,0.4413939818,0.6817045632,1.1276630556,0.5735646151,1.0537922357,3.3214717929,0.8877176391,2.6130502167,0.6328058810,0.5850074151,0.4651267781,2.8199387934,1.0375027674,0.4596705876,2.4156946412,0.5334709724,0.5620945588,0.6046032154,1.1303524852,0.5194131205,1.0959848641,2.6349077845,0.5115618586,1.1035727777,2.3347450602,0.5761370081,0.5540965523,0.6640382347,0.8408436865,0.7172925433,0.5077818045,0.7585524432
0.7674732092,0.4385577226,0.7069642312,1.4939653338,0.5004232274,1.3159010153,1.6340236327,1.8989760028,0.6930689098,0.5443655575,0.6477569048,0.6613737540,0.4436784845,0.6861051497,1.1376281284,0.5769311600,1.0627000742,1.0281884328,0.8944396292,2.6535712720,0.6367226369,0.5884771320,0.4675905891,2.8659297952,1.0461843754,0.4620925921,2.4728298622,0.5364878701,0.5653591890,0.6082530775,1.1360589057,0.5223118150,1.1054903242,2.6297444556,0.5143955345,1.1091138535,2.3885778914,0.5795266163,0.5572910111,0.6682609581,0.8469984188,0.7220618318,0.5105844319,0.7637663873
0.7727656252,0.4408127098,0.7116074945,1.5098306359,0.5031555522,1.3287355170,1.6524546526,1.9096698284,0.6975686777,0.5474639060,0.6518034431,0.6655541145,0.4459712897,0.6905337957,1.1477014175,0.5803150924,1.0716985078,1.0408324418,0.9012190737,2.6949843465,0.6406622441,0.5919652215,0.4700640365,2.9129925126,1.0549529358,0.4645239153,2.4874896017,0.5395189614,0.5686402523,0.6119230767,1.1511295260,0.5252236762,1.1150962217,2.6705410397,0.5172418240,1.1146710575,2.4026469578,0.5829338304,0.5605012571,0.6725097849,0.8532028151,0.7268633818,0.5133994120,0.7690179109
0.7780965416,0.4430757869,0.7162815293,1.5259176742,0.5058996417,1.3417303009,1.6711638391,1.9472054435,0.7020975869,0.5505771635,0.6558741729,0.6697600957,0.4482724568,0.6949907861,1.1578846008,0.5837165652,1.0807888643,1.0459565253,0.9080567014,2.7373161429,0.6446249208,0.5954718478,0.4725471922,2.9611608640,1.0638097063,0.4669646262,2.5022048766,0.5425643642,0.5719378910,0.6156133979,1.1569272437,0.5281488111,1.1248040776,2.7122365602,0.5201008285,1.1291882054,2.4167688991,0.5863588061,0.5637274252,0.6767849742,0.8594574772,0.7316975352,0.5162268434,0.7743074315
0.7834663887,0.4453470112,0.7209866565,1.5422307561,0.5086555884,1.3548881775,1.6901569946,1.9581561567,0.7066559364,0.5537054554,0.6599693285,0.6739919503,0.4505820459,0.6994764090,1.1681793882,0.5871357330,1.0899724949,1.0588857246,0.9149532524,2.7805943681,0.6486108873,0.5989971769,0.4750401287,3.0104701175,1.0727559667,0.4694147942,2.5622122708,0.5456241974,0.5752522487,0.6193242282,1.1723677367,0.5310873276,1.1346154407,2.7548579485,0.5229726501,1.1348325871,2.4732488012,0.5898017003,0.5669696518,0.6810867883,0.8657630157,0.7365646379,0.5190668254,0.7796353721
0.7888756025,0.4476264409,0.7257232007,1.5587742931,0.5114234857,1.3682120184,1.7094400724,1.9970681105,0.7112440284,0.5568489080,0.6640891471,0.6782499337,0.4529001173,0.7039909562,1.1785875221,0.5905727519,1.0992507754,1.0640856224,0.9219094782,2.8248477792,0.6526203664,0.6025413764,0.4775429189,3.0020243545,1.0817930198,0.4718744891,2.5773548680,0.5486985808,0.5785834704,0.6230557563,1.1782590147,0.5340393347,1.1445318891,2.7984331498,0.5258573919,1.1496990224,2.4877709980,0.5932626717,0.5702280747,0.6854154925,0.8721200501,0.7414650404,0.5219194585,0.7850021611
0.7943246246,0.4499141341,0.7304914909,1.5755528038,0.5142034275,1.3817047578,1.7290191811,2.0082848043,0.7158621691,0.5600076491,0.6682338684,0.6825343045,0.4552267320,0.7085347227,1.1891107783,0.5940277794,1.1086251063,1.0773084466,0.9289261417,2.8182933762,0.6566535834,0.6061046157,0.4800556364,3.0520880608,1.0909221914,0.4743437816,2.5925549209,0.5517876356,0.5819317026,0.6268081732,1.1940812133,0.5370049421,1.1545550300,2.8429911694,0.5287551578,1.1554327068,2.5466943500,0.5967418805,0.5735028327,0.6897713549,0.8785292090,0.7463990976,0.5247848438,0.7904082326
0.7998139027,0.4522101498,0.7352918597,1.5925709169,0.5169955087,1.3953693941,1.7489005900,2.0195414703,0.7205106682,0.5631818073,0.6724037347,0.6868453241,0.4575619513,0.7131080072,1.1997509671,0.5975009746,1.1180969135,1.0825859223,0.9360040177,2.8632091529,0.6607107660,0.6096870658,0.4825783554,3.1033503028,1.1001448310,0.4768227426,2.6556105795,0.5548914839,0.5852970930,0.6305816718,1.2000683819,0.5399842607,1.1646865011,2.8363414734,0.5316660526,1.1706593940,2.5616334106,0.6002394883,0.5767940662,0.6941546472,0.8849911299,0.7513671685,0.5276630833,0.7958540265
0.8053438903,0.4545145471,0.7401246441,1.6098333746,0.5197998249,1.4092089916,1.7690907341,2.0601303992,0.7251898391,0.5663715128,0.6765989911,0.6911832567,0.4599058367,0.7177111117,1.2105099336,0.6009924983,1.1276676489,1.0878784250,0.9431438929,2.9091474973,0.6647921445,0.6132888994,0.4851111505,1.0970156681,1.1094623124,0.4793114436,2.6712579418,0.5580102490,0.5886797910,0.6343764468,1.2060734083,0.5429774023,1.1749279710,2.8815666312,0.5345901821,1.1764845680,2.5766288440,0.6037556586,0.5801019167,0.6985656437,0.8915064601,0.7563696168,0.5305542799,0.8013399885
0.8109150472,0.4568273856,0.7449901850,1.6273450359,0.5226164726,1.4232266824,1.7895962189,2.0716636450,0.7298999991,0.5695768966,0.6808198855,0.6955483699,0.4622584507,0.7223443421,1.2213895588,0.6045025127,1.1373387909,1.1014679685,0.9503465664,2.9561400226,0.6688979516,0.6169102910,0.4876540970,1.1062562485,1.1188760339,0.4818099569,2.7371437642,0.5611440552,0.5920799471,0.6381926954,1.2223700317,0.5459844797,1.1852811395,2.9278223965,0.5375276530,1.1823269374,2.6385103394,0.6072905562,0.5834265273,0.7030046222,0.8980758562,0.7614068109,0.5334585374,0.8068665703
0.8165278391,0.4591487253,0.7498888277,1.6451108801,0.5254455491,1.4374256680,1.8104238266,2.1137717729,0.7346414691,0.5727980914,0.6850666686,0.6999409341,0.4646198557,0.7270080077,1.2323917604,0.6080311817,1.1471118448,1.1068401583,0.9576128495,3.0042195702,0.6730284228,0.6205514169,0.4902072708,1.1155916736,1.1283874194,0.4843183550,2.7532576757,0.5642930282,0.5954977136,0.6420306163,1.2284737195,0.5490056066,1.1957477392,2.9751406578,0.5404785727,1.1980017975,2.6539419112,0.6108443479,0.5867680424,0.7074718637,0.9046999845,0.7664791237,0.5363759606,0.8124342295
0.8221827381,0.4614786268,0.7548209217,1.6631360104,0.5282871524,1.4518092212,1.8315805212,2.1255915743,0.7394145742,0.5760352306,0.6893395939,0.7043612229,0.4669901149,0.7317024216,1.2435184935,0.6115786709,1.1569883439,1.1207426641,0.9649435664,2.9963086394,0.6771837958,0.6242124552,0.4927707484,1.1250233381,1.1379979184,0.4868367112,2.7694329566,0.5674572945,0.5989332440,0.6458904108,1.2451791966,0.5520408979,1.2063295354,3.0235545441,0.5434430500,1.2039382600,2.6694318024,0.6144172019,0.5901266075,0.7119676523,0.9113795213,0.7715869328,0.5393066550,0.8180434299
0.8278802226,0.4638171510,0.7597868207,1.6814256575,0.5311413814,1.4663806884,1.8530734549,2.1374537059,0.7442196432,0.5792884492,0.6936389176,0.7088095133,0.4693692919,0.7364279009,1.2547717519,0.6151451474,1.1669698497,1.1261964091,0.9723395542,3.0451150192,0.6813643114,0.6278935857,0.4953446069,1.1345526619,1.1477090068,0.4893650993,2.8387388198,0.5706369821,0.6023866936,0.6497722820,1.2513840267,0.5550904694,1.2170283273,3.0155364625,0.5464211941,1.2199985188,2.7344526042,0.6180092882,0.5935023699,0.7164922758,0.9181151529,0.7767306207,0.5422507271,0.8236946416
0.8336207777,0.4661643593,0.7647868831,1.6999851838,0.5340083360,1.4811434911,1.8749099737,2.1814090398,0.7490570091,0.5825578835,0.6979648991,0.7132860850,0.4717574507,0.7411847660,1.2661535686,0.6187307802,1.1770579526,1.1404212859,0.9798016631,3.0950623087,0.6855702129,0.6315949901,0.4979289239,1.1441810905,1.1575221875,0.4919035936,2.8554029578,0.5738322199,0.6058582190,0.6536764354,1.2685116794,0.5581544379,1.2278459489,3.0646825079,0.5494131156,1.2260313999,2.7503990157,0.6216207785,0.5968954780,0.7210460250,0.9249075759,0.7819105746,0.5452082845,0.8293883409
