sample_1,sample_2,sample_3,sample_4,sample_5,sample_6,sample_7,sample_8,sample_9,sample_10,sample_11,sample_12,sample_13,sample_14,sample_15,sample_16,sample_17,sample_18,sample_19,sample_20,sample_21,sample_22,sample_23,sample_24,sample_25,sample_26,sample_27,sample_28,sample_29,sample_30,sample_31,sample_32,sample_33,sample_34,sample_35,sample_36,sample_37,sample_38,sample_39,sample_40,sample_41,sample_42,sample_43,sample_44
51.9122287068,64.0549405453,53.0108408368,46.6344929858,59.8875931949,47.3052935125,46.2205083807,41.0418345484,53.2998911460,57.7750932887,54.3622015096,54.0218877927,63.6375579005,53.4507449939,48.2238541660,56.5089277458,48.7201755078,39.3122023827,50.2146812098,44.4092057729,54.6528806983,56.1082683229,61.8806570357,44.1752508162,48.8411171948,62.2588456098,40.1855236661,58.1158803049,56.9344786091,55.4720817085,38.6962717682,58.7682662846,48.4269048388,44.4323853639,59.1563804606,38.8622737063,40.2887910684,56.4168517323,57.2465431683,53.8570062204,50.7729386808,52.7136480691,59.3497765622,51.9729491823
52.1037867463,64.2913056395,53.2064527956,46.8065759857,60.1085806237,47.4798517912,46.3910637622,41.1932804323,53.4965697111,57.9882855149,54.5628000391,54.2212305521,63.8723828374,53.6479802153,48.4018019673,56.7174477744,48.8999547533,39.4572658601,50.3999752364,44.5730773809,54.8545518448,56.3153099034,62.1089989436,44.3382591218,49.0213427195,62.4885830475,40.3338097313,58.3303300477,57.1445689361,55.6767757369,38.8390624390,58.9851233557,48.6056019046,44.5963425054,59.3746696874,39.0056769303,40.4374581941,56.6250319970,57.4577850250,54.0557405607,50.9602926980,52.9081633756,59.5687794277,52.1647312826
52.2953447858,64.5276707338,53.4020647544,46.9786589857,60.3295680524,47.6544100698,46.5616191437,41.3447263163,53.6932482762,58.2014777410,54.7633985687,54.4205733115,64.1072077743,53.8452154366,48.5797497687,56.9259678030,49.0797339987,39.6023293375,50.5852692630,44.7369489889,55.0562229913,56.5223514839,62.3373408515,44.5012674274,49.2015682442,62.7183204852,40.4820957965,58.5447797905,57.3546592630,55.8814697654,38.9818531097,59.2019804269,48.7842989704,44.7602996470,59.5929589141,39.1490801543,40.5861253198,56.8332122617,57.6690268817,54.2544749010,51.1476467153,53.1026786822,59.7877822933,52.3565133829
52.4869028253,64.7640358280,53.5976767132,47.1507419856,60.5505554812,47.8289683485,46.7321745251,41.4961722002,53.8899268413,58.4146699672,54.9639970982,54.6199160709,64.3420327112,54.0424506580,48.7576975700,57.1344878316,49.2595132441,39.7473928150,50.7705632896,44.9008205969,55.2578941378,56.7293930645,62.5656827594,44.6642757329,49.3817937689,62.9480579229,40.6303818617,58.7592295333,57.5647495900,56.0861637938,39.1246437804,59.4188374980,48.9629960362,44.9242567886,59.8112481409,39.2924833783,40.7347924456,57.0413925264,57.8802687385,54.4532092413,51.3350007326,53.2971939887,60.0067851588,52.5482954832
52.6784608648,65.0004009223,53.7932886720,47.3228249856,60.7715429100,48.0035266271,46.9027299066,41.6476180841,54.0866054065,58.6278621933,55.1645956278,54.8192588303,64.5768576481,54.2396858794,48.9356453714,57.3430078602,49.4392924895,39.8924562924,50.9558573162,45.0646922050,55.4595652843,56.9364346450,62.7940246673,44.8272840385,49.5620192936,63.1777953605,40.7786679269,58.9736792762,57.7748399170,56.2908578222,39.2674344511,59.6356945692,49.1416931021,45.0882139301,60.0295373677,39.4358866023,40.8834595713,57.2495727911,58.0915105952,54.6519435816,51.5223547499,53.4917092952,60.2257880243,52.7400775835
52.8700189043,65.2367660166,53.9889006308,47.4949079855,60.9925303387,48.1780849057,47.0732852881,41.7990639681,54.2832839716,58.8410544195,55.3651941574,55.0186015896,64.8116825850,54.4369211008,49.1135931727,57.5515278888,49.6190717349,40.0375197698,51.1411513428,45.2285638130,55.6612364308,57.1434762255,63.0223665751,44.9902923441,49.7422448183,63.4075327982,40.9269539921,59.1881290190,57.9849302440,56.4955518507,39.4102251219,59.8525516404,49.3203901679,45.2521710717,60.2478265945,39.5792898263,41.0321266970,57.4577530558,58.3027524519,54.8506779219,51.7097087671,53.6862246018,60.4447908899,52.9318596838
53.0615769438,65.4731311108,54.1845125897,47.6669909855,61.2135177675,48.3526431844,47.2438406696,41.9505098520,54.4799625367,59.0542466457,55.5657926869,55.2179443490,65.0465075219,54.6341563222,49.2915409741,57.7600479173,49.7988509803,40.1825832472,51.3264453694,45.3924354210,55.8629075772,57.3505178060,63.2507084830,45.1533006497,49.9224703430,63.6372702359,41.0752400573,59.4025787618,58.1950205709,56.7002458791,39.5530157926,60.0694087115,49.4990872337,45.4161282133,60.4661158213,39.7226930503,41.1807938227,57.6659333205,58.5139943086,55.0494122622,51.8970627844,53.8807399083,60.6637937554,53.1236417841
53.2531349833,65.7094962051,54.3801245485,47.8390739854,61.4345051962,48.5272014630,47.4143960511,42.1019557360,54.6766411018,59.2674388718,55.7663912165,55.4172871084,65.2813324588,54.8313915435,49.4694887754,57.9685679459,49.9786302258,40.3276467247,51.5117393960,45.5563070290,56.0645787237,57.5575593866,63.4790503909,45.3163089553,50.1026958678,63.8670076736,41.2235261225,59.6170285046,58.4051108979,56.9049399076,39.6958064633,60.2862657827,49.6777842995,45.5800853548,60.6844050481,39.8660962743,41.3294609484,57.8741135852,58.7252361653,55.2481466025,52.0844168017,54.0752552148,60.8827966210,53.3154238844
53.4446930228,65.9458612994,54.5757365073,48.0111569854,61.6554926250,48.7017597417,47.5849514325,42.2534016199,54.8733196669,59.4806310980,55.9669897460,55.6166298678,65.5161573958,55.0286267649,49.6474365768,58.1770879745,50.1584094712,40.4727102021,51.6970334226,45.7201786370,56.2662498702,57.7646009671,63.7073922988,45.4793172609,50.2829213925,64.0967451112,41.3718121876,59.8314782475,58.6152012249,57.1096339360,39.8385971341,60.5031228538,49.8564813654,45.7440424964,60.9026942749,40.0094994983,41.4781280741,58.0822938499,58.9364780220,55.4468809428,52.2717708189,54.2697705213,61.1017994865,53.5072059848
53.6362510623,66.1822263936,54.7713484661,48.1832399853,61.8764800538,48.8763180203,47.7555068140,42.4048475039,55.0699982320,59.6938233241,56.1675882756,55.8159726272,65.7509823327,55.2258619863,49.8253843781,58.3856080031,50.3381887166,40.6177736795,51.8823274492,45.8840502450,56.4679210167,57.9716425476,63.9357342067,45.6423255665,50.4631469172,64.3264825489,41.5200982528,60.0459279903,58.8252915518,57.3143279645,39.9813878048,60.7199799250,50.0351784312,45.9079996380,61.1209835017,40.1529027223,41.6267951998,58.2904741146,59.1477198787,55.6456152831,52.4591248362,54.4642858279,61.3208023521,53.6989880851
53.8278091018,66.4185914879,54.9669604249,48.3553229853,62.0974674825,49.0508762990,47.9260621955,42.5562933878,55.2666767971,59.9070155503,56.3681868051,56.0153153866,65.9858072696,55.4230972077,50.0033321795,58.5941280317,50.5179679620,40.7628371570,52.0676214758,46.0479218531,56.6695921632,58.1786841281,64.1640761145,45.8053338721,50.6433724419,64.5562199866,41.6683843180,60.2603777331,59.0353818788,57.5190219929,40.1241784755,60.9368369962,50.2138754970,46.0719567795,61.3392727285,40.2963059463,41.7754623256,58.4986543793,59.3589617354,55.8443496233,52.6464788535,54.6588011344,61.5398052176,53.8907701854
54.0193671414,66.6549565822,55.1625723837,48.5274059852,62.3184549113,49.2254345776,48.0966175770,42.7077392717,55.4633553623,60.1202077765,56.5687853347,56.2146581459,66.2206322065,55.6203324291,50.1812799808,58.8026480602,50.6977472074,40.9079006344,52.2529155024,46.2117934611,56.8712633097,58.3857257087,64.3924180224,45.9683421777,50.8235979666,64.7859574243,41.8166703832,60.4748274759,59.2454722058,57.7237160214,40.2669691463,61.1536940673,50.3925725628,46.2359139211,61.5575619553,40.4397091704,41.9241294513,58.7068346440,59.5702035921,56.0430839636,52.8338328708,54.8533164409,61.7588080831,54.0825522857
54.2109251809,66.8913216764,55.3581843425,48.6994889852,62.5394423401,49.3999928563,48.2671729585,42.8591851557,55.6600339274,60.3334000026,56.7693838642,56.4140009053,66.4554571434,55.8175676504,50.3592277822,59.0111680888,50.8775264528,41.0529641118,52.4382095290,46.3756650691,57.0729344562,58.5927672892,64.6207599303,46.1313504833,51.0038234913,65.0156948619,41.9649564484,60.6892772187,59.4555625328,57.9284100498,40.4097598170,61.3705511385,50.5712696287,46.3998710626,61.7758511821,40.5831123944,42.0727965770,58.9150149087,59.7814454488,56.2418183039,53.0211868880,55.0478317475,61.9778109487,54.2743343860
54.4024832204,67.1276867707,55.5537963013,48.8715719851,62.7604297688,49.5745511349,48.4377283399,43.0106310396,55.8567124925,60.5465922288,56.9699823938,56.6133436647,66.6902820803,56.0148028718,50.5371755835,59.2196881174,51.0573056983,41.1980275892,52.6235035556,46.5395366771,57.2746056027,58.7998088697,64.8491018382,46.2943587889,51.1840490160,65.2454322996,42.1132425136,60.9037269616,59.6656528597,58.1331040782,40.5525504877,61.5874082096,50.7499666945,46.5638282042,61.9941404089,40.7265156184,42.2214637027,59.1231951734,59.9926873055,56.4405526442,53.2085409053,55.2423470540,62.1968138142,54.4661164863
54.5940412599,67.3640518649,55.7494082601,49.0436549850,62.9814171976,49.7491094135,48.6082837214,43.1620769236,56.0533910576,60.7597844549,57.1705809234,56.8126864241,66.9251070172,56.2120380932,50.7151233849,59.4282081460,51.2370849437,41.3430910667,52.8087975822,46.7034082851,57.4762767491,59.0068504503,65.0774437461,46.4573670945,51.3642745407,65.4751697373,42.2615285788,61.1181767044,59.8757431867,58.3377981067,40.6953411585,61.8042652808,50.9286637603,46.7277853458,62.2124296356,40.8699188424,42.3701308284,59.3313754381,60.2039291623,56.6392869845,53.3958949226,55.4368623605,62.4158166798,54.6578985866
54.7855992994,67.6004169592,55.9450202189,49.2157379850,63.2024046264,49.9236676922,48.7788391029,43.3135228075,56.2500696227,60.9729766811,57.3711794529,57.0120291835,67.1599319541,56.4092733146,50.8930711862,59.6367281746,51.4168641891,41.4881545441,52.9940916088,46.8672798932,57.6779478956,59.2138920308,65.3057856539,46.6203754001,51.5445000654,65.7049071750,42.4098146440,61.3326264472,60.0858335137,58.5424921351,40.8381318292,62.0211223520,51.1073608262,46.8917424873,62.4307188624,41.0133220664,42.5187979541,59.5395557028,60.4151710190,56.8380213248,53.5832489398,55.6313776670,62.6348195453,54.8496806869
54.9771573389,67.8367820535,56.1406321777,49.3878209849,63.4233920551,50.0982259708,48.9493944844,43.4649686914,56.4467481878,61.1861689072,57.5717779825,57.2113719429,67.3947568910,56.6065085360,51.0710189876,59.8452482032,51.5966434345,41.6332180215,53.1793856354,47.0311515012,57.8796190421,59.4209336113,65.5341275618,46.7833837057,51.7247255901,65.9346446126,42.5581007091,61.5470761900,60.2959238406,58.7471861636,40.9809224999,62.2379794231,51.2860578920,47.0556996289,62.6490080892,41.1567252904,42.6674650798,59.7477359675,60.6264128757,57.0367556651,53.7706029571,55.8258929736,62.8538224109,55.0414627872
55.1687153784,68.0731471477,56.3362441365,49.5599039849,63.6443794839,50.2727842495,49.1199498658,43.6164145754,56.6434267530,61.3993611334,57.7723765120,57.4107147022,67.6295818279,56.8037437573,51.2489667889,60.0537682317,51.7764226799,41.7782814989,53.3646796620,47.1950231092,58.0812901886,59.6279751918,65.7624694697,46.9463920113,51.9049511148,66.1643820503,42.7063867743,61.7615259329,60.5060141676,58.9518801920,41.1237131707,62.4548364943,51.4647549578,47.2196567705,62.8672973160,41.3001285144,42.8161322055,59.9559162322,60.8376547324,57.2354900054,53.9579569744,56.0204082801,63.0728252764,55.2332448875
55.3602734179,68.3095122420,56.5318560953,49.7319869848,63.8653669126,50.4473425281,49.2905052473,43.7678604593,56.8401053181,61.6125533596,57.9729750416,57.6100574616,67.8644067648,57.0009789787,51.4269145903,60.2622882603,51.9562019253,41.9233449764,53.5499736886,47.3588947172,58.2829613351,59.8350167724,65.9908113776,47.1094003169,52.0851766395,66.3941194880,42.8546728395,61.9759756757,60.7161044946,59.1565742205,41.2665038414,62.6716935654,51.6434520236,47.3836139120,63.0855865428,41.4435317384,42.9647993313,60.1640964969,61.0488965891,57.4342243457,54.1453109917,56.2149235866,63.2918281419,55.4250269878
55.5518314574,68.5458773363,56.7274680542,49.9040699848,64.0863543414,50.6219008068,49.4610606288,43.9193063433,57.0367838832,61.8257455857,58.1735735711,57.8094002210,68.0992317017,57.1982142001,51.6048623916,60.4708082889,52.1359811708,42.0684084538,53.7352677152,47.5227663252,58.4846324816,60.0420583529,66.2191532855,47.2724086225,52.2654021642,66.6238569257,43.0029589047,62.1904254185,60.9261948216,59.3612682489,41.4092945121,62.8885506366,51.8221490895,47.5475710536,63.3038757696,41.5869349624,43.1134664570,60.3722767616,61.2601384458,57.6329586860,54.3326650089,56.4094388931,63.5108310075,55.6168090881
