r,chain_1,chain_2,chain_3,chain_4,chain_5,chain_6,chain_7,chain_8,chain_9,chain_10,chain_11,chain_12,chain_13,chain_14,chain_15,chain_16,chain_17,chain_18,chain_19,chain_20,chain_21,chain_22,chain_23,chain_24,chain_25,chain_26,chain_27,chain_28,chain_29,chain_30,chain_31,chain_32,chain_33,chain_34,chain_35,chain_36,chain_37,chain_38,chain_39,chain_40,chain_41,chain_42,chain_43,chain_44,chain_45,chain_46,chain_47,chain_48,chain_49,chain_50,chain_51,chain_52,chain_53,chain_54,chain_55,chain_56,chain_57,chain_58,chain_59,chain_60,chain_61,chain_62,chain_63,chain_64,chain_65,chain_66,chain_67,chain_68,chain_69,chain_70,chain_71,chain_72,chain_73,chain_74,chain_75,chain_76,chain_77,chain_78,chain_79,chain_80,chain_81,chain_82,chain_83,chain_84,chain_85,chain_86,chain_87,chain_88,chain_89,chain_90,chain_91,chain_92,chain_93,chain_94,chain_95,chain_96,chain_97,chain_98,chain_99,chain_100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06656656656656657,0.0332832977704464,0.0332832977704464,0.033283344605959435,0.033283295160413576,0.033283327537008925,0.0332832977704464,0.033283359884796346,0.033283295160413576,0.033283327537008925,0.0332832977704464,0.0332832977704464,0.0332832977704464,0.03328320668177032,0.033283295160413576,0.0332832977704464,0.033283344605959435,0.03328335988498349,0.03328334199592661,0.0332832977704464,0.0332832977704464,0.0332832977704464,0.033283297770820675,0.0332832977704464,0.03328335988498349,0.0332832977704464,0.03328335988498349,0.0332832977704464,0.0332832977704464,0.0332832977704464,0.0332832977704464,0.0332832977704464,0.033283316055994626,0.0332832977704464,0.0332832977704464,0.033283316055994626,0.0332832977704464,0.0332832977704464,0.033283327537008925,0.0332832977704464,0.0332832977704464,0.0332832977704464,0.0332832977704464,0.0332832977704464,0.0332832977704464,0.033283344605959435,0.033283344605959435,0.0332832977704464,0.033283295160413576,0.0332832977704464,0.033283221960607234,0.03328325351690909,0.0332832977704464,0.0332832977704464,0.0332832977704464,0.0332832977704464,0.0332832977704464,0.03328334199592661,0.033283297770820675,0.0332832977704464,0.03328331304965758,0.033283327537008925,0.0332832977704464,0.0332832977704464,0.0332832977704464,0.0332832977704464,0.033283221960607234,0.03328335988498349,0.0332832977704464,0.0332832977704464,0.0332832977704464,0.033283327537008925,0.0332832977704464,0.0332832977704464,0.0332832977704464,0.033283327537008925,0.0332832977704464,0.0332832977704464,0.0332832977704464,0.03328335988498349,0.0332832977704464,0.033283327537008925,0.0332832977704464,0.0332832977704464,0.0332832977704464,0.0332832977704464,0.0332832977704464,0.0332832977704464,0.033283268795745995,0.0332832977704464,0.0332832977704464,0.0332832977704464,0.033283297770820675,0.0332832977704464,0.03328320668177032,0.033283316055994626,0.0332832977704464,0.033283268795745995,0.0332832977704464,0.0332832977704464,0.0332832977704464
0.13313313313313313,0.06656664154560381,0.0665665370774581,0.066566583654164,0.06656654373226711,0.066566583654164,0.06656664154560381,0.066566583654164,0.06656654373226711,0.06656664154560381,0.06656656656656655,0.06656656656656655,0.0665665370774581,0.066566583654164,0.06656654373226711,0.066566583654164,0.066566583654164,0.066566583654164,0.06656656656656655,0.0665665370774581,0.06656656656656655,0.0665665370774581,0.066566583654164,0.066566583654164,0.066566583654164,0.06656664154560381,0.066566583654164,0.066566583654164,0.06656657088724162,0.066566583654164,0.066566583654164,0.0665665370774581,0.06656652824712894,0.066566583654164,0.0665665370774581,0.06656652824712894,0.06656664154560381,0.06656664154560381,0.06656664154560381,0.06656656656656655,0.0665665370774581,0.06656656656656655,0.06656664154560381,0.06656664154560381,0.066566583654164,0.066566583654164,0.066566583654164,0.06656664154560381,0.06656656656656655,0.06656656656656655,0.066566583654164,0.06656652824712894,0.0665665370774581,0.06656656656656655,0.0665665370774581,0.066566583654164,0.066566583654164,0.06656656656656655,0.066566583654164,0.06656656656656655,0.06656655842098748,0.066566583654164,0.0665665370774581,0.066566583654164,0.066566583654164,0.06656664154560381,0.066566583654164,0.066566583654164,0.066566583654164,0.0665665370774581,0.06656656656656655,0.06656664154560381,0.06656664154560381,0.06656664154560381,0.06656664154560381,0.06656664154560381,0.066566583654164,0.0665665370774581,0.06656664154560381,0.066566583654164,0.0665665370774581,0.06656664154560381,0.06656656656656655,0.06656656656656655,0.06656656656656655,0.06656656656656655,0.066566583654164,0.066566583654164,0.066566583654164,0.06656664154560381,0.06656664154560381,0.06656656656656655,0.066566583654164,0.066566583654164,0.066566583654164,0.06656652824712894,0.066566583654164,0.066566583654164,0.06656656656656655,0.06656656656656655,0.066566583654164
0.1996996996996997,0.09984993848561088,0.09984984373190749,0.09984984503538084,0.09984992581623824,0.09984986730864472,0.09984993848561088,0.09984987214797597,0.09984992581623824,0.09984993364634115,0.09984984984984983,0.09984984984984983,0.09984984373190749,0.0998498673085832,0.09984992581623824,0.09984990047749294,0.09984984503538084,0.09984985466419578,0.09984993848561088,0.09984984373190749,0.09984984984984983,0.09984984373190749,0.09984986730864472,0.09984990047749294,0.09984987214791446,0.09984993848561088,0.09984986070861782,0.09984990047749294,0.0998499209769685,0.09984990047749294,0.09984990047749294,0.09984984373190749,0.09984990047749294,0.09984990047749294,0.09984984373190749,0.09984990047749294,0.09984993848561088,0.09984993848561088,0.09984993364634115,0.09984984984984983,0.09984984373190749,0.09984984984984983,0.09984993848561088,0.09984993848561088,0.09984986730864473,0.09984984503538084,0.09984984503538084,0.09984993848561088,0.09984992581623824,0.09984984984984983,0.09984985466431882,0.0998498064470662,0.09984984373190749,0.09984984984984983,0.09984984373190749,0.09984990047749294,0.09984990047749294,0.09984993848561088,0.09984986730864472,0.09984984984984983,0.09984985466419578,0.09984986730864472,0.09984984373190749,0.09984990047749294,0.09984990047749294,0.09984993848561088,0.09984985466431882,0.09984986070861782,0.09984990047749294,0.09984984373190749,0.09984984984984983,0.09984993364634115,0.09984993848561088,0.09984993848561088,0.09984993848561088,0.09984993364634115,0.09984990047749294,0.09984984373190749,0.09984993848561088,0.09984986070861782,0.09984984373190749,0.09984993364634115,0.09984984984984983,0.09984984984984983,0.09984984984984983,0.09984984984984983,0.09984986730864473,0.09984986730864473,0.09984992581636128,0.09984993848561088,0.09984993848561088,0.09984984984984983,0.09984977388333854,0.09984990047749294,0.0998498673085832,0.09984990047749294,0.09984986730864473,0.09984992581636128,0.09984984984984983,0.09984984984984983,0.09984990047749294
0.26626626626626626,0.13313319841443882,0.1331331331331331,0.13313312437817923,0.13313319841443882,0.13313315418930474,0.13313319841443882,0.1331331710818028,0.13313319841443882,0.13313323219943496,0.13313310962866268,0.13313310962866268,0.1331331331331331,0.13313315418930474,0.13313319841443882,0.13313315418930474,0.13313312437817923,0.1331331384411499,0.13313322574707484,0.1331331331331331,0.13313310962866268,0.1331331331331331,0.13313315418930474,0.13313315418930474,0.1331331710818028,0.13313322574707484,0.13313315984806956,0.13313315418930474,0.13313319841443882,0.13313315418930474,0.13313315418930474,0.1331331331331331,0.13313315418930474,0.13313315418930474,0.1331331331331331,0.13313315418930474,0.13313322574707484,0.13313322574707484,0.13313323219943496,0.13313310962866268,0.1331331331331331,0.13313310962866268,0.13313322574707484,0.13313322574707484,0.13313315418930474,0.13313312437817923,0.13313312437817923,0.13313322574707484,0.13313319841443882,0.13313310962866268,0.1331331384411499,0.13313311655718613,0.1331331331331331,0.13313310962866268,0.1331331331331331,0.13313315418930474,0.13313315418930474,0.13313322574707484,0.13313315418930474,0.13313310962866268,0.1331331384411499,0.13313315418930474,0.1331331331331331,0.13313315418930474,0.13313315418930474,0.13313322574707484,0.1331331384411499,0.13313315984806956,0.13313315418930474,0.1331331331331331,0.13313310962866268,0.13313323219943496,0.13313319841443882,0.13313319841443882,0.13313319841443882,0.13313323219943496,0.13313315418930474,0.1331331331331331,0.13313322574707484,0.13313315984806956,0.1331331331331331,0.13313323219943496,0.13313310962866268,0.13313310962866268,0.13313310962866268,0.13313310962866268,0.13313315418930474,0.13313315418930474,0.13313319841443882,0.13313322574707484,0.13313322574707484,0.13313310962866268,0.13313315418930474,0.13313315418930474,0.13313315418930474,0.13313315418930474,0.13313315418930474,0.13313319841443882,0.13313310962866268,0.13313310962866268,0.13313315418930474
0.3328328328328328,0.16641639756455545,0.16641639756455545,0.16641639756455545,0.16641639756455545,0.16641639756455545,0.16641639756455545,0.16641639756455545,0.16641639756455545,0.16641636258179418,0.1664163081173377,0.1664163081173377,0.16641639756455545,0.16641637064724465,0.16641639756455545,0.1664163567801073,0.16641639756455545,0.16641639756455545,0.1664163567801073,0.16641639756455545,0.1664163081173377,0.16641639756455545,0.1664163567801073,0.1664163567801073,0.16641634228313468,0.1664163567801073,0.16641639756455545,0.1664163567801073,0.16641636258179418,0.1664163567801073,0.1664163567801073,0.16641639756455545,0.16641637644893165,0.1664163567801073,0.16641639756455545,0.16641637644893165,0.1664163567801073,0.1664163567801073,0.16641636258179418,0.1664163081173377,0.16641639756455545,0.1664163081173377,0.1664163567801073,0.1664163567801073,0.16641639756455545,0.16641639756455545,0.16641639756455545,0.1664163567801073,0.1664163081173377,0.1664163081173377,0.16641639756455545,0.16641636258179418,0.16641639756455545,0.1664163081173377,0.16641639756455545,0.1664163567801073,0.1664163567801073,0.1664163567801073,0.1664163567801073,0.1664163081173377,0.16641639756455545,0.16641639756455545,0.16641639756455545,0.1664163567801073,0.1664163567801073,0.1664163567801073,0.16641639756455545,0.16641639756455545,0.1664163567801073,0.16641639756455545,0.1664163081173377,0.16641636258179418,0.16641639756455545,0.16641639756455545,0.16641639756455545,0.16641636258179418,0.1664163567801073,0.16641639756455545,0.1664163567801073,0.16641639756455545,0.16641639756455545,0.16641636258179418,0.1664163081173377,0.1664163081173377,0.1664163081173377,0.1664163081173377,0.16641639756455545,0.16641639756455545,0.16641639756455545,0.1664163567801073,0.1664163567801073,0.1664163081173377,0.16641637064724465,0.1664163567801073,0.16641637064724465,0.16641637644893165,0.16641639756455545,0.16641639756455545,0.1664163081173377,0.1664163081173377,0.1664163567801073
0.3993993993993994,0.19969972165526595,0.19969969969969967,0.1996996856713189,0.19969974699401447,0.1996997279506851,0.19969972165526595,0.1996996714487445,0.19969974699401447,0.19969972165526595,0.19969969969969967,0.19969969969969967,0.19969969969969967,0.19969972165529604,0.19969974699401447,0.1996997532893738,0.1996996856713189,0.19969968500489071,0.19969972165526595,0.19969969969969967,0.19969969969969967,0.19969969969969967,0.1996997279506851,0.1996997532893738,0.19969967144871442,0.19969972165526595,0.19969972165526595,0.1996997532893738,0.19969976296791464,0.1996997532893738,0.1996997532893738,0.19969969969969967,0.19969976926327412,0.1996997532893738,0.19969969969969967,0.19969976926327412,0.19969972165526595,0.19969972165526595,0.19969972165526595,0.19969969969969967,0.19969969969969967,0.19969969969969967,0.19969972165526595,0.19969972165526595,0.19969972165526595,0.1996996856713189,0.1996996856713189,0.19969972165526595,0.19969974699401447,0.19969969969969967,0.19969968500489071,0.19969966699716452,0.19969969969969967,0.19969969969969967,0.19969969969969967,0.1996997532893738,0.1996997532893738,0.19969972165526595,0.1996997279506851,0.19969969969969967,0.19969969969969967,0.1996997279506851,0.19969969969969967,0.1996997532893738,0.1996997532893738,0.19969972165526595,0.19969968500489071,0.19969972165526595,0.1996997532893738,0.19969969969969967,0.19969969969969967,0.19969972165526595,0.19969972165526595,0.19969972165526595,0.19969972165526595,0.19969972165526595,0.1996997532893738,0.19969969969969967,0.19969972165526595,0.19969972165526595,0.19969969969969967,0.19969972165526595,0.19969969969969967,0.19969969969969967,0.19969969969969967,0.19969969969969967,0.19969972165526595,0.19969972165526595,0.19969974699401447,0.19969972165526595,0.19969972165526595,0.19969969969969967,0.19969976926327412,0.1996997532893738,0.19969972165529604,0.19969976926327412,0.19969972165526595,0.19969974699401447,0.19969969969969967,0.19969969969969967,0.1996997532893738
0.46596596596596596,0.23298298977201234,0.2329830374145474,0.2329830374145474,0.23298300501918687,0.23298301004538977,0.23298298977201234,0.23298298977201234,0.23298300501918687,0.23298301004538977,0.2329830374145474,0.2329830374145474,0.2329830374145474,0.23298301004538977,0.23298300501918687,0.23298300785267306,0.2329830374145474,0.2329830374145474,0.2329829735295931,0.2329830374145474,0.2329830374145474,0.2329830374145474,0.23298300785267306,0.23298300785267306,0.23298298977201234,0.23298300785267306,0.2329830078526731,0.23298300785267306,0.23298301483128497,0.23298300785267306,0.23298300785267306,0.2329830374145474,0.232982971580686,0.23298300785267306,0.2329830374145474,0.232982971580686,0.23298300785267306,0.23298300785267306,0.23298301004538977,0.2329830374145474,0.2329830374145474,0.2329830374145474,0.23298300785267306,0.23298300785267306,0.23298300785267306,0.2329830374145474,0.2329830374145474,0.23298300785267306,0.23298298977201234,0.2329830374145474,0.2329830374145474,0.23298296273929509,0.2329830374145474,0.2329830374145474,0.2329830374145474,0.23298300785267306,0.23298300785267306,0.2329829735295931,0.23298300785267306,0.2329830374145474,0.23298298977201234,0.23298301004538977,0.2329830374145474,0.23298300785267306,0.23298300785267306,0.23298300785267306,0.2329830374145474,0.2329830078526731,0.23298300785267306,0.2329830374145474,0.2329830374145474,0.23298301004538977,0.23298298977201234,0.23298298977201234,0.23298298977201234,0.23298301004538977,0.23298300785267306,0.2329830374145474,0.23298300785267306,0.2329830078526731,0.2329830374145474,0.23298301004538977,0.2329830374145474,0.2329830374145474,0.2329830374145474,0.2329830374145474,0.23298300785267306,0.23298300785267306,0.23298300785267306,0.23298300785267306,0.23298300785267306,0.2329830374145474,0.23298300785267306,0.23298300785267306,0.23298301004538977,0.232982971580686,0.23298300785267306,0.23298300785267306,0.2329830374145474,0.2329830374145474,0.23298300785267306
0.5325325325325325,0.2662662735489665,0.26626629373638844,0.2662663354969002,0.2662662735489665,0.26626634840166624,0.2662662735489665,0.2662662735489887,0.2662662735489665,0.2662662937363885,0.26626629373638844,0.26626629373638844,0.26626629373638844,0.2662662589835437,0.2662662735489665,0.26626634840166624,0.2662663354969002,0.26626629373638844,0.2662662662662662,0.26626629373638844,0.26626629373638844,0.26626629373638844,0.26626634840166624,0.26626634840166624,0.2662662735489665,0.2662662937363885,0.266266301711945,0.26626634840166624,0.2662662735489665,0.26626634840166624,0.26626634840166624,0.26626629373638844,0.2662662472692524,0.26626634840166624,0.26626629373638844,0.2662662472692524,0.2662662937363885,0.2662662937363885,0.2662662937363885,0.26626629373638844,0.26626629373638844,0.26626629373638844,0.2662662937363885,0.2662662937363885,0.2662663275213881,0.2662663354969002,0.2662663354969002,0.2662662937363885,0.2662662735489665,0.26626629373638844,0.2662661970356324,0.2662662472692524,0.26626629373638844,0.26626629373638844,0.26626629373638844,0.26626634840166624,0.26626634840166624,0.2662662662662662,0.26626634840166624,0.26626629373638844,0.2662662735489665,0.26626634840166624,0.26626629373638844,0.26626634840166624,0.26626634840166624,0.2662662937363885,0.2662661970356324,0.266266301711945,0.26626634840166624,0.26626629373638844,0.26626629373638844,0.2662662937363885,0.2662662735489665,0.2662662735489665,0.2662662735489665,0.2662662937363885,0.26626634840166624,0.26626629373638844,0.2662662937363885,0.266266301711945,0.26626629373638844,0.2662662937363885,0.26626629373638844,0.26626629373638844,0.26626629373638844,0.26626629373638844,0.2662663275213881,0.2662663275213881,0.26626620501118897,0.2662662937363885,0.2662662937363885,0.26626629373638844,0.26626632752134366,0.26626634840166624,0.2662662589835437,0.2662662472692524,0.2662663275213881,0.26626620501118897,0.26626629373638844,0.26626629373638844,0.26626634840166624
0.5990990990990991,0.29954957962010387,0.2995496120829183,0.29954960311041706,0.29954957962010387,0.29954957962010387,0.29954957962010387,0.29954957962010387,0.29954957962010387,0.29954957962010387,0.2995496411185422,0.2995496411185422,0.2995496120829183,0.29954960311041706,0.29954957962010387,0.2995495495495495,0.29954960311041706,0.2995496411185422,0.2995495417235577,0.2995496120829183,0.2995496411185422,0.2995496120829183,0.29954954177317833,0.2995495495495495,0.29954957962010387,0.2995495495495495,0.29954955732592065,0.2995495495495495,0.29954957962010387,0.2995495495495495,0.2995495495495495,0.2995496120829183,0.29954957962010387,0.2995495495495495,0.2995496120829183,0.29954957962010387,0.2995495495495495,0.2995495495495495,0.29954957962010387,0.2995496411185422,0.2995496120829183,0.2995496411185422,0.2995495495495495,0.2995495495495495,0.2995495885926051,0.29954960311041706,0.29954960311041706,0.2995495495495495,0.2995496411185422,0.2995496411185422,0.29954957962010387,0.2995495495495495,0.2995496120829183,0.2995496411185422,0.2995496120829183,0.2995495495495495,0.2995495495495495,0.2995495417235577,0.29954954177317833,0.2995496411185422,0.29954955732592065,0.29954957962010387,0.2995496120829183,0.2995495495495495,0.2995495495495495,0.2995495495495495,0.29954957962010387,0.29954955732592065,0.2995495495495495,0.2995496120829183,0.2995496411185422,0.29954957962010387,0.29954957962010387,0.29954957962010387,0.29954957962010387,0.29954957962010387,0.2995495495495495,0.2995496120829183,0.2995495495495495,0.29954955732592065,0.2995496120829183,0.29954957962010387,0.2995496411185422,0.2995496411185422,0.2995496411185422,0.2995496411185422,0.2995495885926051,0.2995495885926051,0.29954957962010387,0.2995495495495495,0.2995495495495495,0.2995496411185422,0.29954960311041706,0.2995495495495495,0.29954960311041706,0.29954957962010387,0.2995495885926051,0.29954957962010387,0.2995496411185422,0.2995496411185422,0.2995495495495495
