r,f_simulation_mean,f_theory,valid_trajectories_count
5.68504,2.64850208749272,1.0006705017304085,300
5.710648288288288,2.6874666724088287,1.009133714192308,300
5.736256576576577,2.611667410825554,1.0176519420812384,300
5.761864864864865,2.6162683950008403,1.0262238891540831,300
5.787473153153154,2.5878134863960267,1.034848106606384,300
5.813081441441442,2.5771863864978632,1.0435229858228012,300
5.8386897297297295,2.564353117628603,1.0522467514140943,300
5.864298018018018,2.623291055018965,1.0610174546558457,300
5.889906306306306,2.61069395308679,1.069832967456165,300
5.915514594594595,2.670366455195804,1.0786909769910187,300
5.941122882882883,2.731486670398033,1.0875889811560473,300
5.966731171171172,2.79430398298579,1.0965242849923085,300
5.992339459459459,2.8544385593141213,1.105493998249602,300
6.017947747747748,2.8499012706664404,1.1144950342543152,300
6.043556036036036,2.8439713751880453,1.1235241102482967,300
6.0691643243243245,2.8140884835285944,1.1325777493605544,300
6.094772612612613,2.827179650549292,1.141652284363822,300
6.120380900900901,2.89077172031422,1.1507438633528086,300
6.145989189189189,2.9563140620234494,1.1598484574597907,300
6.171597477477477,2.835428117164842,1.1689618706959068,300
6.197205765765766,2.8692374867011177,1.1780797519731243,300
6.222814054054054,2.9330303716046737,1.187197609322742,300
6.248422342342343,2.998386721222512,1.1963108262820017,300
6.274030630630631,3.0653022775215715,1.2054146803720611,300
6.2996389189189195,3.0736119836926536,1.214504363539455,300
6.325247207207207,3.057302945497661,1.2235750043809162,300
6.350855495495495,3.015932751771453,1.2326216919200244,300
6.376463783783784,3.046292520101656,1.241639500655536,300
6.402072072072072,3.112723835704642,1.2506235165577415,300
6.427680360360361,3.180897536693017,1.259568863652697,300
6.453288648648649,3.2503328761980916,1.2684707308067666,300
6.478896936936937,3.2160644129205873,1.2773243983069469,300
6.504505225225225,3.174650768010773,1.2861252638272451,300
6.5301135135135135,3.2429190143956435,1.2948688673783486,300
6.555721801801802,3.312373786013964,1.303550914857088,300
6.58133009009009,3.1703036581883137,1.3121672998429947,300
6.606938378378379,3.215856051792917,1.3207141233305075,300
6.632546666666667,3.233484796950922,1.3291877111353214,300
6.658154954954955,3.2563070918281096,1.3375846287698288,300
6.683763243243243,3.2678146547221405,1.3459016936433987,300
6.709371531531532,3.2789049129690406,1.3541359845056433,300
6.73497981981982,3.244416099538266,1.3622848481126422,300
6.7605881081081085,3.215209152874388,1.3703459031549143,300
6.786196396396397,3.205551296550102,1.3783170415398551,300
6.8118046846846845,3.203513953202217,1.386196427168821,300
6.837412972972973,3.2683516500365015,1.3939824923888966,300
6.863021261261261,3.2232058953792078,1.4016739323309042,300
6.88862954954955,3.2563221651207717,1.4092696973682348,300
6.914237837837838,3.250163057051532,1.4167689839456648,300
6.939846126126127,3.315233031716662,1.4241712240339999,300
6.965454414414415,3.1827505025208898,1.4314760734659289,300
6.991062702702703,3.2286728382643313,1.438683399401731,300
7.016670990990991,3.222228632138681,1.4457932671616338,300
7.042279279279279,3.2857919338647372,1.4528059266456173,300
7.067887567567568,3.3006951863578444,1.4597217985425308,300
7.093495855855856,3.2887599590107546,1.4665414605093914,300
7.119104144144145,3.266132549401619,1.4732656334797265,300
7.144712432432432,3.3296822373338637,1.4798951682374866,300
7.170320720720721,3.3948502725337426,1.486431032371153,300
7.195929009009009,3.3893980334636074,1.492874297701615,300
7.2215372972972975,3.4555066066403675,1.4992261282577362,300
7.247145585585586,3.412627469149371,1.5054877688553967,300
7.272753873873874,3.4469373656584623,1.5116605343194995,300
7.298362162162162,3.4422576110523035,1.5177457993739574,300
7.32397045045045,3.508891836233454,1.5237449892121055,300
7.349578738738739,3.5770574916982345,1.5296595707492116,300
7.375187027027027,3.5750112092582853,1.5354910445497745,300
7.400795315315316,3.603425070035114,1.5412409374148786,300
7.426403603603604,3.642891029625248,1.546910795608981,300
7.4520118918918925,3.713365101634695,1.5525021787009186,300
7.47762018018018,3.7855589204815807,1.5580166539905134,300
7.5032284684684685,3.859174305894497,1.56345579148976,300
7.528836756756757,3.863024466090346,1.5688211594260717,300
7.554445045045045,3.9382261307343938,1.5741143202342787,300
7.580053333333334,4.015120783122466,1.5793368270039092,300
7.605661621621622,4.092201683056353,1.584490220348602,300
7.63126990990991,4.101502982042025,1.5895760256652485,300
7.656878198198198,4.038839468829861,1.59459575075148,300
7.682486486486487,4.117103900424257,1.5995508837513621,300
7.708094774774775,4.195696339412355,1.6044428914007813,300
7.733703063063063,4.207016121914698,1.6092732175449804,300
7.759311351351352,4.252541478917633,1.61404328190331,300
7.784919639639639,4.292841135480719,1.6187544790568518,300
7.810527927927928,4.31081848351712,1.6234081776368796,300
7.836136216216216,4.340035007092703,1.6280057196934967,300
7.861744504504505,4.4066247167851165,1.6325484202254081,300
7.887352792792793,4.42016209007209,1.6370375668532773,300
7.9129610810810815,4.505249784294691,1.6414744196205857,300
7.93856936936937,4.52121669288334,1.6458602109072717,300
7.9641776576576575,4.5363879884700555,1.6501961454427183,300
7.989785945945946,4.51912324912322,1.6544834004058804,300
8.015394234234234,4.540921494071546,1.6587231256014587,300
8.041002522522522,4.501444494676551,1.6629164437020973,300
8.066610810810811,4.524472578242786,1.6670644505475398,300
8.092219099099099,4.610290886111734,1.6711682154925815,300
8.117827387387388,4.626637212321437,1.6752287817964866,300
8.143435675675676,4.714498865995695,1.679247167047284,300
8.169043963963965,4.721346617114044,1.6832243636150714,300
8.194652252252252,4.665078865208075,1.687161339129053,300
8.22026054054054,4.553584933643051,1.6910590369736556,300
8.24586882882883,4.5677073340997065,1.6949183767995541,300
8.271477117117117,4.597404844543516,1.6987402550459314,300
8.297085405405406,4.669500574419954,1.7025255454707289,300
8.322693693693694,4.644329738503678,1.7062750996860134,300
8.348301981981983,4.625516309746098,1.709989747695962,300
8.37391027027027,4.640864717165211,1.7136702984352588,300
8.399518558558558,4.48673568744991,1.7173175403059957,300
8.425126846846847,4.5339847669740525,1.7209322417114674,300
8.450735135135135,4.5484235823476,1.7245151515851418,300
8.476343423423424,4.63468279066364,1.7280669999142744,300
8.501951711711712,4.716861359013951,1.7315884982562295,300
8.52756,4.741142928725467,1.7350803402472723,300
8.553168288288289,4.831722445657746,1.7385432021028455,300
8.578776576576576,4.853128034520278,1.741977743108765,300
8.604384864864866,4.946609870322866,1.7453846061028369,300
8.629993153153153,4.9330647573612,1.7487644179465014,300
8.655601441441442,4.937600243143194,1.7521177899862082,300
8.68120972972973,5.020993669696134,1.755445318504281,300
8.706818018018017,5.048405259529632,1.7587475851591363,300
8.732426306306307,5.148118930581183,1.7620251574147365,300
8.758034594594594,5.237967355966059,1.7652785889592528,300
8.783642882882884,5.283651346833755,1.7685084201129297,300
8.809251171171171,5.343497759590579,1.7717151782251979,300
8.83485945945946,5.426770104934258,1.7748993780611084,300
8.860467747747748,5.537378040608158,1.778061522177196,300
8.886076036036036,5.651095649784643,1.781202101286904,300
8.911684324324325,5.768150777135943,1.7843215946157218,300
8.937292612612612,5.888486351474825,1.7874204702462015,300
8.962900900900902,5.962055530349118,1.7904991854530472,300
8.98850918918919,5.928042175592318,1.7935581870284663,300
