r,f,p_f,p_u
7.916666666666666,0.5284548466039539,0.05816488138047711,0.9418351186195228
7.94044044044044,0.5302118638675377,0.0572097959752983,0.9427902040247017
7.964214214214214,0.5319776052166748,0.05626482381846086,0.9437351761815391
7.987987987987988,0.5337521483381554,0.05532994354295667,0.9446700564570434
8.011761761761761,0.5355355711728754,0.05440513302986988,0.9455948669701302
8.035535535535535,0.5373279519095892,0.05349036939893969,0.9465096306010603
8.05930930930931,0.539129368978491,0.05258562899932738,0.9474143710006726
8.083083083083082,0.5409399010446267,0.05169088740060116,0.9483091125993989
8.106856856856856,0.5427596270011411,0.05080611938395091,0.9491938806160491
8.13063063063063,0.5445886259623589,0.04993129893364715,0.9500687010663529
8.154404404404405,0.5464269772567151,0.04906639922875356,0.9509336007712464
8.178178178178177,0.5482747604195254,0.04821139263511099,0.951788607364889
8.201951951951951,0.5501320551856131,0.04736625069760199,0.952633749302398
8.225725725725725,0.5519989414817909,0.0465309441327116,0.9534690558672884
8.2494994994995,0.5538754994192031,0.04570544282139773,0.9542945571786022
8.273273273273272,0.5557618092855426,0.044889715802281446,0.9551102841977186
8.297047047047046,0.5576579515371358,0.04408373126517578,0.9559162687348243
8.32082082082082,0.5595640067909119,0.04328745654496246,0.9567125434550375
8.344594594594595,0.5614800558162616,0.04250085811583079,0.9574991418841692
8.368368368368367,0.5634061795267905,0.04172390158589346,0.9582760984141065
8.392142142142141,0.5653424589719757,0.040956551692191735,0.9590434483078083
8.415915915915916,0.5672889753287342,0.040198772296103275,0.9598012277038968
8.43968968968969,0.5692458098929146,0.039450526379165074,0.9605494736208349
8.463463463463462,0.5712130440707129,0.03871177603932687,0.9612882239606731
8.487237237237236,0.5731907593700318,0.03798248248764504,0.962017517512355
8.51101101101101,0.5751790373917848,0.03726260604543189,0.9627373939545681
8.534784784784785,0.5771779598211604,0.036552106141871314,0.9634478938581287
8.558558558558557,0.5791876084188534,0.03585094131211456,0.9641490586878855
8.582332332332332,0.5812080650122776,0.03515906919586619,0.9648409308041338
8.606106106106106,0.5832394114867665,0.03447644653647386,0.9655235534635261
8.62987987987988,0.5852817297767765,0.03380302918053197,0.966196970819468
8.653653653653652,0.5873351018571041,0.03313877207801067,0.9668612279219894
8.677427427427427,0.5893996097341293,0.03248362928292011,0.9675163707170799
8.7012012012012,0.591475335437093,0.03183755395452205,0.968162446045478
8.724974974974975,0.5935623610094304,0.031200498359095493,0.9687995016409046
8.748748748748747,0.5956607685001637,0.03057241387226831,0.9694275861277317
8.772522522522522,0.5977706399553734,0.029953250981922093,0.9700467490180779
8.796296296296296,0.5998920574097583,0.029342959291679016,0.970657040708321
8.82007007007007,0.6020251028782992,0.028741487524978192,0.9712585124750218
8.843843843843842,0.6041698583480426,0.028148783529747624,0.9718512164702524
8.867617617617617,0.6063264057700132,0.027564794283679733,0.9724352057163203
8.891391391391391,0.6084948270512731,0.026989465900115084,0.9730105340998849
8.915165165165165,0.6106752040471416,0.02642274363453948,0.9735772563654606
8.938938938938938,0.6128676185535898,0.025864571891698624,0.9741354281083013
8.962712712712712,0.6150721522998264,0.025314894233333912,0.9746851057666661
8.986486486486486,0.6172888869410833,0.024773653386543085,0.9752263466134569
9.01026026026026,0.6195179040516251,0.02424079125276589,0.9757592087472341
9.034034034034033,0.6217592851179888,0.023716248917397733,0.9762837510826022
9.057807807807807,0.6240131115324762,0.023199966660030033,0.97680003333997
9.081581581581581,0.6262794645869052,0.022691883965318654,0.9773081160346814
9.105355355355355,0.6285584254666435,0.02219193953447706,0.9778080604655229
9.12912912912913,0.6308500752449323,0.02170007129739363,0.9782999287026064
9.152902902902902,0.6331544948775197,0.021216216425368542,0.9787837835746315
9.176676676676676,0.6354717651976168,0.020740311344467015,0.979259688655533
9.20045045045045,0.6378019669111871,0.02027229174948408,0.9797277082505159
9.224224224224224,0.6401451805925891,0.019812092618514084,0.9801879073814859
9.247997997997997,0.6425014866805844,0.01935964822811843,0.9806403517718816
9.271771771771771,0.6448709654747199,0.018914892169084478,0.9810851078309155
9.295545545545545,0.6472536971321061,0.018477757362765364,0.9815222426372346
9.31931931931932,0.6496497616645973,0.018048176077992403,0.9819518239220076
9.343093093093092,0.6520592389363893,0.017626079948548805,0.9823739200514512
9.366866866866866,0.6544822086620484,0.017211399991192842,0.9827886000088072
9.39064064064064,0.6569187504049807,0.01680406662421868,0.9831959333757814
9.414414414414415,0.6593689435763549,0.016404009686540905,0.9835959903134591
9.438188188188187,0.6618328674344888,0.01601115845728863,0.9839888415427114
