r,r1,r2,n1,n2
0.0,0.0,0.0,0.0,0.0
0.01046046046046046,0.0052302165374874384,0.005230243922973021,0.0,0.0
0.02092092092092092,0.010460468729134476,0.010460452191786443,0.0,0.0
0.03138138138138138,0.01569069782281851,0.015690683558562867,0.0,0.0
0.04184184184184184,0.020920939452982092,0.020920902388859745,0.0,0.0
0.052302302302302296,0.026151151151151145,0.02615115115115115,0.0,0.0
0.06276276276276276,0.03138139542165865,0.031381367341104104,0.0,0.0
0.07322322322322322,0.03661163904273002,0.0366115841804932,0.0,0.0
0.08368368368368367,0.04184185438604285,0.041841829297640826,0.0,0.0
0.09414414414414413,0.04707208576763227,0.047072058376511856,0.0,0.0
0.10460460460460459,0.05230233452337555,0.05230227008122904,0.0,0.0
0.11506506506506506,0.05753256731743078,0.057532497747634276,0.0,0.0
0.1255255255255255,0.06276277925487825,0.06276274627064726,0.0,0.0
0.13598598598598596,0.06799298865120607,0.0679929973347799,0.0,0.0
0.14644644644644644,0.07322323206204176,0.07322321438440468,0.0,0.0
0.1569069069069069,0.07845346790494565,0.07845343900196125,0.0,0.0
0.16736736736736735,0.0836836988763867,0.08368366849098065,0.0,0.0
0.1778278278278278,0.08891392984779313,0.08891389798003467,0.0,0.0
0.18828828828828825,0.09414414887386076,0.0941441394144275,0.0,0.0
0.19874874874874873,0.09937437918166786,0.09937436956708087,0.0,0.0
0.20920920920920918,0.10460462257731042,0.10460458663189877,0.0,0.0
0.21966966966966964,0.10983484475972928,0.10983482490994036,0.0,0.0
0.23013013013013012,0.11506504596172862,0.1150650841684015,0.0,0.0
0.24059059059059057,0.12029525453293702,0.12029533605765355,0.0,0.0
0.251051051051051,0.1255255457594396,0.1255255052916114,0.0,0.0
0.2615115115115115,0.1307557349565397,0.13075577655497178,0.0,0.0
0.2719719719719719,0.13598596869469814,0.13598600327727378,0.0,0.0
0.2824324324324324,0.14121623271812783,0.14121619971430455,0.0,0.0
0.2928928928928929,0.14644649462091328,0.1464463982719796,0.0,0.0
0.30335335335335334,0.15167668784278074,0.1516766655105726,0.0,0.0
0.3138138138138138,0.1569069447810101,0.15690686903280368,0.0,0.0
0.32427427427427424,0.16213709811167354,0.1621371761626007,0.0,0.0
0.3347347347347347,0.1673673731831599,0.1673673615515748,0.0,0.0
0.34519519519519515,0.1725975715524653,0.17259762364272985,0.0,0.0
0.3556556556556556,0.17782784774381588,0.17782780791183972,0.0,0.0
0.36611611611611605,0.18305804596101186,0.1830580701551042,0.0,0.0
0.3765765765765765,0.18828830917972678,0.18828826739684973,0.0,0.0
0.387037037037037,0.19351854650851627,0.19351849052852074,0.0,0.0
0.39749749749749747,0.19874876131125616,0.1987487361862413,0.0,0.0
0.4079579579579579,0.2039789726201484,0.2039789853378095,0.0,0.0
0.41841841841841837,0.20920922208203832,0.20920919633638005,0.0,0.0
0.4288788788788788,0.21443942641147104,0.21443945246740778,0.0,0.0
0.4393393393393393,0.2196696696696696,0.21966966966966966,0.0,0.0
0.4497997997997997,0.22489986892524663,0.2248999308745531,0.0,0.0
0.46026026026026023,0.2301301368768578,0.23013012338340244,0.0,0.0
0.4707207207207207,0.2353603467117645,0.23536037400895618,0.0,0.0
0.48118118118118114,0.2405905767868537,0.24059060439432745,0.0,0.0
0.4916416416416416,0.24582084669353474,0.24582079494810685,0.0,0.0
0.502102102102102,0.25105108485222655,0.2510510172498755,0.0,0.0
0.5125625625625625,0.2562812469148041,0.2562813156477584,0.0,0.0
0.523023023023023,0.26151148441287964,0.2615115386101433,0.0,0.0
0.5334834834834834,0.26674170624466087,0.26674177723882253,0.0,0.0
0.5439439439439439,0.27197193590960017,0.2719720080343437,0.0,0.0
0.5544044044044043,0.27720217387765245,0.27720223052675186,0.0,0.0
0.5648648648648648,0.2824324611656321,0.28243240369923267,0.0,0.0
0.5753253253253252,0.28766264746254244,0.28766267786278277,0.0,0.0
0.5857857857857858,0.29289287753762905,0.2928929082481567,0.0,0.0
0.5962462462462462,0.2981231308783369,0.2981231153679093,0.0,0.0
0.6067067067067067,0.30335334552056265,0.30335336118614403,0.0,0.0
0.6171671671671671,0.30858361435996945,0.3085835528071977,0.0,0.0
0.6276276276276276,0.31381381381381374,0.31381381381381385,0.0,0.0
0.638088088088088,0.3190440521095652,0.3190440359785228,0.0,0.0
0.6485485485485485,0.32427426613117616,0.32427428241737233,0.0,0.0
0.6590090090090089,0.32950453691545656,0.3295044720935524,0.0,0.0
0.6694694694694694,0.33473477758073145,0.33473469188873795,0.0,0.0
0.6799299299299298,0.3399649981931868,0.339964931736743,0.0,0.0
0.6903903903903903,0.34519516155833413,0.34519522883205617,0.0,0.0
0.7008508508508507,0.35042544248739016,0.3504254083634606,0.0,0.0
0.7113113113113112,0.35565566426421474,0.35565564704709646,0.0,0.0
0.7217717717717717,0.3608859119442943,0.36088585982747734,0.0,0.0
0.7322322322322321,0.3661161248798289,0.3661161073524032,0.0,0.0
0.7426926926926926,0.371346355187636,0.3713463375050566,0.0,0.0
0.753153153153153,0.3765766239449898,0.3765765292081632,0.0,0.0
0.7636136136136136,0.3818068433041434,0.3818067703094702,0.0,0.0
0.774074074074074,0.38703706486899203,0.387037009205082,0.0,0.0
0.7845345345345345,0.39226731633158674,0.39226721820294774,0.0,0.0
0.7949949949949949,0.3974975251850199,0.397497469809975,0.0,0.0
0.8054554554554554,0.4027277370344785,0.4027277184209769,0.0,0.0
0.8159159159159158,0.40795793918930956,0.4079579767266063,0.0,0.0
0.8263763763763763,0.4131882176754556,0.4131881587009207,0.0,0.0
0.8368368368368367,0.4184184482367483,0.41841838860008845,0.0,0.0
0.8472972972972972,0.4236486197974742,0.423648677499823,0.0,0.0
0.8577577577577576,0.42887884979497387,0.4288789079627838,0.0,0.0
0.8682182182182181,0.43410913992062633,0.43410907829759177,0.0,0.0
0.8786786786786785,0.43933930819675204,0.4393393704819265,0.0,0.0
0.889139139139139,0.44456953809592625,0.44456960104321275,0.0,0.0
0.8995995995995995,0.44979977978991476,0.4497998198096847,0.0,0.0
0.9100600600600599,0.4550299978942555,0.4550300621658044,0.0,0.0
0.9205205205205205,0.4602602602602601,0.46026026026026035,0.0,0.0
0.9309809809809809,0.4654905212035101,0.46549045977747083,0.0,0.0
0.9414414414414414,0.47072075166647087,0.4707206897749705,0.0,0.0
0.9519019019019018,0.47595098212943165,0.47595091977247017,0.0,0.0
0.9623623623623623,0.48118114739009465,0.4811812149722676,0.0,0.0
0.9728228228228227,0.4864114008634308,0.4864114219593919,0.0,0.0
0.9832832832832832,0.49164166289275635,0.49164162039052683,0.0,0.0
0.9937437437437436,0.4968718932781402,0.49687185046560345,0.0,0.0
1.004204204204204,0.5021021236635241,0.50210208054068,0.0,0.0
1.0146646646646647,0.5073323540489082,0.5073323106157565,0.0,0.0
1.025125125125125,0.5125625267851068,0.5125625983400182,0.0,0.0
1.0355855855855856,0.5177927802802266,0.517792805305359,0.0,0.0
1.046046046046046,0.5230230008409862,0.5230230452050597,0.0,0.0
1.0565065065065065,0.5282532197474731,0.5282532867590334,0.0,0.0
1.0669669669669668,0.5334834463817779,0.5334835205851889,0.0,0.0
1.0774274274274274,0.5387137511464805,0.5387136762809469,0.0,0.0
1.0878878878878877,0.5439439061801133,0.5439439817077744,0.0,0.0
1.0983483483483483,0.5491741971319796,0.5491741512163687,0.0,0.0
1.1088088088088086,0.5544044390738483,0.5544043697349603,0.0,0.0
1.1192692692692692,0.5596346733916513,0.5596345958776179,0.0,0.0
1.1297297297297295,0.5648648882881313,0.5648648414415982,0.0,0.0
1.14019019019019,0.5700951304627258,0.5700950597274643,0.0,0.0
1.1506506506506504,0.5753253015917514,0.575325349058899,0.0,0.0
1.161111111111111,0.5805555372520871,0.5805555738590239,0.0,0.0
1.1715715715715715,0.5857857978077263,0.5857857737638452,0.0,0.0
1.1820320320320319,0.591016040215051,0.5910159918169808,0.0,0.0
1.1924924924924925,0.596246270600435,0.5962462218920574,0.0,0.0
1.2029529529529528,0.6014765132404905,0.6014764397124623,0.0,0.0
1.2134134134134134,0.6067066943744587,0.6067067190389547,0.0,0.0
1.2238738738738737,0.6119369493467617,0.611936924527112,0.0,0.0
1.2343343343343343,0.6171671500706435,0.6171671842636908,0.0,0.0
1.2447947947947946,0.6223974099623758,0.6223973848324188,0.0,0.0
1.2552552552552552,0.6276276529127386,0.6276276023425166,0.0,0.0
1.2657157157157155,0.6328578705779899,0.6328578451377256,0.0,0.0
1.276176176176176,0.6380881008857991,0.6380880752903769,0.0,0.0
1.2866366366366364,0.6433183020284798,0.6433183346081566,0.0,0.0
1.297097097097097,0.6485485744542764,0.6485485226428206,0.0,0.0
1.3075575575575573,0.6537787918092183,0.653778765748339,0.0,0.0
1.3180180180180179,0.6590090352250422,0.6590089827929757,0.0,0.0
1.3284784784784782,0.664239265610426,0.6642392128680522,0.0,0.0
1.3389389389389388,0.6694694827326395,0.6694694562062993,0.0,0.0
1.3493993993993993,0.6746996863589565,0.6746997130404428,0.0,0.0
1.3598598598598597,0.6799299433482537,0.679929916511606,0.0,0.0
1.3703203203203203,0.6851601871519619,0.6851601331683583,0.0,0.0
1.3807807807807806,0.6903903903903902,0.6903903903903904,0.0,0.0
1.3912412412412412,0.6956206069695661,0.6956206342716751,0.0,0.0
1.4017017017017015,0.7008508783081135,0.700850823393588,0.0,0.0
1.412162162162162,0.7060810948872891,0.706081067274873,0.0,0.0
1.4226226226226224,0.7113113251950962,0.7113112974275262,0.0,0.0
1.433083083083083,0.7165415136188196,0.7165415694642634,0.0,0.0
1.4435435435435433,0.7217717858107103,0.721771757732833,0.0,0.0
1.4540040040040039,0.7270020161185174,0.7270019878854864,0.0,0.0
1.4644644644644642,0.7322322180381414,0.7322322464263228,0.0,0.0
1.4749249249249248,0.737462491005801,0.7374624339191238,0.0,0.0
1.4853853853853851,0.742692663994202,0.7426927213911831,0.0,0.0
1.4958458458458457,0.7479229373497458,0.7479229084960999,0.0,0.0
1.506306306306306,0.7531531386487513,0.7531531676575547,0.0,0.0
1.5167667667667666,0.7583833833833832,0.7583833833833834,0.0,0.0
1.5272272272272271,0.763613628273167,0.7636135989540601,0.0,0.0
1.5376876876876875,0.7688438733181047,0.7688438143695828,0.0,0.0
1.548148148148148,0.7740741037034886,0.7740740444446594,0.0,0.0
1.5586086086086084,0.7793043340888742,0.7793042745197342,0.0,0.0
1.569069069069069,0.7845345495043954,0.7845345195646736,0.0,0.0
1.5795295295295293,0.7897647497173299,0.7897647798121994,0.0,0.0
1.5899899899899899,0.7949950252450244,0.7949949647449654,0.0,0.0
1.6004504504504502,0.8002252404278165,0.8002252100226337,0.0,0.0
1.6109109109109108,0.8054554707356236,0.8054554401752871,0.0,0.0
1.621371371371371,0.8106857010434307,0.8106856703279404,0.0,0.0
1.6318318318318317,0.8159159313512379,0.8159159004805938,0.0,0.0
1.642292292292292,0.8211461616590447,0.8211461306332473,0.0,0.0
1.6527527527527526,0.826376407557328,0.8263763451954246,0.0,0.0
1.663213213213213,0.831606622274659,0.8316065909385539,0.0,0.0
1.6736736736736735,0.8368368525824661,0.8368368210912074,0.0,0.0
1.684134134134134,0.8420670987134797,0.8420670354206543,0.0,0.0
1.6945945945945944,0.847297281396514,0.8472973131980804,0.0,0.0
1.705055055055055,0.8525275435058874,0.8525275115491675,0.0,0.0
1.7155155155155153,0.8577577738136958,0.8577577417018195,0.0,0.0
1.7259759759759759,0.8629880202550155,0.8629879557209603,0.0,0.0
1.7364364364364362,0.8682182344293086,0.8682182020071276,0.0,0.0
1.7468968968968968,0.873448432159781,0.8734484647371158,0.0,0.0
1.757357357357357,0.8786786786786799,0.8786786786786772,0.0,0.0
1.7678178178178177,0.8839089253527299,0.8839088924650877,0.0,0.0
1.778278278278278,0.889139139139139,0.889139139139139,0.0,0.0
1.7887387387387386,0.8943693859683439,0.8943693527703946,0.0,0.0
1.799199199199199,0.8995995829230476,0.8995996162761513,0.0,0.0
1.8096596596596595,0.9048298465839595,0.9048298130757,0.0,0.0
1.8201201201201198,0.9100600600600598,0.91006006006006,0.0,0.0
1.8305805805805804,0.9152903241088562,0.9152902564717241,0.0,0.0
1.841041041041041,0.9205204950302335,0.9205205460108075,0.0,0.0
1.8515015015015013,0.9257507336863146,0.9257507678151867,0.0,0.0
1.8619619619619618,0.9309809809809808,0.930980980980981,0.0,0.0
1.8724224224224222,0.9362112456503905,0.9362111767720317,0.0,0.0
1.8828828828828827,0.9414414587386077,0.941441424144275,0.0,0.0
1.893343343343343,0.9466716716716714,0.9466716716716717,0.0,0.0
1.9038038038038037,0.951901919354222,0.9519018844495817,0.0,0.0
1.914264264264264,0.9571321671919263,0.9571320970723377,0.0,0.0
1.9247247247247246,0.9623623447548884,0.9623623799698362,0.0,0.0
1.935185185185185,0.9675925925925923,0.9675925925925926,0.0,0.0
1.9456456456456455,0.9728228405854501,0.9728228050601954,0.0,0.0
1.9561061061061058,0.9780530708932583,0.9780530352128475,0.0,0.0
1.9665665665665664,0.9832833012010644,0.9832832653655019,0.0,0.0
1.9770270270270267,0.9885135315088714,0.9885134955181553,0.0,0.0
1.9874874874874873,0.9937437618166785,0.9937437256708088,0.0,0.0
1.9979479479479476,0.9989739739739737,0.9989739739739739,0.0,0.0
2.008408408408408,1.0042042224322927,1.0042041859761155,0.0,0.0
2.0188688688688687,1.0094344558041888,1.00943441306468,0.0,0.0
2.0293293293293293,1.0146646646646658,1.0146646646646635,0.0,0.0
2.0397897897897894,1.0198949133557138,1.0198948764340756,0.0,0.0
2.05025025025025,1.0251251065867288,1.0251251436635211,0.0,0.0
2.0607107107107105,1.0303553553553564,1.0303553553553542,0.0,0.0
2.071171171171171,1.0355855855855853,1.0355855855855858,0.0,0.0
2.0816316316316312,1.0408158158158156,1.0408158158158156,0.0,0.0
2.092092092092092,1.0460460271973424,1.0460460648947494,0.0,0.0
2.1025525525525524,1.0512762952025563,1.051276257349996,0.0,0.0
2.113013013013013,1.0565065065065062,1.0565065065065067,0.0,0.0
2.123473473473473,1.0617367748996058,1.0617366985738672,0.0,0.0
2.1339339339339336,1.0669669669669668,1.0669669669669668,0.0,0.0
2.144394394394394,1.0721972164337847,1.0721971779606094,0.0,0.0
2.1548548548548547,1.0774274081132624,1.0774274467415923,0.0,0.0
2.165315315315315,1.0826576770493987,1.082657638265916,0.0,0.0
2.1757757757757754,1.0878878684185693,1.087887907357206,0.0,0.0
2.186236236236236,1.093118137665014,1.0931180985712219,0.0,0.0
2.1966966966966965,1.0983483875972924,1.0983483090994042,0.0,0.0
2.207157157157157,1.1035785588765297,1.1035785982806274,0.0,0.0
2.217617617617617,1.1088087890291818,1.1088088285884354,0.0,0.0
2.228078078078078,1.1140390588962423,1.1140390191818355,0.0,0.0
2.2385385385385383,1.1192692493344907,1.1192692892040477,0.0,0.0
2.248998998998999,1.1244994994994992,1.1244994994994997,0.0,0.0
2.259459459459459,1.1297297096397962,1.1297297498196628,0.0,0.0
2.2699199199199196,1.1349599599599596,1.13495995995996,0.0,0.0
2.28038038038038,1.1401901901901899,1.1401901901901903,0.0,0.0
2.2908408408408407,1.1454204204204204,1.1454204204204204,0.0,0.0
2.301301301301301,1.15065067105089,1.150650630250411,0.0,0.0
2.3117617617617614,1.155880860403064,1.1558809013586975,0.0,0.0
2.322222222222222,1.1611111111111108,1.1611111111111112,0.0,0.0
